Player,R1,R2,R3,R4,R5,R6,R7,R9,R10,R11,R12,R13,R14,R15,R16,R18,Tot
"Balme, Gerry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bastin, George",,,,,,,,,,,,,,,,2,2.0
"Bowden, Bob",-,-,-,-,-,,,,,,-,-,-,-,-,-,
"Boyd, Les",3,2,2,-,2,-,-,1,,3,-,-,,-,1,2,16.0
"Cazaly, Roy",-,1,-,-,-,4,-,-,1,1,-,-,-,-,-,-,7.0
"Collins, Ted",-,-,-,1,,-,-,-,-,-,-,-,-,-,-,-,1.0
"Cubbins, Bill",,,,,,,,,,,,1,-,1,-,-,2.0
"Cumberland, Vic",-,1,,,-,1,-,-,1,-,,-,,1,-,,4.0
"Dangerfield, Gordon",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Dinsmore, Bill",,,,,,,-,,,,,,,,,,
"Donald, Bobby",-,-,1,,,,,,,,,,,,,,1.0
"Eicke, Wels",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Ellis, Reg",-,-,-,-,-,-,-,-,-,1,-,-,-,-,,-,1.0
"Fowler, Orm",-,,-,,,,,,,,,,,,,,
"Harrison, Fred",,,,,,,,,-,,,,,,,,
"Hattam, Harrie",-,-,-,,,,-,-,-,-,-,-,-,-,-,,
"Horsenail, Harry",,,,,-,,,,-,-,,,,,,-,
"Jackson, Percy",,,,-,,-,,,1,,-,,-,,-,2,3.0
"James, Jack",-,-,1,-,1,-,1,-,1,1,,2,1,-,-,-,8.0
"James, Ted",,,,,,,-,-,,,,,,,,,
"Jory, Percy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Lang, Tommy",,,,-,-,,,-,,,,,,,,,
"Lever, Harry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Lowrie, Bill",-,-,-,,-,,1,,2,1,1,,,,,-,5.0
"Maloney, Pat",1,-,-,-,-,-,-,,,-,-,-,,,2,-,3.0
"Manson, Harold",,,,-,-,-,-,-,-,-,-,,,,,,
"McNamara, Dave",,,,,,,,,,,,2,1,,,,3.0
"Moloughney, Tom",,,,,,-,,,,,,,,,,,
"Moyes, Harry",4,-,1,1,1,3,3,-,1,4,2,2,5,3,2,,32.0
"Richardson, Eric",,,,-,,-,,-,,,,,,,,,
"Sharp, Algy",,1,2,-,2,1,,-,-,,-,,2,1,1,-,10.0
"Sprigg, Jim",,,,,,,,,,,,,-,1,,-,1.0
"Turnbull, Fred",,,,,,,,,,1,-,-,1,-,-,-,2.0
Totals,8,6,7,2,6,9,5,1,7,12,3,7,10,7,6,6,102.0
Opponent,SM,GE,CW,FI,ES,ME,RI,CA,SM,GE,CW,FI,ES,ME,RI,CA,
