Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Alvin, Tom",2,1,2,1,2,1,,,,-,-,1,,,,1,,1,,,,,,1,13.0
"Ashman, Rodney",,,,,,,,,1,,-,2,4,1,1,,1,-,2,4,2,1,1,2,22.0
"Austin, Rod",,,2,3,2,2,-,3,3,-,1,,,,1,1,3,5,,-,3,-,-,,29.0
"Blackwell, Wayne",1,,1,1,3,-,3,3,3,1,-,1,3,1,4,2,1,2,4,1,1,2,1,2,41.0
"Buckley, Jim",2,-,2,2,5,-,-,2,1,1,7,-,3,2,4,,7,2,2,2,2,-,2,2,50.0
"Buckley, Mark",,,,,,3,1,,,,,,,,,,,,,,,,,,4.0
"Dean, Peter",,,,,,,,,,,1,1,-,-,1,6,,2,1,-,1,6,2,2,23.0
"Doull, Bruce",-,1,1,5,-,1,2,-,2,1,2,-,2,1,-,1,-,1,6,-,3,1,2,-,32.0
"English, Des",-,3,2,-,,,,,1,2,-,6,-,1,1,,1,1,1,2,-,1,1,,23.0
"Glascott, David",3,3,1,7,-,,3,1,2,,,,2,4,1,4,4,1,2,1,-,,2,2,43.0
"Harmes, Wayne",-,1,,1,-,-,,1,,,,,,,,,,,-,1,1,2,-,1,8.0
"Hartney, Brendan",,,,,,9,3,2,,,,,,,,1,1,,,,,,,,16.0
"Honybun, David",-,-,5,,,,2,,-,,,,,,,,,,,,,,,,7.0
"Howell, Scott",,,,,-,1,-,-,,,,,,,,,,,1,,,,,,2.0
"Hunter, Ken",3,3,3,5,,,,4,2,1,5,,3,-,2,,1,4,2,3,4,2,1,,48.0
"Johnston, Wayne",2,3,3,4,-,7,2,3,2,2,,,3,2,1,2,-,,,,,,,-,36.0
"Jones, Warren",,,,1,2,6,,,,2,3,2,2,3,4,2,-,1,1,2,3,2,-,3,39.0
"Kennedy, Michael",,,,,,,,,,,,,,,,,,,,,,1,,,1.0
"Kourkoumelis, Spiro",4,4,3,3,2,2,,,,3,5,3,1,4,4,2,6,4,1,2,-,,,,53.0
"Maclure, Mark",2,-,-,-,,2,5,-,2,1,,,,,1,1,1,-,2,-,3,-,3,-,23.0
"Madden, Justin",3,3,-,2,3,,,1,3,2,-,1,2,2,3,3,5,2,5,2,1,-,-,1,44.0
"Marcou, Alex",,1,-,-,3,3,4,1,,-,1,3,2,-,,,,1,1,,3,1,1,,25.0
"Maylin, Phil",,,,,2,2,1,1,-,,,,,,,3,1,,2,2,1,1,,,16.0
"McConville, Peter",-,1,6,-,3,4,,-,2,2,-,2,6,2,1,-,4,3,1,2,1,,,-,40.0
"Meldrum, Paul",-,-,3,3,2,1,2,,-,1,-,3,1,2,1,2,1,-,-,1,1,-,1,2,27.0
"Montgomery, Allan",2,1,,,1,4,2,-,3,3,2,1,1,1,3,2,,,2,,,-,2,3,33.0
"Muller, Ian",,,,,,,,,,,,,,1,,,1,-,,,,,,,2.0
"Murphy, Fraser",1,1,-,,,,-,2,,-,1,1,-,1,-,-,-,1,,1,,3,2,2,16.0
"Nixon, Ricky",,,,,,,,,,,,4,-,,,,,,,,,,,,4.0
"Perovic, Val",1,3,1,3,4,2,1,4,2,,,4,1,-,-,,3,-,,,,,,-,29.0
"Ralph, Warren",-,4,-,-,1,1,2,2,-,,,2,,,,1,,,,,1,,3,1,18.0
"Reid, Bruce",,,,,,,,,,1,3,3,2,2,-,1,,,-,3,-,2,-,3,20.0
"Robertson, Shane",,,,,,,,,1,1,4,1,,,,-,,,,,,,,,7.0
"Sheldon, Ken",,,,,,,,,,,,,,,,,,,,,,-,1,1,2.0
"Southby, Geoff",1,1,-,4,1,,1,1,1,1,1,,,,,,,,,3,,,,,15.0
"Williams, Mark",,,,,,,1,,,,,,,,,,,,,,,,,,1.0
Totals,27,34,35,45,36,51,35,31,31,25,36,41,38,30,33,35,41,31,36,32,31,25,25,28,812.0
Opponent,NM,FI,GE,RI,CW,SK,ME,HW,ES,SY,FO,FI,GE,RI,CW,SK,ME,HW,ES,NM,FO,SY,HW,CW,
