Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Alvin, Tom",2,2,3,1,1,3,,,,-,2,1,,,,4,,-,,,,,,1,20.0
"Ashman, Rodney",,,,,,,,,2,,2,3,4,1,2,,3,2,2,4,2,3,2,-,32.0
"Austin, Rod",,,-,1,1,1,4,-,2,1,2,,,,-,1,-,-,,-,3,1,1,,18.0
"Blackwell, Wayne",-,,-,1,5,-,1,2,3,-,-,3,2,-,2,1,-,-,1,1,5,-,4,-,31.0
"Buckley, Jim",5,4,3,1,5,5,1,2,2,4,1,1,5,3,5,,4,2,5,6,5,1,2,-,72.0
"Buckley, Mark",,,,,,4,-,,,,,,,,,,,,,,,,,,4.0
"Dean, Peter",,,,,,,,,,,3,1,-,1,2,1,,3,1,-,3,1,-,1,17.0
"Doull, Bruce",1,1,3,4,2,-,1,2,1,2,1,-,-,1,1,1,-,-,-,2,1,1,1,-,26.0
"English, Des",2,2,2,4,,,,,3,1,3,1,1,-,1,,2,1,1,1,1,-,-,,26.0
"Glascott, David",1,-,1,2,1,,-,2,2,,,,2,3,-,-,3,-,1,1,1,,-,-,20.0
"Harmes, Wayne",3,1,,-,1,1,,2,,,,,,,,,,,-,1,2,-,2,-,13.0
"Hartney, Brendan",,,,,,1,-,1,,,,,,,,-,2,,,,,,,,4.0
"Honybun, David",2,1,3,,,,2,,1,,,,,,,,,,,,,,,,9.0
"Howell, Scott",,,,,-,4,2,1,,,,,,,,,,,2,,,,,,9.0
"Hunter, Ken",1,2,2,1,,,,1,1,2,3,,3,4,1,,1,1,1,2,3,1,-,,30.0
"Johnston, Wayne",2,4,3,5,3,5,2,2,6,11,,,2,5,3,2,-,,,,,,,2,57.0
"Jones, Warren",,,,3,2,2,,,,2,4,2,7,2,4,6,3,3,4,3,1,1,3,-,52.0
"Kennedy, Michael",,,,,,,,,,,,,,,,,,,,,,-,,,
"Kourkoumelis, Spiro",5,-,4,3,5,1,,,,1,4,1,3,2,2,4,2,3,-,-,1,,,,41.0
"Maclure, Mark",5,3,2,2,,3,2,1,4,1,,,,,-,3,-,2,2,3,5,5,1,1,45.0
"Madden, Justin",5,3,2,1,3,,,4,5,5,4,3,1,2,4,3,6,-,3,2,-,-,-,2,58.0
"Marcou, Alex",,1,1,2,2,1,-,1,,1,-,1,2,-,,,,-,-,,2,1,-,,15.0
"Maylin, Phil",,,,,1,1,1,-,2,,,,,,,4,2,,-,1,1,4,,,17.0
"McConville, Peter",2,-,1,1,1,-,,-,1,2,2,1,4,2,5,-,3,3,3,3,1,,,3,38.0
"Meldrum, Paul",2,4,2,4,1,5,1,,1,5,5,6,4,1,2,3,2,4,2,-,-,-,1,-,55.0
"Montgomery, Allan",1,5,,,2,2,1,3,4,2,1,1,1,1,1,1,,,1,,,3,1,1,32.0
"Muller, Ian",,,,,,,,,,,,,,-,,,-,1,,,,,,,1.0
"Murphy, Fraser",2,3,1,,,,1,1,,4,3,4,3,4,1,2,-,-,,1,,3,1,2,36.0
"Nixon, Ricky",,,,,,,,,,,,-,-,,,,,,,,,,,,
"Perovic, Val",1,2,2,2,2,3,1,-,1,,,1,1,1,-,,1,1,,,,,,1,20.0
"Ralph, Warren",1,2,2,1,2,4,1,1,3,,,3,,,,3,,,,,2,,2,1,28.0
"Reid, Bruce",,,,,,,,,,1,1,3,1,1,-,1,,,-,-,5,2,-,-,15.0
"Robertson, Shane",,,,,,,,,-,4,1,1,,,,-,,,,,,,,,6.0
"Sheldon, Ken",,,,,,,,,,,,,,,,,,,,,,2,1,1,4.0
"Southby, Geoff",2,2,-,1,1,,2,-,1,1,3,,,,,,,,,-,,,,,13.0
"Williams, Mark",,,,,,,2,,,,,,,,,,,,,,,,,,2.0
Totals,45,42,37,40,41,46,25,26,45,50,45,37,46,34,36,40,34,26,29,31,44,29,22,16,866.0
Opponent,NM,FI,GE,RI,CW,SK,ME,HW,ES,SY,FO,FI,GE,RI,CW,SK,ME,HW,ES,NM,FO,SY,HW,CW,
