Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Anderson, George",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Atkins, Bert",-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,
"Baird, Des",,,,,,,,,,,,,-,,,,,,
"Belcher, Vic",-,-,1,-,2,-,1,1,-,-,-,-,-,-,-,2,-,-,7.0
"Bowen, Dave",,,-,,,,,,,,,,,,,,,,
"Callan, Hughie",-,2,2,1,,1,2,-,-,-,1,,1,-,1,,,-,11.0
"Cameron, Jim",-,-,-,-,-,-,-,-,1,-,1,1,,1,1,-,,-,5.0
"Casey, Dick",-,-,-,1,2,,,2,1,1,-,1,-,,,2,-,-,10.0
"Clancy, Tom",,,,,,,-,,,,,,,,,,,,
"Dolphin, Bill",-,-,-,-,,-,-,-,,,,-,,,-,-,-,-,
"Drane, Horrie",,,,1,-,,,-,,,,,,,-,-,-,,1.0
"Franks, Bert",,,,-,1,-,-,-,-,-,-,1,1,1,-,-,1,1,6.0
"Gent, Billy",,,,-,-,1,,-,,,,,,,,,,,1.0
"Goddard, Bill",,,,1,2,-,2,,-,-,1,1,-,2,-,4,-,-,13.0
"Gough, Alf",,,,,,,,,,,,,,,,,-,,
"Grimshaw, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Harrison, Ed",,,,,-,,,,,,,,,,,-,-,-,
"Hiskins, Arthur",2,1,,,-,-,-,-,1,-,2,-,3,2,-,3,1,-,15.0
"Holland, Reuben",1,,,,,,,,,,,,,,,,,,1.0
"Hosking, Toner",,,-,,,,,,,,,-,-,1,,-,-,-,1.0
"Howson, Bert",,,,,,,,,,,,,,-,,,,,
"Jones, Jack",-,,,1,-,,1,,-,-,1,,-,,,,,,3.0
"Kerr, Alex",-,2,1,4,,-,-,-,-,1,1,-,-,1,-,1,2,1,14.0
"Larkin, Joe",,,,,,,,,,,-,,,-,,,,,
"Maine, Lindsay",,-,-,,,,-,,,,,,,,,,,,
"Millsom, Charles",,,-,,,,,,,,,,,,,,,,
"Mortimer, Len",4,2,,1,4,1,5,3,5,-,2,-,-,2,3,6,1,1,40.0
"Moxham, Billy",-,,,,,-,,-,,,,,,,-,,,,
"Paternoster, Henry",,-,-,,,,,,,,,,,,,,,,
"Ricketts, Charlie",-,-,-,-,1,4,-,,1,-,-,-,,,,,,-,6.0
"Roberts, John",,,,,,,,-,-,,,,,,,,,,
"Thomas, Bill",-,-,-,,-,,-,-,-,-,,-,-,-,-,-,-,-,
"Turnbull, Jack",,,,,,-,-,,-,-,-,-,-,-,-,-,-,-,
"Wade, Ted",-,-,-,-,-,-,,-,-,-,-,-,-,-,1,,,,1.0
"Wilson, Harry",-,-,,,,,,,,,,,,,,,,,
"Wood, Phonse",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
Totals,7,7,4,10,12,7,11,6,9,2,9,4,5,10,6,18,5,3,135.0
Opponent,FI,GE,SK,ME,UN,CA,RI,ES,CW,FI,GE,SK,ME,UN,CA,RI,ES,CW,
