Player,R1,R2,R3,R4,R5,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,Tot
"Anderson, Charlie",-,,,,,,,,,,,,,,,,
"Beasy, Maurie",-,-,-,-,-,-,1,-,1,-,,,-,-,,1,3.0
"Bell, Harry",-,-,-,-,-,-,,-,-,-,1,-,-,-,-,-,1.0
"Blackman, Billy",,,,2,-,,,,-,-,1,-,-,,2,,5.0
"Blackmore, Hedley",-,,,,,,1,,,,,4,2,-,,,7.0
"Brew, Ray",1,-,,,-,,,-,-,-,-,-,-,-,-,-,1.0
"Carter, Harold",,,-,-,-,-,-,1,1,1,-,-,3,-,2,2,10.0
"Chandler, Newton",,-,-,-,-,2,-,-,-,,,,-,,3,-,5.0
"Charleston, Aub",,,,,,,,,-,-,-,-,-,,-,-,
"Clover, Horrie",6,3,3,1,7,3,2,1,,,,,,,,,26.0
"Credlin, Leo",,,-,,,,,,,,1,,,,1,-,2.0
"Davies, Johnny",1,-,-,1,1,-,,-,,,-,-,,,-,-,3.0
"Duncan, Alex",1,2,3,,1,2,-,1,4,1,5,2,1,2,-,2,27.0
"Dunn, Harvey",,,,,,,,,,,,,,,,1,1.0
"Goodrick, Garney",,-,,,2,,-,-,1,-,,-,-,-,-,-,3.0
"Goonan, Jimmy",-,,,,,-,-,-,,,,-,,,,,
"Harper, Ray",,-,,-,,,,,,,,,,,,,
"Hiskins, Rupe",-,-,-,-,-,-,1,-,-,-,,,-,-,-,,1.0
"Husband, Les",-,,-,-,,,,,,,,-,-,,,,
"Johnson, Fred",,,,,-,,-,,,,,,,,,,
"Kennedy, Pat",2,-,1,1,2,-,-,,2,-,1,-,-,-,,-,9.0
"McAlpine, Ernie",,,,,,2,1,-,2,2,-,,,1,-,-,8.0
"McLatchie, Stewart",3,1,5,2,2,,,-,2,3,3,1,2,1,1,,26.0
"OBrien, Paddy",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Pringle, Fred",1,1,,-,-,-,-,-,-,-,-,-,-,-,-,2,4.0
"Robertson, Jim",,,,,,,,,,-,,,,,,,
"Sexton, Norm",,,,,,,,,,,,,,-,-,-,
"Toole, Harry",-,-,-,2,,1,-,-,-,1,-,,2,-,,,6.0
"Trebilco, Stan",,-,1,2,1,-,-,-,2,-,2,2,-,-,-,-,10.0
"Uren, Clarrie",,,-,-,-,-,,,,,-,-,,,,,
"Watson, Jim",-,-,-,-,,-,-,-,-,-,-,-,,-,-,-,
"Wilson, Bob",-,-,-,,,-,-,,,,-,,-,-,,,
Totals,15,7,13,11,16,10,6,3,15,8,14,9,10,4,9,8,158.0
Opponent,FI,ES,SK,ME,CW,SM,GE,RI,FI,ES,SK,ME,CW,SM,GE,RI,
