Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Ackerly, David",13,11,4,,,3,,,,7,9,,12,7,1,,,9,14,14,10,15,6,135.0
"Allison, Brett",,10,10,2,2,6,,,,,,,,,,,,,,,,,,30.0
"Arceri, Mark",17,18,19,13,19,15,13,,16,8,,,,,,,,,,,,,,138.0
"Bryce, Paul",,,,,,,,,,,,,2,,,,,,,,,,,2.0
"Ceglar, David",,,,,,,,,,,,,2,5,,,,,,,,,,7.0
"Chandler, Jeff",,,,,,,,,,,,,,,,,,,12,12,10,6,7,47.0
"Clarkson, Alastair",,,,,,,,,,,,,,,7,10,8,,-,10,10,14,8,67.0
"Crocker, Darren",9,10,14,9,8,14,20,15,10,4,9,15,18,12,,,,,,,,,10,177.0
"Demetriou, Andrew",,13,6,14,12,18,18,15,6,6,2,,,,10,12,15,,,,10,10,6,173.0
"Dwyer, David",14,14,12,16,6,6,,11,6,,,,,,,5,12,,,,,,,102.0
"Fairley, Ian",,15,7,8,12,13,1,7,15,11,12,6,8,11,17,5,11,6,5,5,9,-,,184.0
"German, Peter",12,,18,17,24,19,23,18,14,14,14,9,20,23,13,14,14,13,23,17,17,16,8,360.0
"Harris, Darren",11,1,,,,,6,3,8,5,,10,16,5,12,12,7,,,,8,13,6,123.0
"Hepburn, Mark",,,,,,,,,,,,,,,,,,10,10,10,5,12,7,54.0
"Hickey, Steve",10,,,,,,,,,,10,8,11,5,,,,,8,-,,,,52.0
"Holmes, Dale",3,9,4,,,,,,,,,,,,,,,,,,,,,16.0
"Holt, John",11,16,9,13,13,11,,,,,,,,,,,,,,,,7,,80.0
"Jonas, Peter",,,,,,,,,,,,8,9,8,8,14,6,,,,,,-,53.0
"Kerr, Robert",,,,,,,,,,,,,,,10,11,6,,,,,,,27.0
"Krakouer, Jim",13,,,8,17,17,15,14,15,7,11,9,17,11,12,16,11,11,14,16,15,21,,270.0
"Krakouer, Phil",,6,6,11,8,4,10,5,14,16,18,8,4,6,,14,8,12,15,13,7,15,15,215.0
"Larkin, Matthew",12,11,,17,18,11,12,13,16,17,9,22,15,14,11,16,6,10,19,14,9,12,7,291.0
"Law, John",7,4,13,13,14,13,9,5,4,11,15,9,8,10,10,10,12,12,18,15,7,14,6,239.0
"Lisle, Mark",,,,,,,,,,,3,,,,,,,4,,,,,,7.0
"Love, Jason",3,,,,,,,,10,9,8,6,,,,7,,9,15,16,6,5,8,102.0
"McCann, Stephen",5,,8,3,3,9,9,4,9,7,11,2,,13,10,10,7,8,7,5,6,5,12,153.0
"McDonald, Donald",8,,,2,4,10,7,11,4,2,3,3,3,3,5,7,3,,8,11,2,4,5,105.0
"McRae, Dean",,-,3,,,,4,14,15,8,11,5,10,7,5,,,10,,,,,,92.0
"Mossop, John",5,10,6,5,3,4,9,5,9,8,7,6,7,9,8,5,7,11,12,6,8,10,8,168.0
"Passmore, Michael",,,,,,,1,4,2,2,7,,,,,,,3,-,4,,,,23.0
"Robertson, Rohan",,,,,,,,,,,14,16,17,18,21,5,14,8,,,,,,113.0
"Schimmelbusch, Wayne",12,14,12,13,12,10,17,21,17,2,,,,,,,,,,,,,,130.0
"Sholl, Craig",,,,,,,,,,,,,,,10,7,6,3,,,,,,26.0
"Smith, Ross",12,9,5,13,14,12,14,7,,15,20,17,13,15,9,23,11,11,18,14,15,10,8,285.0
"Smith, Shaun",,,,8,6,3,4,1,,,,2,,,7,8,9,9,5,5,5,,2,74.0
"Spargo, Paul",,5,10,,,,,,7,,,20,12,17,5,,,19,8,16,8,12,5,144.0
"Steele, Darren",18,16,10,13,14,4,14,14,8,31,16,13,14,16,,,13,7,12,9,16,5,11,274.0
"Stevenson, Jamie",9,6,3,6,2,,6,1,,,,,,,,,,,,,,,,33.0
Totals,204,198,179,204,211,202,212,188,205,190,209,194,218,215,191,211,186,185,223,212,183,206,145,4571.0
Opponent,BB,ME,FI,GE,SK,WC,FO,CA,RI,SY,HW,ES,CW,BB,ME,FI,GE,SK,WC,FO,RI,CA,ME,
