Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Allan, Matthew",2,5,10,,,2,4,,3,2,3,4,4,,,3,7,6,7,1,6,3,1,3,76.0
"Beaumont, Simon",,,,6,2,,,,8,4,,4,7,,,,,,4,,,,,,35.0
"Bradley, Craig",,,6,9,8,1,6,11,5,8,1,,,8,,6,5,13,7,8,1,13,9,12,137.0
"Brown, Fraser",,10,1,,,7,13,4,4,9,11,13,13,12,,,,,,,16,9,11,9,142.0
"Camporeale, Scott",3,5,8,4,-,8,,5,5,7,11,9,9,4,7,3,8,9,3,8,5,1,6,4,132.0
"Christou, Ang",7,3,5,3,3,2,2,1,6,6,1,2,3,4,3,2,1,2,4,4,8,5,5,5,87.0
"Clape, Matt",,,3,9,3,3,6,5,7,9,4,5,4,3,,,4,8,2,,,4,6,,85.0
"De Iulio, Ron",,,,4,3,1,2,2,2,4,5,2,5,2,3,3,4,2,2,4,3,8,5,5,71.0
"Dean, Peter",7,5,,,,,,3,,,,,,,,,,,,2,7,5,4,6,39.0
"Devonport, Craig",,,,-,,,,,,,,,,,,,,,,,,,,,
"Gleeson, Adrian",,,,,,,,,,,,,,,7,4,1,10,,,,,,,22.0
"Hamill, Aaron",,,,,,,,,,,,,,,2,6,1,,,,,,,9,18.0
"Hanna, Mil",,,,,,,,,,,,2,2,1,,,5,10,5,7,8,4,6,,50.0
"Heaver, Brent",6,,5,1,2,,15,,8,7,8,2,4,10,11,6,2,,5,3,9,6,1,,111.0
"Hickmott, Adrian",9,6,10,,4,9,8,6,5,8,5,5,7,6,7,2,5,13,,7,12,2,4,3,143.0
"Hogg, Matthew",4,11,14,4,4,1,4,2,2,,,,,,5,1,,,,,,,,,52.0
"Kernahan, Stephen",5,3,,1,,,,,1,-,1,2,-,2,1,2,3,4,3,-,-,2,2,4,36.0
"Koutoufides, Anthony",9,7,11,7,9,5,7,7,9,8,6,8,19,8,4,9,11,11,5,11,7,8,10,5,201.0
"Lynn, Tony",1,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Madden, Justin",6,1,2,4,1,1,3,1,-,2,2,1,1,5,4,2,,,,1,1,1,3,-,42.0
"Manton, Glenn",11,8,8,6,6,3,5,4,5,5,6,10,8,4,5,4,5,6,3,5,2,8,4,10,141.0
"McKay, Andrew",,6,4,,,5,,,3,,3,,6,10,4,6,,11,5,,14,2,4,6,89.0
"Mitchell, Barry",,,,,,,,,,,,,,,,,,13,8,7,5,,,,33.0
"Murphy, Justin",6,2,1,2,,2,9,6,,,,,,,6,,9,7,8,7,8,3,6,5,87.0
"OSullivan, Luke",,2,,,,,,,,,,,,,,,,,,,,,,,2.0
"Pearce, Brad",5,3,,,4,1,1,-,,-,1,1,-,-,2,1,,,5,2,,,,,26.0
"Ratten, Brett",12,11,8,7,8,11,18,10,14,7,8,14,13,10,12,9,14,4,12,13,11,11,14,7,258.0
"Rice, Dean",4,,,,,,8,4,,,,,,6,,,,,,4,3,1,,1,31.0
"Sexton, Ben",,,-,,-,,,,,,,1,,-,,,,,,,,,,,1.0
"Sexton, Michael",2,4,4,6,5,2,7,8,10,10,5,6,5,6,1,2,3,5,1,1,3,15,,4,115.0
"Silvagni, Stephen",3,7,7,3,1,5,2,4,3,4,1,8,5,3,1,1,7,9,4,2,3,2,5,2,92.0
"Spalding, Earl",8,7,3,2,4,4,1,,,,,,,,,,,4,2,6,,,5,4,50.0
"Turner, Peter",,,,,,,,,,,,,,,,,-,2,,,,,,,2.0
"Welsh, Rohan",,,,3,1,3,4,4,7,7,-,,,,6,,,,,,,,,,35.0
"Whitehead, Adrian",4,9,11,7,7,,8,4,,3,2,9,3,,7,11,6,,,,,,7,6,104.0
"Williams, Greg",11,10,8,5,14,6,,4,11,7,11,10,18,4,8,4,11,11,8,,,,,,161.0
Totals,125,125,129,93,89,82,133,95,118,117,95,118,136,108,106,87,112,160,103,103,132,113,118,110,2707.0
Opponent,CW,ES,FR,ME,WC,FO,FI,GE,SK,RI,BB,CW,SY,NM,AD,HW,ES,FR,ME,WC,FO,GE,WC,BB,
