Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Armstrong, Les",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Beard, Dave",,-,,,,-,,,,,,,,,,,,,
"Brownlees, Rupe",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1.0
"Collins, Basil",,,,,,,,,,,,,,1,1,,,1,3.0
"Cordner, Alan",,,,,,,,,,,,,,,,-,,,
"Dalton, Bert",,,,,,,,,,,-,-,-,-,,,,,
"Doull, George",-,,2,-,,-,1,-,,,,,,,,,,,3.0
"Eason, Alec",-,-,1,1,-,-,3,-,1,1,2,-,1,-,-,1,-,-,11.0
"Eason, Bill",2,-,1,1,1,-,-,2,2,,,1,-,-,-,1,1,-,12.0
"Fairbairn, Les",-,,,-,-,1,-,1,,,,2,,2,-,-,-,-,6.0
"Freeman, Neil",-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Gray, Jack",,,,,,,,,,-,-,-,-,-,-,-,-,-,
"Grigg, Dick",1,1,2,-,-,1,-,-,1,-,1,-,-,-,-,-,-,1,8.0
"Grigg, Norm",,1,-,-,-,,,,,,,,,,,,,,1.0
"Healy, Leo",,,,,,,,,1,-,-,-,-,-,-,-,-,-,1.0
"Heinz, George",1,-,-,1,-,2,1,1,-,1,1,-,1,1,-,1,1,3,15.0
"James, Les",-,,,,,,,,,,,,,,,,,,
"Marsham, Harry",-,-,,,-,2,1,-,-,1,-,-,3,2,1,-,1,1,12.0
"Martin, Len",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Martin, Tom",,,,,,,-,,2,2,-,,1,,,,,,5.0
"Martini, Percy",-,3,2,4,1,-,-,-,3,2,4,1,-,4,2,2,5,7,40.0
"Moran, Frank",1,1,,-,-,-,-,-,-,-,,,-,,-,,-,,2.0
"Morgan, Doug",,-,-,1,,-,-,-,-,-,-,,,,,,,,1.0
"Orchard, Billy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,2,1,3.0
"Palmer, Alby",-,,-,,,,,,,,,,,,,1,,,1.0
"Schofield, Bert",,,,,,,,,,,,,,,,1,-,1,2.0
"Scown, Percy",,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Slater, Joe",,,1,,,,,1,-,-,-,-,2,-,-,-,-,-,4.0
"Smith, Sid",2,-,1,-,1,,,,,,,,,,,,,,4.0
"Watt, Jack",,-,-,-,-,-,1,-,-,1,-,1,-,,,,,,3.0
"Whittington, Bert",-,-,,,1,,,,,,,,,,,,,,1.0
Totals,7,7,10,8,4,6,7,5,10,8,8,6,8,10,4,7,10,15,140.0
Opponent,SK,ME,CW,RI,FI,ES,CA,SM,UN,SK,ME,CW,RI,FI,ES,CA,SM,UN,
