Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Barker, Trevor",2,1,,5,,,,,3,,2,1,,,4,2,1,5,-,1,-,2,29.0
"Burke, Nathan",,,,,,,-,4,3,-,4,4,4,3,1,2,2,1,-,1,2,2,33.0
"Burns, Greg",2,2,1,1,,1,-,-,2,-,1,-,-,1,-,-,-,-,2,-,-,-,13.0
"Carbone, Frank",,,,2,1,,,,,,,,,,,,,,,,,,3.0
"Coghlan, Frank",2,1,1,1,1,-,,2,-,2,4,1,1,3,1,3,1,1,1,1,1,-,28.0
"Collins, Jon",,,,,-,,,,,,,,,,,,,,,,,,
"Cunningham, Geoff",2,-,2,1,,-,3,3,-,1,1,2,,,1,1,,,,,1,-,18.0
"Dwyer, Mick",,,,,,,,,,1,,,-,,,,,,,,,,1.0
"Elphinstone, Robert",,,1,,1,,,,,,,,,,,,,2,1,-,,,5.0
"Evans, Tony",,,,,,,,,,,,2,2,,-,2,-,-,4,4,2,2,18.0
"Ford, Alister",,,,,,-,,,-,-,-,-,-,-,,,,,,,,,
"Frawley, Danny",1,-,2,1,1,3,-,2,-,2,1,-,-,-,1,1,1,1,-,2,1,-,20.0
"Gamble, Mark",1,-,,,,,1,3,-,-,-,,,-,,,1,,,,-,-,6.0
"Gladman, Rodney",,,,,,,,,,,,,,2,,,,,,,,,2.0
"Gotch, Bradley",-,,1,-,,-,2,,,,,,,1,-,-,-,1,-,1,1,2,9.0
"Grant, David",-,1,4,2,1,1,1,2,1,-,-,1,2,-,1,1,1,6,-,1,1,1,28.0
"Green, Warwick",,,,,,,,,,,,,,,,,1,-,1,-,,,2.0
"Jeffrey, Russell",,,,,,,,,,,,,,5,,,,,,,,,5.0
"Jobling, Andrew",,,,,2,1,-,,,,,,,,,,,,,,,,3.0
"Jones, Warren",-,-,,,1,-,-,1,,,,,,,1,2,-,,,,,,5.0
"Kourkoumelis, Spiro",,-,-,-,2,1,,,,,,,,,2,3,,-,-,2,-,1,11.0
"Lamb, Jamie",,,,-,-,,,,,1,1,2,2,,,,,,,,,,6.0
"Lockett, Tony",2,1,-,-,1,2,1,-,-,1,1,-,-,-,1,-,1,1,3,-,1,-,16.0
"Loewe, Stewart",-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,2,2,-,-,1,-,3,13.0
"Manning, Andrew",,,,1,,,,,,,,,,,,1,,,,,,,2.0
"Marcou, Alex",-,2,4,-,-,-,1,1,2,2,-,1,,,,-,-,1,3,-,1,-,18.0
"McConville, Peter",,2,1,1,1,1,2,1,1,,,1,1,1,-,-,-,2,1,-,,-,16.0
"Neal, Robert",,,,,,3,2,1,1,2,1,2,2,2,5,-,1,,1,-,1,-,24.0
"Nixon, Ricky",1,-,1,1,3,1,-,-,2,1,,,2,,1,,,,,,2,,15.0
"Odgers, Gary",2,-,,,,,,,,,,,,,,,,,,,,,2.0
"Owen, Rod",2,-,2,-,2,2,-,2,-,1,2,1,2,-,3,,,2,2,-,,,23.0
"Peter-Budge, John",,,,,,,,3,-,,,,2,3,1,2,1,1,-,-,3,3,19.0
"Rice, Dean",2,,-,,2,3,3,1,2,3,2,1,2,1,1,1,-,2,1,1,-,1,29.0
"Sheldon, Ken",-,3,-,1,-,-,3,-,3,2,-,1,-,1,,,-,1,,,,,15.0
"Sidebottom, Allan",,,-,1,,,,,,,,,,,,,,,,,,,1.0
"Taylor, Kain",3,1,-,,,,,,,-,3,-,3,4,,,,,,,,,14.0
"Tilley, Paul",,,,,,,,,,,,,,,,,,,,,-,1,1.0
"Winmar, Nicky",3,1,3,2,-,-,-,2,1,3,6,3,,,2,-,2,1,4,1,3,2,39.0
"Wittey, David",-,-,-,,2,,-,3,,,-,,2,1,,,,,,,,,8.0
Totals,25,16,24,20,22,21,19,31,21,22,29,23,27,28,26,23,15,28,24,16,20,20,500.0
Opponent,GE,FI,BB,ME,NM,FO,RI,WC,CW,HW,ES,CA,SY,GE,FI,BB,ME,NM,FO,RI,CW,WC,
