Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,PF,Tot
"Abernethy, Bruce",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,,,-,1,-,1.0
"Allan, Graeme",-,-,-,-,,-,-,-,-,-,-,-,-,,,-,,,-,-,-,,,,,
"Andrews, Ron",,,1,,,,,,,,,-,,,,,,,,,,2,1,1,-,5.0
"Banks, Denis",-,1,,,,,,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,3.0
"Barham, Ricky",-,-,-,-,-,-,-,,-,-,-,-,,-,-,,,,-,-,-,-,-,,-,
"Beers, Mark",1,-,-,-,-,1,-,-,,,,,,,,,,,,-,-,,,,,2.0
"Browne, Murray",,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,,,-,-,
"Cloke, David",12,13,14,18,9,24,18,19,7,12,,12,7,21,7,13,20,12,9,12,6,25,9,,,299.0
"Daicos, Peter",2,-,,,-,-,-,-,,,-,-,-,-,-,-,-,,-,-,-,,-,-,-,2.0
"Eade, Allen",,,,,,,,,,,,,-,-,,,-,,,,,,,,,
"Erwin, Michael",,,,,,,,,,,,,,,,,,-,,,,,,,,
"Fellowes, Wes",15,16,2,,,,,,,,,,,,,,5,6,12,10,13,1,9,5,13,107.0
"Keenan, Tony",,,,,,,,,,,4,,,,,,,,,,,,,,,4.0
"Kelly, Tony",,,,,,,,,,,-,-,-,-,,,,,,,,,,,,
"Knight, Scott",,,,,,,,,1,1,2,3,-,,,,,,,,,,,,,7.0
"Lawson, Mark",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Lovell, Noel",,,,,,,,,,,,,-,,,,,,,,,,,,,
"McAllester, Jim",-,2,-,,-,2,1,1,,,,,,4,2,,,,,-,,,,,,12.0
"McCormack, Peter",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McKeown, Ron",,,,,,,,,,,,,,,-,,,,,-,-,-,,-,-,
"McLaine, Darren",,-,-,,,,,,,,,,,,,,,,,,,,,,,
"McLean, Glenn",,,,,,,,,,,,,,,16,-,,,,,,,,,,16.0
"McMullin, Ian",,,,,,,,,,,,,,,,,,,,,,-,-,1,-,1.0
"Miles, Geoff",-,-,-,1,-,-,-,-,,,,,,,,,,,,,,,,,,1.0
"Millane, Darren",,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,
"Morwood, Shane",-,-,-,2,-,-,-,-,-,1,-,1,-,-,-,-,-,-,1,-,-,-,,,-,5.0
"Phillips, Greg",-,-,-,2,1,2,7,3,1,2,,,,6,-,-,-,-,-,2,-,6,-,2,1,35.0
"Raines, Geoff",,,-,-,1,-,-,-,1,-,-,-,-,-,,-,-,-,,,1,-,-,-,,3.0
"Richardson, Michael",-,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Russell, Anthony",,,-,,,,,-,,,,,,,,,,,,,,,,,,
"Shaw, Derek",,,,4,5,2,4,6,18,18,9,3,10,-,,,,,,,,,,10,4,93.0
"Shaw, Gary",1,-,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Shaw, Neville",,,-,-,-,1,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,1.0
"Shaw, Tony",2,-,-,-,-,-,-,1,-,1,,,-,1,-,-,-,-,-,-,-,1,-,-,-,6.0
"Smith, Andrew",,,,-,-,,,,,,,,,,,,,,,,,,,,,
"Taylor, Michael",-,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Turner, Jamie",,,,,,,,,-,,1,-,-,-,-,-,-,-,-,-,-,-,-,,,1.0
"Twomey, David",-,-,-,-,1,-,-,-,-,-,-,-,,,-,-,-,-,-,,,-,-,-,-,1.0
"Weideman, Mark",,,,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Williams, Mark",1,2,1,1,-,1,1,-,1,-,-,2,-,-,1,-,1,-,1,,-,-,-,-,,13.0
"Woodhall, Dale",-,-,,-,-,-,-,,-,-,,,,,,-,-,-,-,,,,,,,
Totals,34,34,18,29,17,33,31,30,29,35,17,21,17,32,27,13,27,18,23,24,20,35,19,20,18,621.0
Opponent,ME,SK,ES,SY,CA,NM,GE,RI,FI,FO,HW,SK,ES,SY,CA,NM,GE,RI,FI,ME,HW,FO,FI,CA,ES,
