Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,PF,Tot
"Abernethy, Bruce",2,2,2,1,2,2,5,4,-,-,,1,-,2,1,3,2,1,-,,,,2,2,3,37.0
"Allan, Graeme",2,-,1,1,,2,1,1,1,4,1,1,2,,,1,,,1,1,1,,,,,21.0
"Andrews, Ron",,,3,,,,,,,,,1,,,,,,,,,,-,1,-,-,5.0
"Banks, Denis",2,-,,,,,,2,1,2,2,2,4,2,2,-,2,4,3,3,3,5,4,1,1,45.0
"Barham, Ricky",1,2,-,1,3,3,1,,-,5,4,1,,-,1,,,,1,1,1,1,-,,2,28.0
"Beers, Mark",1,2,2,-,3,-,-,-,,,,,,,,,,,,3,-,,,,,11.0
"Browne, Murray",,-,,1,-,2,1,-,2,3,2,1,-,2,2,1,2,-,,-,,,,1,-,20.0
"Cloke, David",-,2,3,1,4,2,2,1,1,-,,2,1,3,2,1,5,3,-,-,1,3,4,,,41.0
"Daicos, Peter",4,3,,,5,5,1,1,,,2,3,5,1,2,1,1,,4,-,3,,3,1,2,47.0
"Eade, Allen",,,,,,,,,,,,,2,-,,,-,,,,,,,,,2.0
"Erwin, Michael",,,,,,,,,,,,,,,,,,-,,,,,,,,
"Fellowes, Wes",2,5,-,,,,,,,,,,,,,,1,2,4,1,3,-,-,1,2,21.0
"Keenan, Tony",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Kelly, Tony",,,,,,,,,,,1,-,1,-,,,,,,,,,,,,2.0
"Knight, Scott",,,,,,,,,1,1,4,-,-,,,,,,,,,,,,,6.0
"Lawson, Mark",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Lovell, Noel",,,,,,,,,,,,,1,,,,,,,,,,,,,1.0
"McAllester, Jim",-,1,1,,-,1,2,-,,,,,,3,2,,,,,-,,,,,,10.0
"McCormack, Peter",4,3,2,-,2,1,1,3,4,1,1,3,2,3,3,-,-,1,2,2,1,2,-,1,1,43.0
"McKeown, Ron",,,,,,,,,,,,,,,1,,,,,3,2,-,,2,2,10.0
"McLaine, Darren",,3,2,,,,,,,,,,,,,,,,,,,,,,,5.0
"McLean, Glenn",,,,,,,,,,,,,,,4,-,,,,,,,,,,4.0
"McMullin, Ian",,,,,,,,,,,,,,,,,,,,,,1,-,2,-,3.0
"Miles, Geoff",4,1,1,1,2,-,-,3,,,,,,,,,,,,,,,,,,12.0
"Millane, Darren",,,,,,,,,,,,,,,,,,1,2,-,1,2,1,2,2,11.0
"Morwood, Shane",1,1,3,1,2,1,1,2,1,1,1,1,4,2,3,3,1,1,-,2,-,1,,,-,33.0
"Phillips, Greg",3,-,4,2,1,4,2,3,-,1,,,,1,2,-,3,1,6,2,-,3,1,-,3,42.0
"Raines, Geoff",,,3,1,4,-,4,3,5,1,3,2,1,-,,1,2,2,,,3,4,2,-,,41.0
"Richardson, Michael",3,,,,,,,,,1,3,2,4,-,-,2,3,2,1,1,1,-,-,-,-,23.0
"Russell, Anthony",,,2,,,,,1,,,,,,,,,,,,,,,,,,3.0
"Shaw, Derek",,,,1,1,-,1,-,2,2,5,-,3,-,,,,,,,,,,-,1,16.0
"Shaw, Gary",2,1,,,,,,,2,-,2,2,2,1,3,3,8,2,1,2,1,-,-,-,1,33.0
"Shaw, Neville",,,1,-,1,1,-,1,1,1,2,,,,1,-,2,2,1,2,1,4,-,-,1,22.0
"Shaw, Tony",1,5,3,1,3,2,3,7,4,2,,,1,2,1,3,4,8,3,2,2,6,1,-,3,67.0
"Smith, Andrew",,,,1,-,,,,,,,,,,,,,,,,,,,,,1.0
"Taylor, Michael",2,,4,1,4,2,-,1,2,4,1,1,3,1,2,2,-,2,1,-,6,3,3,2,1,48.0
"Turner, Jamie",,,,,,,,,1,,-,5,-,2,1,1,1,4,1,2,2,4,1,,,25.0
"Twomey, David",2,3,1,2,2,2,-,1,2,3,3,1,,,1,2,1,1,1,,,1,1,1,1,32.0
"Weideman, Mark",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Williams, Mark",1,4,2,-,1,3,4,-,4,1,3,-,2,1,2,2,3,1,-,,-,1,-,-,,35.0
"Woodhall, Dale",-,-,,-,1,-,1,,1,1,,,,,,-,2,-,-,,,,,,,6.0
Totals,37,38,40,16,41,33,30,34,35,34,40,29,38,26,36,26,43,38,32,27,32,41,24,16,26,812.0
Opponent,ME,SK,ES,SY,CA,NM,GE,RI,FI,FO,HW,SK,ES,SY,CA,NM,GE,RI,FI,ME,HW,FO,FI,CA,ES,
