Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Amoore, Geoff",,,,,,,,,,,,,,,,,,,,,,11,11.0
"Barker, Trevor",18,18,5,8,16,13,,20,11,,,11,17,,,10,9,8,-,,9,12,185.0
"Bennett, John",,,,,,3,,,,,,,,,,,,,,,,,3.0
"Blees, Michael",,,,,,,,,,,,,5,4,-,,,,,,,,9.0
"Brown, Glen",,,,,,,9,6,5,9,9,8,5,11,5,2,2,,,,,,71.0
"Burns, Greg",10,14,16,10,21,24,12,23,21,13,13,27,32,20,19,15,,,23,25,18,20,376.0
"Cahir, Gerard",,,,,,,,,,,,,,3,,,,,,,,,3.0
"Chiron, Dean",,,,,,8,14,3,,13,14,14,13,14,8,4,,7,7,8,14,6,147.0
"Cowie, Darryl",,3,4,3,,10,2,,,,9,8,4,,7,5,7,2,,,,,64.0
"Cross, Andrew",,,,,,,,,,,,,,,16,15,15,13,14,11,15,9,108.0
"Crow, Max",7,13,13,8,10,,11,17,10,11,8,13,7,8,10,17,11,8,13,9,6,3,213.0
"Cunningham, Daryl",,,,,,,6,,8,9,11,8,7,8,10,8,8,7,7,11,7,7,122.0
"Cunningham, Geoff",8,13,6,9,10,9,7,6,11,9,14,11,10,10,24,9,19,12,7,7,16,13,240.0
"Dunne, Jeff",,19,10,16,16,9,10,14,,,,,,,,,,,8,12,2,,116.0
"Elphinstone, Robert",20,,15,22,14,14,23,12,14,10,19,15,9,,13,20,20,10,15,15,12,,292.0
"Favier, John",,,,5,,9,7,5,10,6,10,5,8,7,5,,14,15,11,9,,,126.0
"Fidler, Geoff",6,17,8,17,9,,,,,,5,,,,,,,6,10,8,13,,99.0
"Foschini, Silvio",,,,15,7,13,14,13,7,10,,12,21,13,10,12,3,,,11,15,8,184.0
"Foyster, Mark",,,,11,9,-,,,11,,,,,,,,,,,8,-,,39.0
"Gellie, Graeme",,,,,,,,,4,6,4,5,4,5,4,8,-,,,,,,40.0
"Jackson, Mark",7,3,6,11,14,9,8,14,6,,3,,,,,,,,,,,,81.0
"Jobling, Andrew",,,,,,,,,,,,,,,,,,,,,,3,3.0
"Kiel, Peter",9,14,4,,12,12,9,12,10,10,9,9,7,,6,,,,,,,,123.0
"Lane, Greg",15,14,15,9,,,,,,7,10,7,14,10,,,,,,,,,101.0
"Lockett, Tony",,,,3,9,,,,,,,4,5,7,5,-,,1,10,13,12,7,76.0
"Mace, Robert",12,10,11,22,14,19,15,,,,,11,,21,23,15,14,17,21,12,18,10,265.0
"McAsey, Chris",,,,,,,,,,,,,,,,,,,3,,,,3.0
"Meehan, Simon",14,1,8,,,,,,6,12,19,5,16,4,,,12,16,5,1,12,13,144.0
"Melesso, Peter",,1,,,1,,,,,,,12,,7,,,,,,,,,21.0
"Middlemiss, Glenn",,,,,,,,,,,2,,,,,,,,,,,,2.0
"Morwood, Paul",,,,14,11,,6,,29,11,9,,15,12,24,25,14,18,13,22,24,16,263.0
"Nettlefold, Michael",9,13,6,,,,12,13,,,,,,,,,,,,,,,53.0
"ODonnell, Simon",7,4,6,,,,,8,6,1,2,,,,,,,,,,,6,40.0
"Odgers, Gary",1,,6,,,14,9,5,,3,,,,,,19,18,8,9,,7,6,105.0
"Owen, Rod",9,5,,15,6,7,6,2,,,,,10,11,,,,,,,,,71.0
"Packham, Greg",6,3,,,4,,,,,,,,,,,,14,8,,,,,35.0
"Roberts, Michael",19,10,19,15,24,,,,,,,,,,,,,,,,,,87.0
"Sarau, Jeff",9,3,2,7,11,14,9,1,6,13,10,11,,10,9,8,10,6,4,7,2,10,162.0
"Scott, Mark",1,,7,,,8,,,,6,,,,,,,,,,,,,22.0
"Sidebottom, Allan",,,,,,,,9,4,,,,,,,2,6,10,4,8,13,4,60.0
"Smith, Terry",,,,,,14,16,11,9,12,18,20,15,13,19,19,14,15,,16,,4,215.0
"Temay, Paul",,,,,,,,,,,,,,,17,9,13,13,16,19,18,17,122.0
"Thomas, Grant",9,10,12,19,11,5,,9,12,6,,,,,,,,,,,,,93.0
Totals,196,188,179,239,229,214,205,203,200,177,198,216,224,198,234,222,223,200,200,232,233,185,4595.0
Opponent,NM,ES,HW,GE,SY,FI,ME,CA,RI,FO,CW,NM,ES,HW,GE,SY,FI,ME,CA,RI,FO,CW,
