Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Abbott, Les",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Bourke, Paddy",2,1,2,,,1,,1,,-,-,1,-,,,,,,8.0
"Bowden, Bob",-,-,-,-,-,-,1,-,,,-,-,-,-,-,-,-,-,1.0
"Brooker, Norm",,,,,,,,,,,,,,,,-,-,-,
"Farrell, Ted",,,,-,-,,,,,,,,,-,,-,-,,
"Gibson, George",-,-,-,-,,,1,-,-,-,-,-,-,-,,-,,-,1.0
"Harrison, Artie",,,,,,,,,,,,,,,-,,,,
"Heaney, Tom",-,-,-,-,2,-,1,-,-,-,-,,-,-,2,2,1,2,10.0
"Herbert, Barney",-,-,-,-,-,-,2,-,-,-,1,-,1,-,1,-,-,-,5.0
"Hogan, Gerald",,,,,,,,,,,,,,,,,2,1,3.0
"Incigneri, Len",,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"Incigneri, Matt",,,,,,,,,,1,,,,,,,,,1.0
"Irwin, Les",,,,,-,-,-,,-,,,,,-,,,,-,
"James, Hughie",,,-,-,-,1,-,-,-,-,-,-,-,2,-,-,2,-,5.0
"Jones, Bill",-,-,-,-,2,1,-,,,,,-,-,,,,,,3.0
"Love, Frank",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"MacGregor, Johnny",,,,,,,-,,,-,,,,,-,,,-,
"Maguire, Mick",2,-,3,2,,1,1,-,-,,2,3,4,3,2,3,2,1,29.0
"Mahoney, Bill",-,1,-,1,-,-,2,-,2,,2,-,1,-,-,-,1,,10.0
"Mahoney, Dave",,1,,,,,,,,-,,,,,,,,,1.0
"May, George",-,,,,,,,,,,,,,,,,,,
"Maybury, Percy",1,,1,,,2,-,1,1,-,-,1,,-,-,-,,-,7.0
"McCashney, Frank",-,-,-,-,-,1,,-,-,-,-,-,-,-,-,-,-,,1.0
"OConnor, George",2,-,,,,,,,,,,,,,,,,,2.0
"Ohlson, Ted",-,-,-,1,-,-,-,2,-,-,1,-,2,-,-,-,1,-,7.0
"Oliver, Les",-,,,,-,,,,,,,,,,,,,,
"Price, Joe",,,,,,,,1,-,1,-,,-,-,-,,,,2.0
"Reeves, Syd",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Robinson, Arch",,-,,,,,,,,,,,,,,,,,
"Schade, Mick",,,,,-,,,,,,,1,,,,,,,1.0
"Schmidt, Billy",2,-,-,2,-,1,1,1,1,2,1,-,3,1,-,1,5,-,21.0
"Scott, Bobby",-,,,-,,,,,,,,,,,,,,,
"Thorp, Vic",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1.0
"Wollacott, Bertie",,,,,,,,,,,,,,,,1,2,-,3.0
"Woodhead, Herb",,,,,,,,,-,,,,,,,,,,
Totals,9,3,6,6,4,8,9,6,4,4,7,6,11,6,5,7,17,4,122.0
Opponent,CW,ES,UN,GE,CA,SM,ME,SK,FI,CW,ES,UN,GE,CA,SM,ME,SK,FI,
