Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Anderson, Syd",,,,,,,,,,,,,-,,,,,
"Baquie, Jack",-,-,-,-,1,-,-,1,,1,-,,,,,,,3.0
"Canavan, Joe",1,-,-,-,-,,2,-,-,,,1,,,,,,4.0
"Conquest, Jim",,,,,,,,,,,-,1,-,-,1,1,-,3.0
"Cope, Harry",,,-,-,-,,-,-,,-,-,,,,,,,
"Coutie, Vin",-,1,2,1,-,3,1,-,-,,,,,3,2,1,-,14.0
"Cox, Harry",,,,,,,,,,,,,,,,2,-,2.0
"Fitzpatrick, Jim",,,,,,,,,2,1,-,-,-,1,1,-,,5.0
"Gardiner, Jack",,2,1,,,-,-,-,-,3,-,1,1,-,2,-,2,12.0
"Gardner, Mark",,,,,,,,,-,,,,,,,,,
"Gregory, Bert",1,-,,,,,,,,,,,,,,,,1.0
"Hammond, Jack",,,,,2,-,,,,,,,,,,,,2.0
"Harris, Frank",,,-,-,-,,,-,-,-,-,-,,,-,-,-,
"Hill, Herbert",,,,,,,-,,-,-,-,-,-,-,-,,,
"Homan, Bill",1,-,,1,,-,-,-,1,-,-,-,-,-,-,-,-,3.0
"Hunt, Phil",,,-,-,-,,,,-,-,-,-,,,-,,,
"Johnson, Charlie",,,-,1,1,-,-,,,,,,3,,,-,1,6.0
"Johnson, Jack",,,-,1,-,-,-,-,-,-,-,-,1,-,-,1,-,3.0
"Leith, Jack",,,3,1,,3,4,4,-,2,-,,1,2,,1,,21.0
"Mills, Paddy",-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,
"Monk, Bobby",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Nielsen, Victor",-,-,-,-,-,-,-,,,,,,,,,,1,1.0
"Nolan, Bernie",-,-,,,,-,,1,-,-,-,-,-,-,-,-,-,1.0
"Onyons, Basil",1,2,-,1,2,1,,1,-,-,2,1,-,-,,,-,11.0
"Parke, Bert",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,
"Peacock, George",2,-,1,,,-,,,,,,1,,-,-,1,,5.0
"Pearce, Joe",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Purse, Hugh",-,-,-,-,-,-,-,-,-,,,-,,,-,-,-,
"Rigby, Harry",,,,-,,-,,-,-,-,-,,-,-,-,-,-,
"Smith, Jack",2,,,,,,,,,,-,1,1,-,2,-,-,6.0
"Strong, Jack",,,,,,,,,,,,,-,-,-,-,-,
"Sykes, Wally",-,-,,,-,,-,-,,1,,,,,,,,1.0
"Symonds, Harry",1,-,,,1,,1,,,,,,,,,,,3.0
"Warren, Wal",,,-,,,,,,,,,,,,,,,
"West, Jack",-,-,,-,,,,,,,,,,,,,,
Totals,9,5,7,6,7,7,8,7,3,8,2,6,7,6,8,7,4,107.0
Opponent,SM,ES,CA,CW,GE,SK,FI,SM,ES,CA,CW,GE,SK,FI,ES,SM,CA,
