Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Adamson, Dave",,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,3.0
"Bower, Harold",,,,,,,-,-,-,,-,,-,,,,,
"Burns, Allen",1,-,1,-,,,,-,,1,,,2,1,-,1,-,7.0
"Colgan, Charlie",-,,,,,,-,,,,,,,,,,,
"Cullen, Paul",,,,,,,-,,,,,,,,,,,
"Dowsing, Alf",-,,,,-,,-,,,,,-,,,,,,
"Fraser, Bill",-,1,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,1.0
"Garbutt, Joe",1,-,-,-,-,2,-,,-,-,-,-,-,-,-,2,,5.0
"Goding, Charlie",,3,2,1,1,-,,2,-,1,3,4,,1,-,-,1,19.0
"Hollis, Artie",,,,,,,,,,,,-,-,,,-,-,
"Howson, Bert",,,,-,-,-,-,,-,-,-,-,1,-,-,-,-,1.0
"Jackson, Johnny",,,,,,,,,,,,,,,-,-,1,1.0
"James, Charlie",-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1.0
"Jeanneret, Henri",1,-,-,-,1,,-,-,-,-,1,-,-,-,-,,,3.0
"Lampe, Harry",,-,3,-,,2,1,2,2,2,3,4,,-,,,1,20.0
"OHara, Bill",,,,,,,,,1,1,-,,-,-,,,,2.0
"OHara, Frank",,,,,,,,-,,-,,,,-,,,,
"OHara, Jim",-,,,,,,,,,,,,,,,,,
"OHehir, Mike",1,-,-,-,-,-,-,,-,,1,,,-,,-,-,2.0
"Pleass, Mick",-,1,1,-,-,-,1,-,2,1,-,2,2,1,-,,,11.0
"Powell, Dave",-,-,-,,-,-,,1,,,,,,,-,-,1,2.0
"Purdy, Harry",-,-,-,,,1,-,-,-,-,-,1,1,-,,,,3.0
"Rippon, Norm",,-,-,-,1,-,,-,-,-,,-,-,,-,-,-,1.0
"Robertson, Charlie",,,,,,,,,,,,,,,,,-,
"Rose, Alby",,,,,,,,,,,,,,,,-,-,
"Scott, Bill",,,,,,,,,,,,,,,-,-,-,
"Smith, Arthur",-,,,-,-,,-,,,-,-,-,-,,-,,,
"Trim, Albert",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Vernon, Les",,,,,,-,,-,,,,,,,,,,
"Wenborn, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Williamson, Jim",-,-,-,-,-,-,,,,,-,-,,,,,-,
"Windley, Bill",2,-,1,1,-,-,,1,-,,,1,2,1,1,1,,11.0
"Worroll, Frank",-,-,1,1,-,-,-,-,-,1,1,-,-,2,-,-,,6.0
Totals,6,5,9,3,3,5,3,7,6,7,10,12,8,6,1,4,4,99.0
Opponent,SK,ME,CW,CA,FI,ES,GE,SK,ME,CW,CA,FI,ES,GE,ES,GE,CA,
