Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Alder, Fred",,,,,,,,,,,,,,,,1,,,1.0
"Barton, Percy",,,,,,,,,,,,,,-,-,,,,
"Bourke, Bill",3,-,-,1,3,1,2,-,,-,,,3,4,-,3,-,-,20.0
"Bourke, Joe",,-,,,,,,,1,,,,,,,,,,1.0
"Bourke, Paddy",-,-,-,-,2,1,-,1,-,-,2,-,1,,-,,-,,7.0
"Bowden, Bob",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,2.0
"Burns, Bill",1,2,-,,,-,-,-,-,-,,,,,,,,,3.0
"Chapman, Doug",-,,1,,-,,1,,,,1,-,-,-,-,-,1,1,5.0
"Coles, Jack",,,,,,,,,,,,,-,1,1,,,,2.0
"Condon, Dick",-,2,1,-,1,2,-,1,1,-,-,1,,-,1,-,,,10.0
"Cooke, Sam",,,,,,,,,,,,,,,,1,1,-,2.0
"Duncan, Robert",,,,,,,,,,,,-,,,,,,,
"Gibson, George",,,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Heaney, Tom",3,1,-,3,2,2,-,2,-,-,,,,,-,,,,13.0
"Henderson, Bill",,,,,,,,,,,,-,-,-,,1,,-,1.0
"Herbert, Barney",-,1,-,-,-,-,1,-,-,-,4,2,-,-,-,-,-,-,8.0
"Hill, Ern",,,,,,,,,,,,,,1,-,,,,1.0
"Hill, Herbert",,-,-,-,-,-,1,-,-,-,-,-,1,,,,,,2.0
"Incigneri, Len",-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,
"James, Hughie",,,,,-,-,-,,,,-,-,-,-,-,-,1,-,1.0
"Kiker, Joe",,,,,,,,,,,,,,,,,,1,1.0
"Kirkpatrick, Lyster",,,,,,,,,,,,,,,,-,-,-,
"Lang, Bill",,,,,,1,-,2,1,-,-,,,,,,,,4.0
"Lawson, Ivor",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2.0
"Luff, Bill",-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,
"Mahoney, Bill",1,-,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,4.0
"McCashney, Frank",,,,,,,,,,,,,,,,,-,1,1.0
"McEwan, Tom",,,,,,,,,,,,,,,-,,-,,
"Megson, Jack",-,,,1,,,,,,,,,,,,,,,1.0
"Murray, Alex",,,,,-,,,,,1,-,-,,,,,,,1.0
"Neil, Harry",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
"Ohlson, Ted",-,-,1,-,,,,-,-,-,-,-,-,1,-,-,-,-,2.0
"Oliver, Les",,,,,,,,,,,,,,-,,,,,
"Price, Syd",1,-,-,1,2,2,1,-,-,,-,,,,,,,,7.0
"Schmidt, Billy",-,-,-,-,-,1,-,-,1,1,-,-,-,2,1,2,-,1,9.0
"Schunke, Ernie",,,,,,,,,,,,,-,-,-,-,-,-,
"Sparks, Percy",,,,,,,,,,,,-,-,,,,,,
"St John, George",,,1,-,,,,,,,,,,,,,,,1.0
"Tottey, Bill",-,-,,-,,,,,,,,,,,,,,,
"Ward, George",,,,,,-,,,,,,,,,,,,,
Totals,9,6,4,7,11,10,6,8,4,2,7,3,5,9,3,9,5,4,112.0
Opponent,ME,UN,FI,CW,SK,SM,CA,ES,GE,ME,UN,FI,CW,SK,SM,CA,ES,GE,
