Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Allan, Johnny",,,,-,-,-,-,-,2,-,,,-,-,,,,-,2.0
"Armstrong, Lou",-,3,-,-,-,-,-,-,-,-,,,-,2,1,-,-,,6.0
"Baring, Fred",-,1,-,-,1,-,1,-,-,-,1,-,1,-,3,4,,3,15.0
"Belcher, Allan",1,1,-,-,-,-,-,1,-,-,,,,,1,-,-,-,4.0
"Bowe, Len",-,-,-,-,-,-,-,-,,,-,,-,-,-,-,-,-,
"Caine, Frank",5,2,2,-,1,,,,,,,,,,,,,,10.0
"Chalmers, Wally",-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,,,1.0
"Donaldson, Clyde",-,,,1,1,,,,-,-,-,-,,,,,,2,4.0
"Edwards, Fred",,1,,,,,,,,,,,,,,,,,1.0
"Gordon, Jimmy",,,,,,,,,,,,,,,,1,2,,3.0
"Gove, Cyril",,,,,,,,,,,,,,,,-,-,-,
"Griffith, Billy",-,-,-,,,,,,,,-,,,,,,,,
"Hall, Norm",,,,,,,,,,,,,,,,,,-,
"Hanley, Dan",-,-,1,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,3.0
"Heron, Hugh",,,,,-,,-,,,,,,,,,,,,
"Kirby, Jack",-,3,3,3,2,1,4,3,3,2,2,1,-,-,1,-,1,,29.0
"Kirkwood, Fred",-,,,,-,-,3,-,1,1,-,-,-,-,-,-,-,-,5.0
"Laing, Roy",,,,,,,,,,,,,,,,-,1,-,1.0
"Lowell, Rupe",-,,-,-,-,-,-,-,,-,,,,,,,-,-,
"Lumsden, Ernie",,,1,2,-,-,4,-,-,2,3,1,-,-,-,3,2,-,18.0
"Martin, Jim",1,1,1,,-,-,,,-,,,,,,,,,,3.0
"McLeod, George",,,-,,-,-,-,-,,,,,,,,,,,
"McNeil, Vic",,,,,,,,,,,-,-,1,-,-,,,,1.0
"Moore, Jim",,-,,,,,,,,,,,,,,,,,
"OBrien, Jack",-,-,-,-,,,,,,,,,,,,,,,
"Ogden, Percy",-,1,-,1,-,-,1,-,,1,-,-,1,1,-,-,-,1,7.0
"Parkinson, George",,,,,,,,,-,-,-,-,,,,-,-,-,
"Pike, John",,,,,,,,,,,-,,-,-,-,,,,
"Sewart, Bill",-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,
"Shea, Paddy",,,,,,,-,2,1,2,-,2,1,-,2,,-,-,10.0
"Smith, Dave",,,,-,,,,,,,,,,,,,,,
"Stott, Wilfred",,,,,,,,,,,,1,,,-,,,,1.0
"Tait, Hughie",,-,,,,2,1,-,,,,-,1,-,,1,,,5.0
"Walker, Bill",2,-,2,-,,-,,1,1,2,,-,1,1,-,-,,,10.0
"Walker, Bob",,,,,,,,,,-,-,-,-,-,,,-,-,
"White, Les",-,-,-,-,,,-,-,-,-,-,-,,,-,-,-,-,
"Wilkinson, Art",,,,,,-,,,-,,,,,,,,,,
"Wilson, Bertie",,,,,,,,,-,,,,,,,,,,
"Woolley, Jack",,,,,,,,,1,1,-,2,-,-,-,,1,,5.0
Totals,9,13,10,7,5,3,14,7,9,11,8,7,7,4,8,9,7,6,144.0
Opponent,CA,RI,CW,SM,FI,GE,UN,SK,ME,CA,RI,CW,SM,FI,GE,UN,SK,ME,
