Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Arnott, Simon",,,,,,,,,,-,-,-,,,,,,,1,1,,,2.0
"Barry, Leo",,,,,,,,,,,,,,,,,,,,,,-,
"Bayes, Mark",1,1,-,-,1,2,1,-,2,2,-,-,-,,-,-,,,-,1,2,1,14.0
"Brunton, Neil",1,,,,1,3,2,2,-,-,1,,,-,,,,1,-,,,,11.0
"Caven, Peter",,,,,-,-,-,,,,1,,-,1,-,1,,,,,,-,3.0
"Chapman, Wade",-,,,,,,1,-,1,-,-,,,,,,-,-,3,-,-,,5.0
"Considine, Ed",-,1,2,,,2,,,,,1,2,,,,,,,,,,,8.0
"Crawford, Justin",,,-,-,,,,,,,,,,,-,-,-,-,1,1,-,-,2.0
"Cresswell, Daryn",1,-,1,-,2,-,-,2,1,2,-,2,-,2,-,1,2,1,1,-,3,1,22.0
"Daniels, Jayson",1,-,2,-,2,-,3,3,1,2,-,2,1,-,1,-,-,3,3,2,1,-,27.0
"Direen, Scott",,-,-,2,-,1,-,1,1,1,1,-,1,-,-,-,2,,,-,2,2,14.0
"Dunkley, Andrew",1,-,2,1,2,-,2,-,-,1,-,-,-,1,3,1,1,-,-,-,1,1,17.0
"Garlick, Simon",,,,1,-,-,-,1,4,2,-,1,1,1,,,,1,2,-,2,-,16.0
"Gaspar, Darren",2,1,-,2,2,-,,,,,,2,-,-,-,3,1,-,1,-,-,,14.0
"Grant, Shannon",1,3,1,,,,,,,,,1,3,2,1,3,-,-,,,,,15.0
"Gray, Troy",2,-,1,2,-,1,-,2,-,-,,,,-,-,-,3,1,-,1,-,1,14.0
"Heuskes, Adam",1,1,-,-,1,-,,-,-,,,1,-,1,,,-,-,2,1,-,2,10.0
"Higgins, Leon",,1,1,-,3,-,,,,,3,,,,,,,,,,-,-,8.0
"Kappler, Darren",-,1,1,-,-,2,1,-,-,-,,,-,-,1,1,,-,2,-,-,-,9.0
"Kelly, Paul",1,4,1,-,6,2,1,1,-,1,3,2,1,-,-,2,2,1,2,3,1,2,36.0
"Kickett, Derek",1,1,-,2,-,-,-,1,2,-,3,1,-,,-,1,2,1,-,1,-,1,17.0
"Lewis, Dale",,3,,,1,-,1,2,1,1,,1,2,1,1,1,-,1,3,1,2,-,22.0
"Lockett, Tony",1,,,-,1,-,,-,-,-,-,-,2,-,-,-,1,-,4,1,2,-,12.0
"Luff, Troy",,3,-,-,,,1,,,,,,1,1,1,4,-,2,,,,,13.0
"McPherson, Daniel",,,,,,,-,-,1,,,,,,,,,,,,,,1.0
"McRae, Dean",-,1,-,2,1,,-,-,-,2,2,-,1,-,-,1,1,1,-,-,-,-,12.0
"Mooney, Jason",-,-,-,,,,1,-,2,-,-,-,,,1,-,,,,,,,4.0
"Myles, Dion",,,,,,,,,,,,,,,,,,1,-,-,,,1.0
"OLoughlin, Michael",,,,,-,1,1,-,-,-,-,-,-,-,,,1,,,,,,3.0
"Rocca, Anthony",,,,,,,,-,-,-,-,-,1,1,1,2,-,,,,-,-,5.0
"Roos, Paul",1,1,1,-,2,1,-,2,1,1,1,1,2,1,1,1,,3,1,4,2,2,29.0
"Rose, Gavin",1,,,1,3,-,2,,,,,,,,1,-,-,-,-,-,1,1,10.0
"Scott, Tim",,,,-,,,,,,,,,,,,,,,,,,,
"Seymour, Brad",1,1,1,3,,,,,,-,1,,,,,,1,,,,,,8.0
"Stafford, Greg",1,-,-,,,,,,,,,-,1,-,,,-,,,,,,2.0
Totals,18,23,14,16,28,15,17,17,17,15,17,16,17,12,12,22,17,17,26,17,19,14,386.0
Opponent,FO,GE,BB,FI,AD,FR,CW,CA,RI,ME,HW,WC,ES,SK,NM,FO,GE,BB,FI,AD,FR,CW,
