Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Allen, Bill",,2,1,-,-,-,1,-,1,-,-,-,,-,-,-,,,5.0
"Armstrong, Charlie",-,-,,-,,,,,,,-,-,-,-,-,-,-,-,
"Baquie, Jack",,,,,,,,,,1,-,-,-,-,1,-,-,,2.0
"Best, Arthur",,,,,,2,5,1,,1,2,1,2,2,3,3,3,5,30.0
"Britter, Harry",,-,,,1,,2,-,2,,,,,,,,,,5.0
"Brunier, Bill",,,,,,,,,,,,,,,3,1,,-,4.0
"Burge, Cliff",1,,,,,-,,,-,,-,,,,,,,-,1.0
"Colee, Percy",-,1,-,-,2,,,,,,,,,,,,,,3.0
"Collins, Tim",2,,,,,-,-,1,,3,2,1,-,,,,,,9.0
"Connole, Jack",,,,,,,2,-,1,-,2,-,5,-,-,,,,10.0
"Daly, John",,,,,,,,,,,-,-,-,-,-,-,-,-,
"Evans, Jack",-,-,-,-,-,,-,-,-,-,,-,-,2,-,3,-,-,5.0
"Fairbairn, Stan",2,1,2,,,,,,,,,,,,,,,,5.0
"Fraser, Alex",,,,,,,,,,,,,,,,-,1,-,1.0
"Gordon, Vic",-,-,1,1,-,-,-,-,-,1,-,,-,1,-,,,-,4.0
"Gray, Alec",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Gray, Roy",,,,-,,,,,,,,,,,,,,,
"Hendrie, Bill",-,-,-,3,1,1,1,-,3,2,,-,-,-,1,2,-,-,14.0
"Huntington, Jack",-,,,,,,,,,,,,,,,,,,
"Incigneri, Len",-,2,2,2,-,-,-,1,-,-,-,,-,-,-,-,-,-,7.0
"Incigneri, Matt",,,,,,,,,-,,,,,,,,,,
"Kenley, Carlyle",-,,,,,,,,,,,,,,,,,,
"Lilley, Charlie",-,-,-,-,-,-,-,-,-,,-,,-,-,-,-,1,-,1.0
"Lowell, Rupe",,,,,-,-,,,,,,,,,,-,-,-,
"Lugton, Frank",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"MacDonald, Roy",,,,,,,-,-,-,-,-,-,,,,2,,,2.0
"MacKenzie, Aubrey",,,,,,,,,,,,,,-,,,,-,
"Maguire, Mick",,,2,-,,,,,,,,,,,,,,,2.0
"McKenzie, Bill",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1.0
"Monk, Bobby",-,-,-,-,-,-,,,,-,-,-,,,-,-,1,-,1.0
"Parsons, Eric",,-,-,,,,,,,,,,,,,,,,
"Quinn, Billy",,,-,,-,-,-,1,,,,1,-,-,-,-,-,,2.0
"Riddington, Wal",,-,,,,,,,,,,,,,,,,,
"Roberts, Herbert",-,,,,,,,,,,,,,,,,,,
"Smith, Les",,,,-,-,1,,,,-,,-,-,,,,-,,1.0
"Trahair, Bert",-,-,1,-,1,1,-,2,1,-,1,-,-,-,-,-,-,-,7.0
"Walker, George",-,-,-,-,-,-,-,-,-,-,,,,-,,,,,
"Watt, Jack",,,-,,,-,,,-,,,,,,,,,,
"Williamson, Alf",,,,,,,3,-,-,-,-,-,-,,,,2,,5.0
"Woolley, Jack",,,,2,-,,,,,,,,,,,,,,2.0
Totals,5,6,9,8,5,5,14,6,8,8,7,3,7,6,8,11,8,5,129.0
Opponent,FI,CW,GE,SK,ES,CA,UN,RI,SM,FI,CW,GE,SK,ES,CA,UN,RI,SM,
