Player,R1,R2,R3,R4,R5,R6,R7,R8,R10,R11,R12,R13,R14,R15,R16,Tot
"Archibald, George",-,-,,-,-,-,-,-,-,-,-,-,,,,
"Baggott, Ron",4,6,,3,1,,,,2,,3,-,,,,19.0
"Beames, Percy",1,1,3,1,4,1,3,4,,4,1,-,2,3,-,28.0
"Bradley, Colin",,,,,,,,,,,-,-,-,-,,
"Bush, Tom",,,-,,,,,,,,,,1,1,-,2.0
"Cordner, Don",-,-,1,-,-,-,-,-,,,,-,-,-,1,2.0
"Cordner, Ted",,,,,-,-,-,-,-,-,-,-,-,-,-,
"Deans, Billy",,,,,,,,,,,,1,-,-,2,3.0
"Deayton, Frank",-,-,-,-,,,,,-,-,-,,-,-,-,
"Dowsing, Roy",1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Dullard, Adrian",-,-,1,1,4,-,-,1,,,,,,,,7.0
"Emselle, Richie",,,-,-,1,-,-,-,-,-,-,-,1,-,-,2.0
"Fanning, Fred",1,2,1,7,1,2,3,5,1,-,4,3,3,2,2,37.0
"Ferguson, Tom",,,-,-,1,-,,,,-,,,,,,1.0
"Franklin, Arthur",,,-,,1,,,,1,,,,,,,2.0
"Gibb, Maurie",2,1,-,-,-,-,-,-,-,,-,-,1,-,-,4.0
"Gibbs, Les",,,,,,-,-,1,-,3,-,-,,-,-,4.0
"Heal, Jack",,,,,,,,,-,1,-,,,,,1.0
"Helmer, Clyde",,,,,,,,,,,,,,2,1,3.0
"Hewson, Don",-,-,-,,-,-,-,-,,,,,,-,,
"Kramer, Gordon",,,,,,-,,-,,,,,,,,
"La Fontaine, Allan",2,2,,-,-,-,1,-,-,-,-,-,,,-,5.0
"Lenne, George",-,-,-,-,,-,-,-,-,-,-,-,-,,-,
"Martin, Bryan",,,-,,,,,,,,,,-,-,,
"Matthews, Norm",-,-,-,-,-,-,-,,-,,,,,,,
"McDonald, Jim",,,,,,,,-,,,,,,,,
"McPherson, Hughie",,,,-,-,-,-,-,-,-,-,-,,,,
"Minnis, Jack",,,,,,,,,,,,,-,-,-,
"Mueller, Jack",3,1,2,2,2,2,3,-,2,3,-,2,,,4,26.0
"Neenan, Bernie",,,,,,,2,,,,,,,,,2.0
"OKeefe, Jack",-,1,1,-,-,,,,,,,,,,,2.0
"Powell, Danny",,,1,,,1,-,-,4,-,,,-,,,6.0
"Rodda, Alby",,,,-,1,,,,,1,3,1,-,2,1,9.0
"Shearer, Ray",-,-,,,,,,,,,,,,,,
"Smith, Norm",2,3,,2,,,,,-,2,3,5,4,6,3,30.0
"Spargo, Bob",,-,-,,,,,,,,,,,,,
"Stone, Bob",,,,,,,-,-,,,,,-,,,
"Truscott, Keith",,1,,,,,,,,,,,,,,1.0
"Walsh, Darcy",-,,,,,,,,,-,-,-,-,-,-,
"Wartman, Ray",-,,,,,,,,,,,,,,,
"Wood, Ted",,,,,,,,,-,-,,,,,,
Totals,16,18,11,16,16,6,12,11,10,14,14,12,12,16,14,198.0
Opponent,ES,RI,FI,HW,SM,SK,NM,CW,CA,FO,ES,RI,FI,HW,SM,
