Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Anderson, Lindsay",,,,,,,,,,,,,,,-,-,-,
"Anderson, Syd",1,2,,,-,-,,,,-,,,,,,,-,3.0
"Bowe, Bill",-,-,-,1,,-,-,-,-,-,-,-,-,,-,-,-,1.0
"Bremner, Billy",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Burn, Jimmy",,,,,,-,,,,,,,,,,,,
"Cordner, Harry",-,,,,,,,,,,,,,,,,,
"Coutie, Vin",2,-,1,-,-,1,1,2,1,3,-,1,2,3,,-,2,19.0
"Gardiner, Jack",-,-,-,-,1,-,-,1,,,2,,,2,1,-,-,7.0
"Gardner, Corrie",-,-,-,-,-,-,-,,,,,,-,-,-,-,-,
"Gardner, Eric",,-,,-,1,-,,-,-,-,-,-,,-,-,,-,1.0
"Gourlay, Albert",,,-,1,-,,,,,,,,,,,,,1.0
"Henderson, Harry",-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Herring, Maurie",,,,,,,,-,-,-,-,-,,-,,,,
"Hocking, Ern",-,,1,,,,,,,,,2,1,1,-,1,1,7.0
"Jackson, Tom",,,,,,-,,,,,,,,,,,,
"Langley, Frank",1,-,2,-,1,-,1,-,-,-,1,-,-,-,,,,6.0
"Leith, Jack",,-,-,-,3,-,-,2,1,,-,,,1,3,3,,13.0
"Lewis, Austin",,,,,,,-,,,,,,,,-,,,
"McClelland, Bill",-,-,-,1,-,-,-,-,-,-,-,-,-,-,,-,-,1.0
"McKellar, Don",,,,,,,,,,,,,,,,-,-,
"McLean, Jim",,-,-,,,,,,,,,,,,,,,
"McSpeerin, Artie",,,,,-,,,,,,,,,,,,,
"Mills, Paddy",-,,-,,,,-,1,-,-,,-,1,1,-,-,-,3.0
"Moodie, George",-,1,-,-,1,1,2,-,-,-,-,-,-,-,1,,-,6.0
"Moriarty, Dan",-,-,-,-,-,,-,,1,-,1,-,-,-,-,,,2.0
"Parkin, Harry",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,
"Pilcher, Alby",,,,,-,,,,,,,,,,,,,
"Purse, Jack",-,-,,-,,,-,-,-,1,-,-,-,-,-,-,,1.0
"Rainey, Les",,,,-,,,,,,,,,,,,,,
"Reid, Curtis",,,,,,,,,,,,,-,,,,,
"Sowden, Arthur",-,-,-,,,,,-,-,-,-,-,-,,-,-,-,
"Strong, Jack",,,,,,-,-,-,-,-,-,1,-,-,-,-,2,3.0
"Tout, Ernie",1,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,3.0
"Watson, Fred",,,,,,,,,,,,,,,,-,,
"Young, Charlie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Totals,5,4,4,3,7,2,4,6,3,5,4,4,4,8,5,4,5,77.0
Opponent,SM,FI,GE,ES,CW,SK,CA,SM,FI,GE,ES,CW,SK,CA,CA,SK,CW,
