Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Allan, Matthew",8,18,13,11,7,3,5,7,2,,,,,,,,,,5,,,,,,,79.0
"Beaumont, Simon",,,,,,,,,,9,2,,,,,,,,,,,,,,,11.0
"Bond, Troy",,,,,3,9,11,11,11,,4,,,,,4,12,4,10,9,7,14,5,8,,122.0
"Bradley, Craig",27,32,20,27,20,17,19,11,8,12,18,31,14,33,31,26,37,26,28,32,21,25,23,23,23,584.0
"Brown, Fraser",20,,,,17,28,25,21,8,,,15,25,12,19,26,18,29,33,26,,,30,2,21,375.0
"Camporeale, Scott",19,25,13,7,16,16,13,17,19,20,24,16,13,13,14,15,11,13,11,11,19,14,11,,7,357.0
"Christou, Ang",11,22,29,21,16,12,20,14,20,28,13,12,16,14,13,22,23,16,18,22,19,23,17,14,22,457.0
"Clape, Matt",14,18,16,13,21,10,9,15,7,3,2,,,11,17,31,19,14,18,12,19,14,10,7,19,319.0
"Cook, James",,11,,,,,11,5,11,,,,,,,,13,4,-,,,,,,,55.0
"De Iulio, Ron",,,,,,,,,,,,,3,,,,,,,,-,,,,,3.0
"Dean, Peter",14,18,17,16,10,15,19,10,9,16,14,21,18,10,12,7,,11,,,9,16,19,5,13,299.0
"Gleeson, Adrian",7,6,37,17,7,7,22,3,,1,,,,,,,,,,,,,,,,107.0
"Hanna, Mil",15,22,24,22,36,16,14,9,20,19,,15,16,4,,,20,13,16,29,21,,16,23,13,383.0
"Harrison, Ben",,,,,,,,,,,,,,,5,2,,,,,,,,,,7.0
"Heaver, Brent",,,,,,,,,,,,,,,,,16,6,8,3,5,,,,,38.0
"Hogg, Matthew",,,,,,,,,,,,,,,,,,,,,,4,7,11,13,35.0
"Kernahan, Stephen",11,,25,18,5,2,,,,16,12,12,11,13,10,,,,,7,7,18,14,16,17,214.0
"Koutoufides, Anthony",26,29,16,20,19,16,11,6,17,26,29,10,20,34,22,24,33,19,18,18,16,20,12,18,31,510.0
"Lynn, Tony",,,,,,,,,,10,13,3,4,,1,,,,,,,8,,,,39.0
"Madden, Justin",6,7,9,9,4,11,9,12,8,10,14,9,7,9,14,14,5,12,10,18,13,10,15,16,15,266.0
"Manton, Glenn",,,,,,,,,,,,5,1,1,,10,10,,20,1,8,2,2,8,6,74.0
"McKay, Andrew",25,25,17,20,13,22,9,10,10,17,13,13,12,14,16,15,13,15,13,22,17,14,21,16,19,401.0
"Mitchell, Barry",,15,10,20,13,,-,,28,37,23,12,22,2,11,1,,,,,,,,,,194.0
"OSullivan, Luke",5,15,9,8,,,,,,24,11,,,,,,,,,,,,,,,72.0
"Pearce, Brad",11,16,15,10,21,9,,12,10,10,10,11,8,15,4,11,13,7,13,8,,9,10,9,13,255.0
"Ratten, Brett",22,27,19,17,23,23,28,8,20,24,25,20,21,15,21,18,44,31,20,25,23,23,20,29,25,571.0
"Rice, Dean",,,,,,,10,9,6,,12,4,16,12,19,15,27,18,18,18,14,13,6,17,10,244.0
"Sexton, Michael",8,16,19,13,17,20,17,16,14,13,14,15,14,15,15,14,19,14,11,18,11,12,10,19,16,370.0
"Silvagni, Stephen",16,18,16,15,10,18,15,14,12,9,10,9,3,11,12,8,25,2,,12,16,16,14,15,8,304.0
"Spalding, Earl",13,8,17,18,14,11,17,14,12,17,11,4,21,15,15,20,26,25,18,18,14,14,8,12,15,377.0
"Whitehead, Adrian",12,18,12,13,10,9,10,17,19,16,7,14,9,15,23,15,12,15,11,15,8,3,5,13,4,305.0
"Williams, Greg",22,24,28,11,,18,,,,,,24,,16,21,27,18,23,21,26,23,17,,14,31,364.0
Totals,312,390,381,326,302,292,294,241,271,337,281,275,274,284,315,325,414,317,320,350,290,289,275,295,341,7791.0
Opponent,CW,FI,FO,BB,NM,WC,ES,SY,SK,HW,ME,GE,FR,RI,AD,CW,FI,FO,BB,NM,WC,ES,BB,NM,GE,
