Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Aitken, Michael",,,,,,,,,,,,1,,,,,,,,,,,,1.0
"Alvin, Tom",-,-,-,3,2,1,1,2,2,2,-,-,1,1,2,1,1,1,1,1,1,-,2,25.0
"Ashman, Rodney",1,6,-,-,2,3,-,4,1,-,,,,2,4,5,3,2,2,1,3,1,,40.0
"Austin, Rod",,,1,-,2,,,2,1,-,1,-,,,,,,,,,,,,7.0
"Baynes, Rhett",1,1,2,4,2,2,2,1,1,1,1,,,,,,,,,,,,,18.0
"Blackwell, Wayne",-,3,2,6,1,2,4,1,1,,,1,3,1,-,1,,,3,4,1,,1,35.0
"Buckley, Jim",-,4,3,3,2,,,,,,,,,,,,,2,3,1,2,,1,21.0
"Buckley, Mark",,,,,,,,1,,,,,,,,,,,,,,,,1.0
"Dean, Peter",,,,,3,-,3,2,1,2,2,1,2,2,-,2,1,-,2,-,1,2,3,29.0
"Doull, Bruce",1,-,,,,,,,,,,,,,,,,,,,,1,,2.0
"English, Des",,,,,,,1,,,,,,1,1,1,1,2,-,1,-,1,2,2,13.0
"Gaghan, Neil",,,,,,,,,,,2,1,-,,,,,,,,,,,3.0
"Glascott, David",-,1,3,1,-,1,,-,-,1,1,-,1,1,-,,,,,1,1,1,,13.0
"Harmes, Wayne",3,1,-,-,,1,3,-,,1,-,,,1,-,-,2,2,-,2,-,3,1,20.0
"Hartney, Brendan",2,-,-,1,2,-,,,,,,,,,,,,1,,,,,,6.0
"Howell, Scott",,,,,,2,,,,,,,,,,,,,,,,,,2.0
"Hunter, Ken",,2,2,,,,1,1,-,-,1,2,2,-,,-,-,2,1,-,1,-,-,15.0
"Johnston, Wayne",-,5,3,5,,3,-,1,1,1,3,,,,,5,6,1,6,3,3,1,4,51.0
"Jones, Warren",2,4,1,,,,,,,,,,,,,,,,,,,,,7.0
"Kennedy, Michael",,1,1,,,,,,,,,,,,,,,,,,,,,2.0
"Kourkoumelis, Spiro",,,,,,,,2,2,-,1,1,2,3,3,1,1,1,3,,4,,2,26.0
"Maclure, Mark",4,1,2,3,2,2,1,,-,1,-,4,3,2,2,2,3,2,,,3,3,2,42.0
"Madden, Justin",,,,7,5,2,4,4,3,1,2,2,3,2,2,2,4,4,4,2,-,2,2,57.0
"Marchesani, Frank",1,,,,,,3,,,,,,,,,,,,,,,,-,4.0
"Marcou, Alex",-,,,,,,,,,2,-,,1,,,,,,,,,,2,5.0
"McConville, Peter",,2,1,-,1,,,,,,,,5,-,4,1,1,2,-,2,2,4,4,29.0
"McKenzie, Warren",,,,,,,,,,,,-,3,,3,2,1,1,-,2,2,,3,17.0
"Meldrum, Paul",-,1,3,1,1,-,1,1,-,1,1,2,4,4,-,2,1,-,4,1,-,1,-,29.0
"Montgomery, Allan",2,-,1,4,1,-,,,,,,2,1,,,,,,,,,,,11.0
"Muller, Ian",,,,,2,,,,,,,,,,,,,,-,,,1,,3.0
"Murphy, Fraser",,-,2,-,4,3,2,1,1,2,2,3,1,4,3,3,4,3,-,3,,1,3,45.0
"Nixon, Ricky",,,,,,,,,,,,,,,,,,,,1,,,,1.0
"Ogier, Darren",,,,,,,-,2,1,,,,,,,,,,,,,,,3.0
"Perovic, Val",,,,,,,,,-,-,,,,,,,,,,,,,,
"Ralph, Warren",-,,,,,,,,,,,,,,,,,,,,,3,,3.0
"Reid, Bruce",2,2,1,2,2,4,2,-,,,,,1,-,-,1,-,-,,,,,,17.0
"Rhys-Jones, David",-,5,3,1,,2,3,,3,1,-,3,,2,2,-,2,,1,2,2,3,3,38.0
"Robertson, Shane",,,,4,1,-,,,,,3,3,-,-,,,,,-,,,-,,11.0
"Rohde, Peter",,,,2,1,-,1,1,2,-,1,-,1,1,1,-,4,2,2,-,2,1,5,27.0
"Sheldon, Ken",,,,,,1,4,5,2,1,2,-,,2,4,,-,,,1,1,,,23.0
"Shine, Brad",-,,,,,,,,,,,,,,,,,,,,,,,
"Silvagni, Stephen",,,,,,,-,3,4,1,2,1,2,-,-,1,1,1,2,1,-,-,-,19.0
"Williams, Mark",,,,,2,,,,,,,,,,1,-,2,1,,,,,,6.0
Totals,19,39,31,47,38,29,36,34,26,18,25,27,37,29,32,30,39,28,35,28,30,30,40,727.0
Opponent,FO,SK,NM,GE,ME,ES,SY,RI,FI,HW,CW,FO,SK,NM,GE,ME,ES,SY,RI,FI,HW,CW,NM,
