Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"AhMat, Robert",1,2,1,-,2,-,-,-,-,-,,-,,,-,-,,,1,,,,7.0
"Barnett, John",-,-,2,-,,,-,,,,,,-,-,,,,,,,,-,2.0
"Brown, Gavin",-,-,1,-,1,1,1,-,1,1,1,-,1,1,-,-,-,-,-,-,2,-,11.0
"Buckley, Nathan",1,1,1,2,-,3,1,1,-,1,-,-,2,1,1,3,1,1,1,-,1,-,22.0
"Burns, Scott",-,3,1,,,1,-,-,-,-,,,-,-,1,-,2,1,,,,,9.0
"Cassidy, Brad",,,,,,,,,,,,,,,,,,,,,1,-,1.0
"Crosisca, Gavin",1,-,-,-,1,-,1,1,1,-,-,,4,2,2,1,1,2,-,1,2,-,20.0
"Crow, Scott",-,-,1,,-,-,,,-,1,1,-,-,2,1,-,2,,,,,,8.0
"Curran, Chris",-,1,1,-,-,1,-,-,-,-,1,1,,,,,,,,,,,5.0
"Francis, Matthew",,,,-,1,-,-,-,1,,,,-,-,1,1,3,,-,-,1,1,9.0
"Francis, Tony",,,,3,,-,,,,,,,,-,-,1,-,-,3,1,2,,10.0
"Fuller, Brad",,,,,,,,,,,,,-,,,,,,,,,,
"Godden, Luke",,,,,,,,,,,,,,,,,,2,3,1,,,6.0
"Griffin, Dwayne",,,,,,,,,,,,,,,,,,,,,,-,
"James, Aaron",,,,,,,,,,1,-,,,,,,,,,-,3,2,6.0
"Liddell, Chad",,,,,,,,,,,1,,,1,,,-,-,-,1,-,-,3.0
"Mahoney, Josh",,,,,,,,,,,,2,-,-,1,-,,2,,,2,-,7.0
"McDonald, Alex",-,-,2,1,1,1,2,-,-,1,-,1,-,-,-,-,,,2,-,-,,11.0
"Michael, Mal",,,,,,,1,-,,,,1,-,-,-,1,2,-,1,1,1,1,9.0
"Monkhorst, Damian",-,2,2,1,3,-,2,1,-,-,3,-,-,1,-,1,3,2,2,3,,,26.0
"Osborne, Richard",-,,,,2,-,-,-,1,1,-,2,1,,,,,-,1,2,1,2,13.0
"Patterson, Stephen",-,-,,-,1,1,1,1,1,1,-,1,2,,,,-,-,2,1,3,1,16.0
"Prestigiacomo, Simon",-,1,-,-,,,,,,,-,,-,,,,,,,,,,1.0
"Richardson, Mark",1,-,-,1,1,1,2,-,2,1,4,-,-,1,-,1,1,,,,,,16.0
"Rocca, Anthony",2,2,2,-,2,3,1,2,1,2,2,-,-,,1,1,-,1,1,1,1,-,25.0
"Rocca, Saverio",-,1,-,1,2,2,1,3,-,2,1,1,,1,1,3,1,-,1,1,1,1,24.0
"Russell, Scott",3,-,-,-,-,-,-,1,2,-,-,-,-,1,-,-,1,-,1,5,1,-,15.0
"Schauble, Andrew",1,1,-,-,-,,,1,1,-,1,-,-,1,-,1,1,-,1,-,1,-,10.0
"Sharkey, Paul",,,,,-,,,,,,,-,,,,,,,,1,-,-,1.0
"Taylor, Jason",,1,-,,,,,,,,,,,,,,1,-,,,,,2.0
"Walker, Lee",1,,,,,,,,,,,,,,,,,,,,,,1.0
"Watson, Shane",2,-,-,-,-,1,-,1,-,1,-,1,,-,2,2,-,-,-,-,1,1,12.0
"Wild, Jason",,-,-,1,-,1,-,1,1,2,1,-,,1,1,-,1,2,-,,-,1,13.0
"Williams, Paul",1,1,-,1,1,1,-,1,1,-,-,2,-,2,2,-,-,1,-,2,1,-,17.0
"Wright, Graham",,,-,2,-,-,-,-,-,2,1,-,1,2,-,-,-,1,1,-,,,10.0
Totals,14,16,14,13,18,17,13,14,13,17,17,12,11,17,14,16,20,15,21,21,25,10,348.0
Opponent,PA,ME,SK,CA,ES,AD,NM,WB,SY,HW,RI,WC,BL,GE,FR,PA,ME,SK,CA,ES,AD,NM,
