Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,Tot
"Allen, Bill",2,-,1,1,1,-,-,-,,-,-,,-,-,-,-,5.0
"Anthony, Mick",-,-,,,,-,-,-,-,-,-,,,,,,
"Bourke, Pat",,,-,-,-,1,1,,-,-,-,-,-,-,,1,3.0
"Boyd, Les",-,,,-,-,-,,,1,-,-,,,,,,1.0
"Brake, Jack",1,-,-,,,,,,,,,,,,,,1.0
"Bruce, Harry",-,,,-,,,,,,-,,1,-,-,-,,1.0
"Chadwick, Bert",,1,-,-,1,-,1,1,-,-,1,1,2,-,1,-,9.0
"Corbett, Bob",,,,,,,,,,,-,-,-,-,-,-,
"Coy, Harry",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Farrow, Alec",-,-,-,-,1,,-,-,1,2,-,,-,-,-,1,5.0
"Flanagan, Joe",-,,,,-,-,-,-,-,,,,,,-,-,
"Gray, Alec",,,,,-,,,,,,,,,,,,
"Harker, Harry",3,1,4,3,2,2,2,2,5,3,2,1,1,3,3,10,47.0
"Heinz, George",3,2,-,3,3,4,-,3,-,1,1,-,1,-,1,-,22.0
"House, Jack",,,1,1,1,-,-,1,-,-,-,1,1,2,1,-,9.0
"Lethlean, Clarrie",-,-,-,-,,,,-,-,-,-,,,,,-,
"Lilley, Charlie",-,-,-,-,-,-,-,-,-,,,-,-,-,-,,
"Long, Fred",,,,,,,,,,,,-,-,-,-,-,
"Lord, John",-,1,-,2,2,-,-,-,,-,-,-,-,2,-,,7.0
"Lyon, Francis",,,-,,,,,,,,,,,,,,
"Lyte, Bill",,,-,,,,,,,,,,,,,,
"Matthews, Herb",,,,-,-,2,-,-,-,1,2,-,-,-,1,-,6.0
"Ogilvy, Alex",,,,,-,-,,,,-,,-,,,,,
"Shelton, Bill",,,2,,,,,,-,,,,,,,,2.0
"Streeter, Charlie",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Thomas, Enos",1,-,,,,,,,,,,,,,,,1.0
"Thomas, Ted",-,1,-,-,,-,-,-,-,-,-,-,,,,-,1.0
"Tulloh, Percy",1,1,2,3,2,-,-,-,,-,-,2,2,2,1,2,18.0
"Walker, George",,-,,,,,,,,,,,,,,,
"Wallace, Les",,-,,,,,,,,,,,,,,,
"Wilson, Alf",,,,,,,1,-,-,,,-,-,-,1,1,3.0
"Wilson, Percy",1,-,-,-,-,-,2,1,-,-,1,-,1,-,1,1,8.0
Totals,12,7,10,13,13,9,7,8,7,7,7,6,8,9,10,16,149.0
Opponent,ES,CW,SM,SK,RI,FI,CA,GE,ES,CW,SM,SK,RI,FI,CA,GE,
