Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Bell, David",,,,,,,,,,,,,,,,-,,,
"Beswicke, Percy",,,,,,,,,,,-,,-,-,1,-,-,-,1.0
"Bickford, Albert",,,-,,,,,,,,,,,,,,,,
"Brereton, Harry",-,-,-,2,2,3,9,1,1,2,-,2,4,1,1,3,-,3,34.0
"Cope, Harry",-,-,,-,-,-,-,-,-,,-,,,,,,-,,
"Coutie, Vin",6,4,1,1,4,2,-,3,3,2,2,-,3,2,-,-,-,-,33.0
"Cowell, Jim",,-,-,,,,,,-,1,,,,-,-,-,,,1.0
"Daniel, Vern",-,1,-,,,,,,,,,,,-,,,,,1.0
"Doherty, Con",,,,,,-,,,,,,,,,,,,,
"Fargie, Jim",-,-,-,,,,,,,1,,-,,,,,,,1.0
"Fischer, Bill",,,,,-,,,,,,,,,,,,,,
"Fitzpatrick, Jim",-,1,,2,-,1,1,-,3,3,-,-,-,-,-,2,-,-,13.0
"Flintoft, Bill",,,-,-,-,-,-,-,-,-,-,-,1,-,-,1,3,1,6.0
"Harris, Frank",-,-,-,-,-,,1,-,-,-,-,-,-,-,-,,,,1.0
"Hewitt, Fred",,-,,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1.0
"Hodgkins, Joe",2,,-,-,1,-,2,-,,,-,,-,,,-,2,2,9.0
"Irwin, Les",,,-,,,-,-,-,,,,,,,,,,,
"Jones, Alf",,,,1,,-,-,,,,,1,,,-,-,-,1,3.0
"Leach, Ted",,,,,,,,1,-,1,-,-,,-,-,1,-,,3.0
"Maxwell, Bill",,,,,,,,,,,-,,,,,1,,,1.0
"McBean, Billy",,,,,,,,,,,,,,,-,,,,
"McKenzie, Bill",,,,,,,,,,,,,,,,-,-,-,
"McNeilage, George",-,,,,,,,,,,,,,,,,,,
"Mills, Paddy",,,,-,-,-,1,-,-,-,,-,-,,-,,-,1,2.0
"Monk, Bobby",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1.0
"Nolan, Bernie",-,-,,,-,1,-,-,-,-,-,-,-,-,1,,,-,2.0
"Norman, Len",-,-,1,-,1,1,1,3,1,1,-,-,1,1,,,,,11.0
"Odgers, Hughie",1,-,-,,,,,,,,,,,,,,,,1.0
"Oliver, George",,,,,,,,,,,,,-,,,,,,
"Parke, Bert",-,-,-,,,,,,,,,,,,,,,,
"Pearce, Joe",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Purse, Hugh",-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Robertson, Jack",,,1,-,-,1,-,-,-,-,-,-,1,-,-,-,2,-,5.0
"Smith, Jack",-,1,,-,-,-,3,-,1,-,-,-,-,-,-,-,,1,6.0
"Strong, Jack",2,-,-,-,-,,,,1,-,,-,1,-,1,,-,-,5.0
"Sykes, Wally",,,,-,,,,,,,1,-,,,,1,1,-,3.0
"Woods, George",,,,,,,,,,,,,,,,,1,-,1.0
"Wright, Henry",,,,,,,,,,,,,-,-,,,,,
Totals,11,7,3,6,8,9,18,8,10,12,3,3,12,4,4,9,9,9,145.0
Opponent,RI,ES,SM,SK,CA,UN,GE,FI,CW,RI,ES,SM,SK,CA,UN,GE,FI,CW,
