Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Belcher, Norman",,,,-,,,-,,,,,,,,,,,
"Buchan, Tommy",-,-,-,-,-,-,-,-,-,1,-,1,2,-,1,1,2,8.0
"Burns, Peter",-,-,-,-,-,-,-,-,2,-,-,-,-,,-,,,2.0
"Conway, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Dear, Alf",,,,,,,,,-,-,-,-,-,1,-,-,-,1.0
"Flynn, Jim",-,-,-,-,-,-,-,-,-,,,-,-,-,,2,1,3.0
"Greeves, Ted",,,-,,-,-,-,-,-,1,-,-,-,-,1,-,-,2.0
"Holligan, Teddy",1,2,-,-,-,1,,1,1,-,-,,,,,-,2,8.0
"James, Eddy",1,2,-,3,2,-,4,2,2,1,3,2,1,5,1,2,,31.0
"Leahy, Paddy",-,-,-,,-,-,-,-,,,,,,,,,,
"Leighton, Ernie",3,1,-,-,-,1,-,-,-,-,-,-,,-,-,-,-,5.0
"Lockwood, George",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Lockwood, Teddy",-,-,,-,-,-,2,4,1,1,-,-,3,4,-,1,4,20.0
"McCallum, Firth",-,,-,,,,1,1,-,2,-,-,-,1,-,-,-,5.0
"McShane, Jim",1,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,11,16.0
"McShane, Joe",1,-,-,-,-,-,-,-,-,1,-,3,-,1,1,-,-,7.0
"ODonnell, Pat",,-,,,,,,,,,,,,,,,,
"Palmer, Jimmy",-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,
"Parkin, Harry",,,,,,,,,,,-,,-,,,,,
"Parkin, Jack",1,-,-,-,-,-,-,-,2,-,1,-,-,2,-,-,-,6.0
"Pincott, Arthur",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Pincott, Billy",,,,,,,,,,,,,,,,,-,
"Rankin, Teddy",-,-,-,-,1,-,-,-,,-,-,-,-,-,-,-,-,1.0
"Thompson, Archie",-,-,-,-,-,-,2,1,1,1,1,-,1,2,-,-,-,9.0
"White, Fred",,,,1,,,,,,,,,,,,,,1.0
"Young, Henry",,,,,,,,,,,,,,-,1,-,3,4.0
Totals,8,5,0,4,3,3,12,9,9,8,5,6,7,16,5,6,23,129.0
Opponent,CW,CA,FI,ME,ES,SM,SK,CW,CA,FI,ME,ES,SM,SK,SM,ES,SK,
