Player,R1,R2,R3,R4,R5,R6,R7,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R20,R21,R22,Tot
"Bennett, Darren",,,11,,,,,,,,,,3,,,,,,,,14.0
"Campbell, Adrian",,,,,,,,,,,,,,,,,,,19,10,29.0
"Charles, Sean",11,9,,,,,,,,,,,,,,,,,,,20.0
"Cuthbertson, Darren",,,,,,,,,,,,,4,17,10,7,4,,,,42.0
"Doyle, Greg",,,,3,,,,,,,,,,3,,,,,,,6.0
"Dyson, Kevin",,,,,,,,,,,,,,5,20,21,21,10,16,12,105.0
"Febey, Matthew",21,21,17,,,23,18,14,23,27,28,18,24,17,16,19,29,21,25,11,372.0
"Febey, Steven",22,26,11,18,34,30,19,21,15,15,29,15,25,14,23,29,28,10,28,25,437.0
"Gilbert, Phil",8,1,,,3,3,6,1,8,13,4,6,,,3,9,6,2,,4,77.0
"Goodwin, Andy",,,,3,,,,,,,,,,,,5,,,6,7,21.0
"Grinter, Rod",,,,20,8,10,8,6,6,10,12,7,10,11,7,3,14,5,,,137.0
"Healy, Greg",20,23,25,18,12,15,13,7,,,,,,,,,,,,,133.0
"Hopgood, Paul",,,,19,16,15,19,17,11,15,22,7,22,14,8,16,16,6,25,7,255.0
"Jakovich, Allen",3,,,,,,,15,7,17,18,10,,,,,,5,25,11,111.0
"Kowal, Darren",,,9,,10,11,9,9,13,16,12,10,21,16,13,13,11,15,8,23,219.0
"Lamprill, Andrew",,,,,,,,,,,,,,,,,,,16,6,22.0
"Lovell, Andy",24,19,14,20,16,15,9,17,17,,,13,19,12,18,13,36,22,25,11,320.0
"Lovett, Brett",32,18,17,20,40,13,14,14,14,4,,,17,16,16,14,22,20,28,13,332.0
"Lovett, Glenn",26,20,29,21,17,30,26,18,23,35,30,20,22,36,23,31,32,30,25,14,508.0
"Lyon, Garry",7,,,16,13,22,22,27,2,21,20,22,26,20,16,17,24,19,29,19,342.0
"Molloy, Glenn",,,,,,,,,9,,,,,,,,,,,,9.0
"Neitz, David",10,6,11,14,11,14,3,7,7,12,15,24,14,16,12,10,16,20,13,22,257.0
"Norrish, Jason",,,,,,,,,,,,,12,14,13,,3,,6,,48.0
"Obst, Andrew",,14,17,17,20,25,11,25,15,17,15,20,13,22,19,22,21,18,10,17,338.0
"Pickering, Michael",9,,,,12,6,8,,,,,,,,,,,,,,35.0
"Pike, Martin",17,15,8,12,10,17,12,7,,,,,,,,,,,,,98.0
"Robins, Haydn",18,5,13,,,,,,,18,15,1,,,,,,,,,70.0
"Rohde, Peter",23,13,16,13,22,11,11,21,12,17,9,8,17,13,17,15,15,12,10,9,284.0
"Schwarz, David",9,14,9,15,16,14,9,14,14,,,,,,,,,,,,114.0
"Simister, Scott",,,,,,,,,,9,2,16,,,,,,,,,27.0
"Stretch, Steven",28,23,16,8,,,,,15,20,17,18,1,19,12,13,11,16,,,217.0
"Stynes, Jim",24,19,8,7,25,31,28,31,19,34,15,24,28,18,23,22,34,23,8,23,444.0
"Tingay, Stephen",17,18,6,20,19,28,20,22,21,23,16,24,17,28,25,30,31,14,24,20,423.0
"Viney, Todd",5,18,21,22,9,15,21,19,36,25,26,33,26,27,23,32,26,11,34,37,466.0
"Wight, Sean",,10,8,,12,,,,,,9,,5,,,,,,,,44.0
"Yeats, Graeme",,20,24,21,,,,,,3,7,2,,,,,,12,,,89.0
Totals,334,312,290,307,325,348,286,312,287,351,321,298,326,338,317,341,400,291,380,301,6465.0
Opponent,HW,FO,BB,NM,AD,RI,FI,WC,CA,CW,ES,SY,SK,GE,HW,FO,BB,AD,RI,FI,
