Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Adam, Roy",,,,,,1,,-,-,-,-,-,1,-,-,1,-,3.0
"Anderson, Lindsay",,,,,,-,1,,,-,-,,,,,,,1.0
"Anderson, Syd",,1,-,-,-,,-,-,-,-,,,,,,,,1.0
"Bremner, Billy",-,-,-,,-,-,1,,-,,,,,,,,,1.0
"Conquest, Jim",1,-,-,1,1,-,2,-,1,-,-,-,-,-,2,-,-,8.0
"Coutie, Vin",1,4,,3,1,2,8,5,-,2,2,3,-,2,4,-,2,39.0
"Drane, Horrie",-,,1,-,-,-,-,,3,1,-,-,,1,1,-,-,7.0
"Gardiner, Jack",,,2,1,2,2,-,-,2,2,-,2,1,4,2,2,2,24.0
"Gardner, Mark",,,,,,,,-,-,-,-,-,-,-,1,,,1.0
"Henderson, Harry",-,-,-,,,-,-,-,-,,,-,-,-,-,-,-,
"Herring, Maurie",,,,,,,,,,-,-,-,-,,,,,
"Jeanneret, Henri",,-,-,-,-,,,,,,,,,,,,,
"Langley, Frank",-,-,-,3,-,1,1,1,1,-,1,2,-,-,1,-,1,12.0
"Leach, Ted",1,1,,1,,-,1,2,-,,-,-,-,-,-,-,-,6.0
"McClelland, Bill",-,,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Mills, Paddy",-,1,-,-,-,-,1,-,,,,,-,,,,,2.0
"Moodie, George",-,-,-,-,1,-,-,1,1,-,-,-,-,-,-,-,-,3.0
"Nolan, Bernie",1,-,-,,-,,,,,,,,,,-,-,-,1.0
"Parkin, Harry",-,,,-,-,-,-,-,,-,-,,-,-,-,-,-,
"Pearce, Joe",,-,-,-,,,,,-,-,-,-,-,-,,-,-,
"Purse, Hugh",-,,,,,,,,,,,2,1,2,-,2,-,7.0
"Purse, Jack",,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Smale, Lionel",-,-,,,,,,,,,,,,,,,,
"Sowden, Arthur",,-,-,-,-,-,-,2,-,-,-,-,,-,-,-,-,2.0
"Strong, Jack",1,-,-,-,-,1,-,2,-,-,-,-,1,1,1,-,-,7.0
"Tout, Ernie",,,,-,,,,-,,,,,,,,,,
"Vollugi, Ernie",-,,,-,-,,,,,-,,,,,,,,
"Wade, Ted",,,-,,,,,,,,,,,,,,,
"Watson, Tom",-,,,,,,,,,,,,,,,,,
"Woods, Alec",,-,,,,,,,,,,,,,,,,
"Young, Charlie",-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,-,3.0
Totals,5,7,3,9,5,8,15,13,8,5,3,9,4,11,13,5,5,128.0
Opponent,SK,CW,FI,ES,SM,CA,GE,SK,CW,FI,ES,SM,CA,GE,SK,CA,CW,
