Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Anderson, Greg",32,25,21,19,13,10,,,18,20,10,9,19,18,24,20,22,21,22,22,17,31,25,26,22,466.0
"Antrobus, Tony",13,22,26,25,,,,24,13,,,,,15,,,,,,10,24,15,13,18,13,231.0
"Bailey, Dean",,,21,15,13,,9,8,,,5,,16,,17,22,21,21,23,10,,12,22,11,9,255.0
"Barnes, John",,,,,,,,,,,,,,,,,,,,,,17,1,,,18.0
"Bewick, Darren",10,17,15,7,,,,,,,,,,,22,23,,,18,27,15,20,22,11,16,223.0
"Clark, Steven",,,,,,,,,,,,,,,,,,14,15,,,10,,,,39.0
"Considine, Ed",11,9,14,12,18,11,6,19,16,7,,,3,,,5,,,,,7,,,,,138.0
"Daniher, Anthony",10,12,10,11,13,8,8,11,8,19,11,9,11,15,14,6,13,10,16,8,12,15,12,5,14,281.0
"Daniher, Chris",,,,,13,4,,14,,,,,,,,,,,,,,,,,,31.0
"Daniher, Neale",,,,,,,,,,,,11,17,16,,,,,,,,16,,,,60.0
"Daniher, Terry",18,24,23,23,16,21,20,16,25,18,21,,18,13,33,12,18,23,18,15,,11,17,26,27,456.0
"Duckworth, Bill",,,,,,,15,5,15,12,12,6,,,18,9,16,10,16,,,25,9,,,168.0
"Ezard, Alan",15,24,23,15,21,22,21,22,8,24,11,19,12,16,,,8,,,,,26,16,15,8,326.0
"Foulds, Garry",18,14,8,,,14,11,,,16,,,,,,16,12,15,13,11,14,,,,,162.0
"Grenvold, David",12,11,12,13,11,14,11,,,,,,14,,19,11,12,11,,,,,,,,151.0
"Hamilton, Paul",,17,8,12,15,7,,,,,17,15,15,18,19,13,14,22,23,12,14,,9,19,14,283.0
"Harvey, Mark",,,13,25,17,20,,,12,29,14,17,25,10,,,,,,14,11,,,,,207.0
"Johnston, David",,,,,,,17,14,18,17,7,7,,,,,,,,,,,,,,80.0
"Long, Michael",19,17,16,,31,13,18,15,17,16,16,16,13,24,26,19,17,17,14,19,22,21,18,18,14,436.0
"Madden, Simon",12,13,15,15,19,13,9,12,10,12,8,15,13,15,17,5,12,15,22,10,10,13,11,10,14,320.0
"Manning, Andrew",,,,,,,,,,,,,,,,,,7,,,,,,18,18,43.0
"OBrien, Craig",,,,,,,,,,,,,,,,,,,,,3,17,,,,20.0
"ODonnell, Gary",11,10,19,29,19,14,24,14,19,20,9,14,15,15,24,24,23,23,26,17,16,14,25,20,9,453.0
"Parker, Geoffrey",,,,,,,,,,,,13,7,,,,,,,,,,,,,20.0
"Plain, Bradley",,,,,,,11,4,13,4,14,9,16,12,14,21,34,18,26,13,14,15,11,11,9,269.0
"Salmon, Paul",10,,,9,18,15,7,16,12,,,7,,9,11,15,13,26,22,13,,,,9,,212.0
"Somerville, Peter",,,,,4,,,,,,,,,,,,,,,,16,15,,,,35.0
"Spencer, Trevor",8,10,2,,,,,,,,,,,,6,,,,,11,12,,,,,49.0
"Sporn, Kieran",17,13,10,11,8,19,15,15,19,13,12,21,7,13,10,13,23,22,12,,,,,,11,284.0
"Thompson, Mark",,,,,,,,,,,,,,17,26,30,12,,26,16,10,,22,28,23,210.0
"Underwood, Andrew",22,1,,18,22,16,11,17,24,15,17,13,,,,,,,,,,,,,,176.0
"Vander Haar, Paul",9,12,11,16,,,,,,15,3,,,10,20,11,1,,,,,,19,12,,139.0
"Wallis, Dean",,,,,,,,,,,,,,,,,10,10,18,6,14,17,11,7,12,105.0
"Walsh, Kevin",6,17,8,7,13,14,8,12,17,14,9,9,13,14,17,12,11,14,18,18,19,14,11,15,11,321.0
"Watson, Tim",15,14,21,25,32,17,29,28,33,33,31,13,19,25,31,28,21,26,40,21,-,,12,5,20,539.0
"Werner, Michael",,,,,,7,18,20,10,11,7,5,6,8,8,,,5,,,,,,,2,107.0
"Williams, Darren",14,5,,20,26,21,30,21,18,30,25,23,10,20,,,,,22,22,16,23,19,18,1,384.0
Totals,282,287,296,327,342,280,298,307,325,345,259,251,269,303,376,315,313,330,410,295,266,347,305,302,267,7697.0
Opponent,WC,ME,HW,CA,SK,NM,BB,RI,CW,FI,GE,SY,FO,CA,WC,RI,SK,FO,BB,NM,SY,ME,GE,HW,GE,
