Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Anderson, Greg",9,9,4,10,7,2,,,6,6,2,3,3,5,6,6,3,5,3,3,2,4,5,3,4,110.0
"Antrobus, Tony",2,6,9,9,,,,10,3,,,,,2,,,,,,4,8,2,3,5,3,66.0
"Bailey, Dean",,,9,9,10,,-,2,,,-,,3,,10,10,7,3,6,4,,5,8,9,3,98.0
"Barnes, John",,,,,,,,,,,,,,,,,,,,,,8,-,,,8.0
"Bewick, Darren",4,4,3,2,,,,,,,,,,,5,6,,,7,6,2,8,3,6,4,60.0
"Clark, Steven",,,,,,,,,,,,,,,,,,2,1,,,4,,,,7.0
"Considine, Ed",2,2,3,3,7,2,1,8,5,1,,,-,,,2,,,,,2,,,,,38.0
"Daniher, Anthony",4,3,3,5,3,1,2,5,1,5,1,-,3,7,7,2,4,4,5,6,4,7,3,2,4,91.0
"Daniher, Chris",,,,,3,-,,4,,,,,,,,,,,,,,,,,,7.0
"Daniher, Neale",,,,,,,,,,,,2,3,4,,,,,,,,3,,,,12.0
"Daniher, Terry",4,7,5,6,7,8,9,3,9,1,3,,3,4,12,8,7,6,3,3,,4,2,11,5,130.0
"Duckworth, Bill",,,,,,,4,1,8,3,3,1,,,5,2,7,4,5,,,10,-,,,53.0
"Ezard, Alan",4,2,7,3,3,3,5,1,1,4,2,2,1,4,,,1,,,,,5,1,9,1,59.0
"Foulds, Garry",1,3,1,,,2,4,,,8,,,,,,4,2,2,2,1,1,,,,,31.0
"Grenvold, David",6,7,3,5,4,5,6,,,,,,7,,8,7,7,4,,,,,,,,69.0
"Hamilton, Paul",,5,1,6,7,3,,,,,8,4,5,6,11,6,4,9,13,6,8,,7,10,8,127.0
"Harvey, Mark",,,4,5,5,7,,,3,12,4,-,8,3,,,,,,5,1,,,,,57.0
"Johnston, David",,,,,,,6,4,7,7,2,1,,,,,,,,,,,,,,27.0
"Long, Michael",8,6,6,,16,6,12,5,10,8,7,7,4,13,11,8,8,6,7,12,12,9,8,11,3,203.0
"Madden, Simon",2,4,4,6,5,6,1,3,2,4,2,4,2,6,4,-,3,2,8,1,1,-,2,4,5,81.0
"Manning, Andrew",,,,,,,,,,,,,,,,,,4,,,,,,10,10,24.0
"OBrien, Craig",,,,,,,,,,,,,,,,,,,,,-,2,,,,2.0
"ODonnell, Gary",2,3,9,6,10,9,12,7,7,7,-,7,2,6,9,10,7,8,12,11,4,6,11,8,3,176.0
"Parker, Geoffrey",,,,,,,,,,,,3,3,,,,,,,,,,,,,6.0
"Plain, Bradley",,,,,,,-,1,4,2,1,4,4,3,4,7,9,3,9,3,4,10,4,6,4,82.0
"Salmon, Paul",2,,,-,3,2,1,3,3,,,1,,3,2,4,6,7,10,4,,,,-,,51.0
"Somerville, Peter",,,,,1,,,,,,,,,,,,,,,,5,5,,,,11.0
"Spencer, Trevor",4,2,1,,,,,,,,,,,,3,,,,,1,4,,,,,15.0
"Sporn, Kieran",6,4,2,1,4,8,5,4,4,6,5,8,2,4,5,1,7,7,2,,,,,,3,88.0
"Thompson, Mark",,,,,,,,,,,,,,5,8,10,2,,15,5,3,,9,13,6,76.0
"Underwood, Andrew",6,-,,7,9,5,2,6,14,9,1,5,,,,,,,,,,,,,,64.0
"Vander Haar, Paul",2,-,4,9,,,,,,11,-,,,3,1,1,1,,,,,,7,3,,42.0
"Wallis, Dean",,,,,,,,,,,,,,,,,3,2,8,2,6,5,6,2,4,38.0
"Walsh, Kevin",4,7,5,-,6,6,1,3,11,7,2,4,8,6,5,2,5,4,8,7,4,7,2,6,4,124.0
"Watson, Tim",4,3,10,14,13,11,11,14,20,17,8,3,2,11,7,5,10,9,15,7,-,,3,2,6,205.0
"Werner, Michael",,,,,,-,4,5,3,3,1,2,2,2,5,,,2,,,,,,,1,30.0
"Williams, Darren",6,2,,5,11,11,11,8,9,16,5,4,3,11,,,,,5,10,3,5,5,5,-,135.0
Totals,82,79,93,111,134,97,97,97,130,137,57,65,68,108,128,101,103,93,144,101,74,109,89,125,81,2503.0
Opponent,WC,ME,HW,CA,SK,NM,BB,RI,CW,FI,GE,SY,FO,CA,WC,RI,SK,FO,BB,NM,SY,ME,GE,HW,GE,
