Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,Tot
"Amartey, Joel",,9,5,2,2,,,,,,,3,5,4,6,,36.0
"Blakey, Nick",12,11,12,12,16,10,9,16,7,10,17,11,12,20,21,10,206.0
"Buller, Jack",,,,,,,,,,,,,2,,,,2.0
"Campbell, Braeden",9,12,9,11,14,15,9,6,8,7,10,14,11,13,11,15,174.0
"Clarke, Ryan",,,,,,8,8,12,7,7,7,4,,11,-,,64.0
"Cunningham, Harry",9,6,8,2,6,11,7,13,12,8,17,11,4,14,10,10,148.0
"Florent, Oliver",9,18,17,20,8,10,2,24,14,13,8,19,10,12,14,17,215.0
"Fox, Robbie",,,,10,13,8,,16,9,14,15,10,9,8,9,5,126.0
"Francis, Aaron",,,,,,3,6,4,8,5,4,11,8,6,8,5,68.0
"Franklin, Lance",3,,7,6,,,2,9,4,7,4,4,,,,10,56.0
"Gould, Will",,,,,6,1,,,4,6,,,,,,,17.0
"Gulden, Errol",11,19,5,12,16,9,14,23,25,14,14,8,19,21,15,18,243.0
"Hayward, Will",11,5,5,7,6,6,8,12,7,9,13,5,4,,9,5,112.0
"Heeney, Isaac",5,8,5,7,6,7,8,9,9,7,4,9,,13,7,8,112.0
"Hickey, Tom",,,,,,,,,9,,7,9,3,6,4,1,39.0
"Ladhams, Peter",13,5,8,5,6,10,12,6,,3,,,,,,,68.0
"Lloyd, Jake",21,16,15,14,11,11,16,16,20,12,21,12,15,16,10,8,234.0
"McAndrew, Lachlan",,,,,,,,,,2,-,,,,,,2.0
"McCartin, Paddy",9,10,8,-,,,,,,,,,,,,,27.0
"McCartin, Tom",9,6,9,5,,,5,7,,,,,,,,4,45.0
"McDonald, Logan",8,7,11,2,6,2,4,9,1,,,,,7,9,1,67.0
"McInerney, Justin",19,12,10,12,9,5,,20,12,11,13,17,5,16,15,11,187.0
"McLean, Hayden",4,4,,,4,4,5,10,4,7,2,3,7,8,5,8,75.0
"Melican, Lewis",,,,,,,,,,,8,6,6,6,8,4,38.0
"Mills, Callum",10,19,14,13,15,12,15,24,1,,,,,13,14,14,164.0
"Papley, Tom",5,11,7,6,12,4,7,5,9,8,12,7,4,13,11,7,128.0
"Parker, Luke",11,16,12,11,7,9,19,21,15,13,8,,10,13,20,18,203.0
"Rampe, Dane",16,12,13,10,,,,,,,,11,11,9,14,9,105.0
"Roberts, Matt",2,2,3,,8,2,,,,,,,,,,,17.0
"Rowbottom, James",6,3,3,4,9,5,8,10,8,9,7,7,7,10,8,13,117.0
"Sheather, Marc",,,,,,,1,2,1,,,,,,,,4.0
"Sheldrick, Angus",,,,,,,2,,,1,,9,10,17,15,10,64.0
"Stephens, Dylan",18,11,9,14,9,4,10,,,7,,,2,,,,84.0
"Warner, Chad",19,6,17,11,14,9,14,20,14,20,24,14,9,26,,,217.0
"Warner, Corey",,,,,6,,,,,,1,,,,,,7.0
"Wicks, Sam",,,,,,,,,,,7,4,3,,,,14.0
Totals,239,228,212,196,209,165,191,294,208,200,223,208,176,282,243,211,3485.0
Opponent,GC,HW,ME,PA,RI,GE,GW,CW,FR,NM,CA,SK,BL,WC,GE,RI,
