Player,R1,R2,R3,R4,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,Tot
"Baring, Fred",1,1,-,-,-,1,,-,,-,-,-,-,-,1,,4.0
"Barker, Syd",,,,,,,,,3,-,-,,-,-,-,-,3.0
"Beckton, Norm",2,1,-,1,3,-,-,,,-,-,-,-,2,1,2,12.0
"Bell, Tommy",,,-,-,-,-,-,-,-,-,,-,,,,,
"Collins, Jim",-,-,1,-,,,-,-,,,,,,,,1,2.0
"Day, Bert",,-,-,-,,-,-,-,-,-,,,,,,,
"Donaldson, Clyde",-,2,1,1,-,2,-,-,-,-,-,-,-,-,1,-,7.0
"Donnelly, Andy",-,-,,,,,,,,,,,,,,,
"Dussell, Harry",-,,-,,,,,,,,,,,,,,
"Farrell, Charlie",,,3,-,-,-,-,,-,-,-,,-,-,-,-,3.0
"Faulkner, George",2,,,,,,,,,,,,,1,-,,3.0
"Fawcett, Bill",,-,,,,,,-,,,,,,,,,
"Fehring, Charlie",,4,4,-,-,,,,,,,,,,,,8.0
"Fraser, Wally",,,,,,,,,,,,,,-,,,
"Garden, Jack",1,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,3.0
"Gardiner, Ralph",3,-,-,-,-,,,,,,,,,,,,3.0
"Gardiner, Teddy",,,,,,,,,,-,-,-,-,-,-,-,
"Hardy, Charlie",,,,,,,,,2,-,-,-,1,-,1,1,5.0
"Harris, George",,,,,,,,-,,,,,,,,,
"Hunter, Harry",1,1,,,,1,-,,-,,,,,,,,3.0
"Irwin, Vince",,,,,,,,,,-,-,,-,-,2,-,2.0
"Jenkins, Tommy",,1,2,-,-,2,2,,,,2,-,1,-,2,3,15.0
"Laidlaw, Col",,,-,-,,,,,-,,,,-,-,-,-,
"Laing, Roy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Maher, Frank",,,,,-,-,2,-,-,2,4,1,3,-,1,1,14.0
"Martyn, Percy",-,-,,,-,-,-,-,,,,,,,,,
"Maynard, Dick",-,-,,,,,,,-,-,,-,,,-,-,
"McDonald, Frank",-,,,2,3,4,-,2,5,-,1,-,,,,,17.0
"Ogden, Percy",1,-,-,1,1,,,1,-,,-,-,-,-,-,1,5.0
"Ross, Ray",,,,,,,2,1,1,-,1,1,-,,1,,7.0
"Stockdale, Greg",-,,,,,,,,,,,,,,,,
"Sullivan, Jimmy",-,-,,,-,-,-,1,-,,-,-,,,,,1.0
"Wardley, Tom",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Wollacott, Bertie",,,,,,,,,,,,,,,,-,
"Woodfield, Clarrie",,,,,,-,,,,,,,,,,,
"Woodfield, Les",,,-,2,-,-,-,-,,-,,-,1,1,,4,8.0
"Zinnick, Charlie",-,-,-,-,-,-,-,-,-,,-,-,-,,,-,
Totals,11,10,11,7,7,10,6,5,11,2,8,2,7,5,10,13,125.0
Opponent,ME,GE,SM,CW,CA,RI,FI,SK,ME,GE,SM,CW,CA,RI,FI,SK,
