Player,round,team,opponent,Disposals,Kicks,Handballs,Goals,Behinds,Marks,Clearances,Tackles,Contested Possessions,Uncontested Possessions,Hit Outs,Contested Marks,Marks Inside 50,Goal Assists,Frees,Frees Against,Inside 50s,Rebounds,% Played,Subs,Clangers,One Percenters,Bounces
"Oliver, Clayton",R1,MEL,WBD,33.0,15.0,18.0,0.0,0.0,6.0,8.0,7.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,84.0,-,5.0,4.0,0.0
"Petracca, Christian",R1,MEL,WBD,30.0,18.0,12.0,0.0,2.0,3.0,8.0,5.0,14.0,17.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,1.0,84.0,-,6.0,1.0,0.0
"Petty, Harry",R1,MEL,WBD,14.0,9.0,5.0,0.0,0.0,6.0,0.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,100.0,-,4.0,6.0,0.0
"Pickett, Kysaiah",R1,MEL,WBD,19.0,15.0,4.0,4.0,1.0,7.0,3.0,8.0,7.0,14.0,0.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,79.0,-,5.0,2.0,0.0
"Rivers, Trent",R1,MEL,WBD,24.0,15.0,9.0,0.0,0.0,9.0,0.0,1.0,4.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,75.0,-,1.0,0.0,0.0
"Salem, Christian",R1,MEL,WBD,,,,,,,,,,,,,,,,,,,,,,,
"Schache, Josh",R1,MEL,WBD,,,,,,,,,,,,,,,,,,,,,,,
"Smith, Joel",R1,MEL,WBD,,,,,,,,,,,,,,,,,,,,,,,
"Spargo, Charlie",R1,MEL,WBD,15.0,12.0,3.0,2.0,0.0,5.0,0.0,1.0,4.0,12.0,0.0,0.0,1.0,3.0,2.0,0.0,6.0,0.0,72.0,-,3.0,1.0,1.0
"Sparrow, Tom",R1,MEL,WBD,12.0,7.0,5.0,1.0,0.0,2.0,1.0,6.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,76.0,-,4.0,1.0,0.0
"Tomlinson, Adam",R1,MEL,WBD,19.0,15.0,4.0,0.0,0.0,7.0,0.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,100.0,-,0.0,6.0,0.0
"Turner, Daniel",R1,MEL,WBD,,,,,,,,,,,,,,,,,,,,,,,
"Viney, Jack",R1,MEL,WBD,,,,,,,,,,,,,,,,,,,,,,,
"van Rooyen, Jacob",R1,MEL,WBD,,,,,,,,,,,,,,,,,,,,,,,
"Bowey, Jake",R2,MEL,BRL,15.0,12.0,3.0,0.0,0.0,2.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,67.0,-,1.0,1.0,0.0
"Brayshaw, Angus",R2,MEL,BRL,27.0,18.0,9.0,0.0,0.0,6.0,2.0,2.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,88.0,-,7.0,3.0,0.0
"Brown, Ben",R2,MEL,BRL,15.0,12.0,3.0,4.0,0.0,6.0,0.0,1.0,6.0,8.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,91.0,-,0.0,2.0,0.0
"Chandler, Kade",R2,MEL,BRL,12.0,8.0,4.0,1.0,0.0,6.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,63.0,-,2.0,2.0,0.0
"Fritsch, Bayley",R2,MEL,BRL,13.0,10.0,3.0,3.0,1.0,6.0,0.0,3.0,4.0,9.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,87.0,-,2.0,1.0,0.0
"Gawn, Max",R2,MEL,BRL,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Off,1.0,0.0,0.0
"Grundy, Brodie",R2,MEL,BRL,12.0,3.0,9.0,0.0,0.0,0.0,3.0,5.0,8.0,5.0,45.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,86.0,-,3.0,4.0,2.0
"Harmes, James",R2,MEL,BRL,10.0,3.0,7.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,57.0,-,5.0,0.0,0.0
"Hibberd, Michael",R2,MEL,BRL,,,,,,,,,,,,,,,,,,,,,,,
"Hunter, Lachie",R2,MEL,BRL,22.0,15.0,7.0,1.0,0.0,6.0,1.0,4.0,8.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,94.0,-,1.0,1.0,0.0
"Jordon, James",R2,MEL,BRL,,,,,,,,,,,,,,,,,,,,,,,
"Langdon, Ed",R2,MEL,BRL,18.0,9.0,9.0,0.0,0.0,3.0,2.0,2.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,93.0,-,1.0,0.0,0.0
"Laurie, Bailey",R2,MEL,BRL,,,,,,,,,,,,,,,,,,,,,,,
"Lever, Jake",R2,MEL,BRL,20.0,14.0,6.0,0.0,0.0,8.0,0.0,1.0,6.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,100.0,-,2.0,7.0,0.0
"May, Steven",R2,MEL,BRL,,,,,,,,,,,,,,,,,,,,,,,
"McDonald, Tom",R2,MEL,BRL,10.0,5.0,5.0,1.0,0.0,2.0,2.0,2.0,6.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,58.0,-,0.0,0.0,0.0
"McVee, Judd",R2,MEL,BRL,8.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79.0,-,2.0,1.0,0.0
"Melksham, Jake",R2,MEL,BRL,4.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,On,2.0,1.0,0.0
"Neal-Bullen, Alex",R2,MEL,BRL,13.0,8.0,5.0,1.0,0.0,6.0,0.0,5.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,81.0,-,2.0,0.0,0.0
"Oliver, Clayton",R2,MEL,BRL,37.0,22.0,15.0,1.0,1.0,4.0,5.0,9.0,15.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,4.0,89.0,-,8.0,0.0,1.0
"Petracca, Christian",R2,MEL,BRL,24.0,11.0,13.0,1.0,0.0,1.0,5.0,6.0,10.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,2.0,86.0,-,5.0,1.0,0.0
"Petty, Harry",R2,MEL,BRL,8.0,1.0,7.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,94.0,-,3.0,5.0,0.0
"Pickett, Kysaiah",R2,MEL,BRL,,,,,,,,,,,,,,,,,,,,,,,
"Rivers, Trent",R2,MEL,BRL,19.0,13.0,6.0,0.0,0.0,3.0,1.0,2.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,79.0,-,2.0,2.0,1.0
"Salem, Christian",R2,MEL,BRL,,,,,,,,,,,,,,,,,,,,,,,
"Schache, Josh",R2,MEL,BRL,,,,,,,,,,,,,,,,,,,,,,,
"Smith, Joel",R2,MEL,BRL,,,,,,,,,,,,,,,,,,,,,,,
"Spargo, Charlie",R2,MEL,BRL,9.0,6.0,3.0,0.0,0.0,2.0,0.0,6.0,2.0,7.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,74.0,-,3.0,0.0,0.0
"Sparrow, Tom",R2,MEL,BRL,21.0,7.0,14.0,0.0,1.0,4.0,1.0,0.0,8.0,13.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,83.0,-,0.0,0.0,0.0
"Tomlinson, Adam",R2,MEL,BRL,13.0,10.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,100.0,-,2.0,10.0,0.0
"Turner, Daniel",R2,MEL,BRL,,,,,,,,,,,,,,,,,,,,,,,
"Viney, Jack",R2,MEL,BRL,19.0,8.0,11.0,0.0,0.0,0.0,6.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,76.0,-,3.0,0.0,0.0
"van Rooyen, Jacob",R2,MEL,BRL,,,,,,,,,,,,,,,,,,,,,,,
"Bowey, Jake",R3,MEL,SYD,16.0,10.0,6.0,0.0,0.0,4.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,84.0,-,3.0,4.0,0.0
"Brayshaw, Angus",R3,MEL,SYD,19.0,11.0,8.0,0.0,0.0,9.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,80.0,-,3.0,1.0,0.0
"Brown, Ben",R3,MEL,SYD,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,46.0,Off,1.0,2.0,0.0
"Chandler, Kade",R3,MEL,SYD,9.0,7.0,2.0,3.0,0.0,5.0,0.0,2.0,3.0,7.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,67.0,-,0.0,2.0,0.0
"Fritsch, Bayley",R3,MEL,SYD,11.0,3.0,8.0,3.0,0.0,3.0,0.0,2.0,7.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,89.0,-,1.0,0.0,0.0
"Gawn, Max",R3,MEL,SYD,,,,,,,,,,,,,,,,,,,,,,,
"Grundy, Brodie",R3,MEL,SYD,21.0,10.0,11.0,0.0,0.0,5.0,4.0,3.0,11.0,11.0,25.0,1.0,0.0,1.0,2.0,0.0,6.0,0.0,77.0,-,1.0,3.0,0.0
"Harmes, James",R3,MEL,SYD,,,,,,,,,,,,,,,,,,,,,,,
"Hibberd, Michael",R3,MEL,SYD,11.0,8.0,3.0,0.0,0.0,4.0,1.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,80.0,-,1.0,3.0,0.0
"Hunter, Lachie",R3,MEL,SYD,23.0,13.0,10.0,2.0,0.0,2.0,3.0,0.0,8.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,3.0,92.0,-,3.0,1.0,0.0
"Jordon, James",R3,MEL,SYD,21.0,13.0,8.0,1.0,1.0,8.0,1.0,3.0,6.0,16.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,80.0,-,2.0,1.0,0.0
"Langdon, Ed",R3,MEL,SYD,24.0,13.0,11.0,0.0,3.0,4.0,1.0,2.0,12.0,13.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,92.0,-,1.0,4.0,0.0
"Laurie, Bailey",R3,MEL,SYD,,,,,,,,,,,,,,,,,,,,,,,
"Lever, Jake",R3,MEL,SYD,14.0,7.0,7.0,0.0,0.0,4.0,1.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,100.0,-,4.0,4.0,0.0
"May, Steven",R3,MEL,SYD,20.0,17.0,3.0,0.0,0.0,6.0,0.0,1.0,4.0,13.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,6.0,100.0,-,2.0,7.0,0.0
"McDonald, Tom",R3,MEL,SYD,,,,,,,,,,,,,,,,,,,,,,,
"McVee, Judd",R3,MEL,SYD,18.0,8.0,10.0,0.0,0.0,3.0,0.0,2.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,79.0,-,0.0,1.0,0.0
"Melksham, Jake",R3,MEL,SYD,5.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,34.0,On,3.0,0.0,0.0
"Neal-Bullen, Alex",R3,MEL,SYD,15.0,10.0,5.0,1.0,1.0,4.0,0.0,2.0,6.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,73.0,-,3.0,0.0,0.0
"Oliver, Clayton",R3,MEL,SYD,25.0,11.0,14.0,2.0,0.0,5.0,5.0,7.0,15.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,85.0,-,2.0,2.0,0.0
"Petracca, Christian",R3,MEL,SYD,33.0,20.0,13.0,0.0,1.0,2.0,6.0,3.0,19.0,15.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,1.0,90.0,-,6.0,0.0,0.0
"Petty, Harry",R3,MEL,SYD,13.0,7.0,6.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,82.0,-,1.0,0.0,0.0
"Pickett, Kysaiah",R3,MEL,SYD,,,,,,,,,,,,,,,,,,,,,,,
"Rivers, Trent",R3,MEL,SYD,19.0,13.0,6.0,0.0,1.0,7.0,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,86.0,-,2.0,1.0,1.0
"Salem, Christian",R3,MEL,SYD,,,,,,,,,,,,,,,,,,,,,,,
"Schache, Josh",R3,MEL,SYD,,,,,,,,,,,,,,,,,,,,,,,
"Smith, Joel",R3,MEL,SYD,,,,,,,,,,,,,,,,,,,,,,,
"Spargo, Charlie",R3,MEL,SYD,6.0,6.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,-,0.0,0.0,0.0
"Sparrow, Tom",R3,MEL,SYD,10.0,7.0,3.0,1.0,0.0,4.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,73.0,-,3.0,1.0,0.0
"Tomlinson, Adam",R3,MEL,SYD,,,,,,,,,,,,,,,,,,,,,,,
"Turner, Daniel",R3,MEL,SYD,,,,,,,,,,,,,,,,,,,,,,,
"Viney, Jack",R3,MEL,SYD,19.0,11.0,8.0,0.0,0.0,1.0,5.0,3.0,11.0,9.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1.0,77.0,-,6.0,0.0,0.0
"van Rooyen, Jacob",R3,MEL,SYD,9.0,5.0,4.0,3.0,0.0,3.0,1.0,6.0,6.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,72.0,-,1.0,2.0,0.0
"Bowey, Jake",R4,MEL,WCE,18.0,11.0,7.0,0.0,0.0,4.0,2.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,85.0,-,2.0,1.0,1.0
"Brayshaw, Angus",R4,MEL,WCE,17.0,8.0,9.0,0.0,0.0,4.0,1.0,3.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,86.0,-,0.0,1.0,0.0
"Brown, Ben",R4,MEL,WCE,,,,,,,,,,,,,,,,,,,,,,,
"Chandler, Kade",R4,MEL,WCE,15.0,7.0,8.0,1.0,0.0,4.0,0.0,2.0,3.0,12.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,72.0,-,0.0,0.0,0.0
"Fritsch, Bayley",R4,MEL,WCE,17.0,13.0,4.0,3.0,1.0,7.0,0.0,1.0,4.0,14.0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,0.0,88.0,-,4.0,2.0,0.0
"Gawn, Max",R4,MEL,WCE,,,,,,,,,,,,,,,,,,,,,,,
"Grundy, Brodie",R4,MEL,WCE,22.0,13.0,9.0,0.0,0.0,3.0,7.0,6.0,13.0,10.0,33.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,71.0,-,5.0,3.0,0.0
"Harmes, James",R4,MEL,WCE,,,,,,,,,,,,,,,,,,,,,,,
"Hibberd, Michael",R4,MEL,WCE,8.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,72.0,Off,2.0,3.0,0.0
"Hunter, Lachie",R4,MEL,WCE,27.0,16.0,11.0,0.0,0.0,7.0,1.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91.0,-,3.0,1.0,0.0
"Jordon, James",R4,MEL,WCE,8.0,4.0,4.0,0.0,1.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,24.0,On,0.0,0.0,0.0
"Langdon, Ed",R4,MEL,WCE,22.0,14.0,8.0,0.0,1.0,4.0,1.0,4.0,6.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,92.0,-,5.0,3.0,1.0
"Laurie, Bailey",R4,MEL,WCE,,,,,,,,,,,,,,,,,,,,,,,
"Lever, Jake",R4,MEL,WCE,16.0,9.0,7.0,0.0,0.0,5.0,0.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,91.0,-,6.0,2.0,0.0
"May, Steven",R4,MEL,WCE,19.0,15.0,4.0,0.0,0.0,9.0,0.0,0.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,93.0,-,1.0,6.0,0.0
"McDonald, Tom",R4,MEL,WCE,16.0,12.0,4.0,4.0,1.0,6.0,0.0,3.0,6.0,10.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,0.0,76.0,-,3.0,4.0,0.0
"McVee, Judd",R4,MEL,WCE,16.0,8.0,8.0,0.0,0.0,3.0,0.0,2.0,7.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,82.0,-,1.0,2.0,1.0
"Melksham, Jake",R4,MEL,WCE,,,,,,,,,,,,,,,,,,,,,,,
"Neal-Bullen, Alex",R4,MEL,WCE,15.0,6.0,9.0,1.0,0.0,1.0,0.0,11.0,4.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,75.0,-,1.0,1.0,0.0
"Oliver, Clayton",R4,MEL,WCE,34.0,12.0,22.0,0.0,0.0,3.0,10.0,10.0,18.0,16.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,87.0,-,7.0,2.0,1.0
"Petracca, Christian",R4,MEL,WCE,29.0,12.0,17.0,3.0,0.0,8.0,3.0,3.0,8.0,20.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,2.0,76.0,-,3.0,0.0,0.0
"Petty, Harry",R4,MEL,WCE,10.0,5.0,5.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,85.0,-,2.0,3.0,0.0
"Pickett, Kysaiah",R4,MEL,WCE,15.0,11.0,4.0,2.0,5.0,3.0,0.0,5.0,6.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,79.0,-,0.0,0.0,0.0
"Rivers, Trent",R4,MEL,WCE,27.0,15.0,12.0,0.0,0.0,3.0,2.0,6.0,11.0,17.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,80.0,-,5.0,5.0,0.0
"Salem, Christian",R4,MEL,WCE,,,,,,,,,,,,,,,,,,,,,,,
"Schache, Josh",R4,MEL,WCE,,,,,,,,,,,,,,,,,,,,,,,
"Smith, Joel",R4,MEL,WCE,,,,,,,,,,,,,,,,,,,,,,,
"Spargo, Charlie",R4,MEL,WCE,13.0,9.0,4.0,2.0,1.0,5.0,0.0,1.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,78.0,-,1.0,0.0,1.0
"Sparrow, Tom",R4,MEL,WCE,20.0,10.0,10.0,0.0,0.0,2.0,3.0,4.0,8.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,65.0,-,4.0,2.0,0.0
"Tomlinson, Adam",R4,MEL,WCE,,,,,,,,,,,,,,,,,,,,,,,
"Turner, Daniel",R4,MEL,WCE,,,,,,,,,,,,,,,,,,,,,,,
"Viney, Jack",R4,MEL,WCE,22.0,11.0,11.0,1.0,0.0,4.0,7.0,6.0,15.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,76.0,-,1.0,3.0,0.0
"van Rooyen, Jacob",R4,MEL,WCE,9.0,3.0,6.0,2.0,1.0,2.0,0.0,0.0,7.0,2.0,7.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,74.0,-,1.0,5.0,0.0
"Bowey, Jake",R5,MEL,ESS,22.0,13.0,9.0,0.0,0.0,4.0,2.0,2.0,7.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,81.0,-,3.0,0.0,0.0
"Brayshaw, Angus",R5,MEL,ESS,12.0,7.0,5.0,0.0,0.0,3.0,0.0,1.0,3.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,81.0,-,2.0,3.0,0.0
"Brown, Ben",R5,MEL,ESS,,,,,,,,,,,,,,,,,,,,,,,
"Chandler, Kade",R5,MEL,ESS,10.0,3.0,7.0,1.0,0.0,1.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,72.0,-,1.0,0.0,0.0
"Fritsch, Bayley",R5,MEL,ESS,9.0,6.0,3.0,2.0,2.0,4.0,0.0,4.0,2.0,9.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,93.0,-,1.0,2.0,0.0
"Gawn, Max",R5,MEL,ESS,,,,,,,,,,,,,,,,,,,,,,,
"Grundy, Brodie",R5,MEL,ESS,18.0,5.0,13.0,0.0,0.0,3.0,6.0,2.0,12.0,7.0,24.0,1.0,0.0,0.0,5.0,2.0,4.0,1.0,82.0,-,3.0,4.0,5.0
"Harmes, James",R5,MEL,ESS,,,,,,,,,,,,,,,,,,,,,,,
"Hibberd, Michael",R5,MEL,ESS,,,,,,,,,,,,,,,,,,,,,,,
"Hunter, Lachie",R5,MEL,ESS,22.0,14.0,8.0,0.0,0.0,5.0,0.0,4.0,7.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,91.0,-,5.0,0.0,0.0
"Jordon, James",R5,MEL,ESS,6.0,4.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,33.0,On,2.0,0.0,0.0
"Langdon, Ed",R5,MEL,ESS,24.0,14.0,10.0,0.0,0.0,7.0,4.0,2.0,8.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,97.0,-,2.0,0.0,0.0
"Laurie, Bailey",R5,MEL,ESS,,,,,,,,,,,,,,,,,,,,,,,
"Lever, Jake",R5,MEL,ESS,,,,,,,,,,,,,,,,,,,,,,,
"May, Steven",R5,MEL,ESS,13.0,13.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,-,1.0,9.0,2.0
"McDonald, Tom",R5,MEL,ESS,6.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,75.0,-,1.0,4.0,0.0
"McVee, Judd",R5,MEL,ESS,14.0,10.0,4.0,0.0,0.0,1.0,1.0,1.0,10.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,78.0,-,1.0,1.0,0.0
"Melksham, Jake",R5,MEL,ESS,10.0,6.0,4.0,2.0,1.0,3.0,0.0,0.0,6.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,72.0,-,5.0,1.0,0.0
"Neal-Bullen, Alex",R5,MEL,ESS,17.0,13.0,4.0,1.0,1.0,2.0,1.0,4.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,74.0,-,4.0,2.0,0.0
