Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sat 27 Apr,Domain Stadium,33313,Round 5,2002,WCE,BRL,121,75
Sat 27 Apr,MCG,39694,Round 5,2002,HAW,RCH,125,83
Sat 27 Apr,Marvel Stadium,21007,Round 5,2002,STK,SYD,56,56
Sat 27 Apr,AAMI Stadium,49513,Round 5,2002,ADE,POR,82,90
Sun 28 Apr,GMHBA Stadium,20075,Round 5,2002,GEE,FRE,111,49
Sun 28 Apr,Marvel Stadium,35138,Round 5,2002,CAR,NTH,112,131
Fri 3 May,Marvel Stadium,46089,Round 6,2002,STK,COL,28,111
Sat 4 May,Domain Stadium,25319,Round 6,2002,FRE,ESS,89,62
Sat 4 May,MCG,33345,Round 6,2002,NTH,HAW,87,155
Sat 4 May,Marvel Stadium,29783,Round 6,2002,CAR,WBD,68,96
Sat 4 May,Gabba,27015,Round 6,2002,BRL,GEE,146,89
Sun 5 May,AAMI Stadium,27056,Round 6,2002,POR,WCE,133,79
Sun 5 May,SCG,23578,Round 6,2002,SYD,MEL,99,71
Sun 5 May,Marvel Stadium,23355,Round 6,2002,RCH,ADE,73,105
Fri 10 May,MCG,55633,Round 7,2002,ESS,CAR,87,62
Sat 11 May,Domain Stadium,32815,Round 7,2002,WCE,NTH,139,90
Sat 11 May,AAMI Stadium,44058,Round 7,2002,ADE,FRE,118,89
Sat 11 May,Marvel Stadium,29303,Round 7,2002,RCH,SYD,88,82
Sat 11 May,MCG,38709,Round 7,2002,HAW,GEE,130,78
Sun 12 May,MCG,20892,Round 7,2002,MEL,STK,105,102
Sun 12 May,Marvel Stadium,34400,Round 7,2002,WBD,COL,63,73
Sun 12 May,Gabba,24538,Round 7,2002,BRL,POR,129,72
Fri 17 May,MCG,39142,Round 8,2002,HAW,CAR,89,80
Sat 18 May,AAMI Stadium,18193,Round 8,2002,POR,GEE,129,54
Sat 18 May,Domain Stadium,25027,Round 8,2002,FRE,MEL,94,89
Sat 18 May,Marvel Stadium,46279,Round 8,2002,COL,BRL,114,111
Sat 18 May,MCG,22647,Round 8,2002,RCH,WCE,94,73
Sun 19 May,SCG,20934,Round 8,2002,WBD,SYD,159,90
Sun 19 May,Marvel Stadium,34262,Round 8,2002,ESS,STK,171,72
Sun 19 May,Manuka Oval,7671,Round 8,2002,NTH,ADE,110,93
Fri 24 May,AAMI Stadium,35834,Round 9,2002,POR,COL,91,86
Sat 25 May,GMHBA Stadium,22033,Round 9,2002,GEE,WBD,105,117
Sat 25 May,MCG,28625,Round 9,2002,MEL,NTH,111,107
Sat 25 May,Marvel Stadium,30336,Round 9,2002,STK,RCH,72,63
Sat 25 May,Accor Stadium,54129,Round 9,2002,SYD,ESS,83,85
Sun 26 May,Princes Park,19305,Round 9,2002,CAR,ADE,75,131
Sun 26 May,Gabba,21709,Round 9,2002,BRL,FRE,109,79
Sun 26 May,Domain Stadium,38646,Round 9,2002,WCE,HAW,126,88
Fri 31 May,MCG,34352,Round 10,2002,NTH,ESS,92,84
Sat 1 Jun,MCG,31586,Round 10,2002,RCH,WBD,98,117
Sat 1 Jun,Marvel Stadium,45269,Round 10,2002,COL,SYD,95,84
Sat 1 Jun,AAMI Stadium,47279,Round 10,2002,ADE,BRL,101,94
Sat 1 Jun,GMHBA Stadium,20031,Round 10,2002,GEE,MEL,89,63
Sun 2 Jun,Domain Stadium,27277,Round 10,2002,FRE,CAR,96,68
Sun 2 Jun,Marvel Stadium,18876,Round 10,2002,STK,WCE,127,77
Sun 2 Jun,UTAS Stadium,18112,Round 10,2002,HAW,POR,77,117
Fri 7 Jun,Marvel Stadium,30889,Round 11,2002,NTH,RCH,95,84
Sat 8 Jun,Domain Stadium,35014,Round 11,2002,WCE,SYD,102,89
Sat 8 Jun,Marvel Stadium,40044,Round 11,2002,ESS,POR,49,108
Sat 8 Jun,AAMI Stadium,42162,Round 11,2002,ADE,HAW,102,58
Sun 9 Jun,Marvel Stadium,37294,Round 11,2002,GEE,CAR,100,96
Sun 9 Jun,Princes Park,11539,Round 11,2002,WBD,FRE,145,80
Sun 9 Jun,Gabba,23157,Round 11,2002,BRL,STK,113,52
Mon 10 Jun,MCG,65860,Round 11,2002,MEL,COL,75,126
Fri 14 Jun,MCG,40470,Round 12,2002,ESS,HAW,72,65
Sat 15 Jun,Princes Park,16353,Round 12,2002,CAR,WCE,88,89
Sat 15 Jun,SCG,21767,Round 12,2002,SYD,GEE,99,101
Sun 16 Jun,Domain Stadium,33088,Round 12,2002,FRE,COL,90,79
Fri 21 Jun,Marvel Stadium,29453,Round 12,2002,WBD,STK,133,86
Sat 22 Jun,Princes Park,12210,Round 12,2002,MEL,ADE,98,73
Sat 22 Jun,Gabba,27940,Round 12,2002,BRL,NTH,138,123
Sun 23 Jun,AAMI Stadium,25770,Round 12,2002,POR,RCH,154,70
Fri 28 Jun,Marvel Stadium,41817,Round 13,2002,ESS,MEL,120,108
Sat 29 Jun,Marvel Stadium,48288,Round 13,2002,COL,NTH,93,60
Sat 29 Jun,Gabba,27324,Round 13,2002,BRL,CAR,124,109
Sat 29 Jun,AAMI Stadium,24751,Round 13,2002,POR,WBD,161,115
Sat 29 Jun,MCG,30197,Round 13,2002,RCH,GEE,54,96
Sun 30 Jun,Domain Stadium,34937,Round 13,2002,WCE,ADE,135,117
Sun 30 Jun,Marvel Stadium,28928,Round 13,2002,STK,HAW,78,87
Sun 30 Jun,SCG,16844,Round 13,2002,SYD,FRE,139,62
Fri 5 Jul,MCG,36941,Round 14,2002,CAR,RCH,86,85
Sat 6 Jul,MCG,25079,Round 14,2002,HAW,SYD,74,64
Sat 6 Jul,Domain Stadium,24193,Round 14,2002,FRE,POR,63,147
Sat 6 Jul,Marvel Stadium,44864,Round 14,2002,WBD,ESS,118,118
Sat 6 Jul,GMHBA Stadium,18608,Round 14,2002,GEE,WCE,65,33
Sun 7 Jul,AAMI Stadium,46368,Round 14,2002,ADE,COL,116,138
Sun 7 Jul,Marvel Stadium,23864,Round 14,2002,STK,NTH,84,128
Sun 7 Jul,Gabba,25166,Round 14,2002,MEL,BRL,131,110
Fri 12 Jul,Marvel Stadium,35434,Round 15,2002,HAW,WBD,116,93
Sat 13 Jul,Manuka Oval,9242,Round 15,2002,NTH,FRE,83,82
Sat 13 Jul,MCG,65331,Round 15,2002,COL,GEE,99,127
Sat 13 Jul,Marvel Stadium,22642,Round 15,2002,RCH,BRL,55,118
Sat 13 Jul,AAMI Stadium,29895,Round 15,2002,ADE,STK,99,81
Sun 14 Jul,Marvel Stadium,37915,Round 15,2002,CAR,MEL,95,139
Sun 14 Jul,SCG,18974,Round 15,2002,SYD,POR,92,94
Sun 14 Jul,Domain Stadium,37600,Round 15,2002,WCE,ESS,90,63
Fri 19 Jul,MCG,48620,Round 16,2002,COL,RCH,89,49
Sat 20 Jul,Princes Park,9398,Round 16,2002,NTH,POR,99,70
Sat 20 Jul,Domain Stadium,41779,Round 16,2002,FRE,WCE,100,70
Sat 20 Jul,Marvel Stadium,47778,Round 16,2002,ESS,GEE,56,95
Sat 20 Jul,MCG,37442,Round 16,2002,MEL,HAW,67,93
Sun 21 Jul,AAMI Stadium,41247,Round 16,2002,ADE,WBD,138,95
Sun 21 Jul,Marvel Stadium,33813,Round 16,2002,CAR,STK,97,140
Sun 21 Jul,Gabba,25720,Round 16,2002,BRL,SYD,117,79
Fri 26 Jul,MCG,39650,Round 17,2002,RCH,ESS,53,54
Sat 27 Jul,Domain Stadium,38877,Round 17,2002,WCE,COL,114,56
Sat 27 Jul,AAMI Stadium,25283,Round 17,2002,POR,MEL,116,112
Sat 27 Jul,Accor Stadium,34404,Round 17,2002,SYD,CAR,92,69
Sat 27 Jul,MCG,35202,Round 17,2002,HAW,BRL,68,124
Sun 28 Jul,Princes Park,8078,Round 17,2002,STK,FRE,118,79
Sun 28 Jul,Marvel Stadium,31576,Round 17,2002,WBD,NTH,139,105
Sun 28 Jul,GMHBA Stadium,24325,Round 17,2002,GEE,ADE,90,93
Fri 2 Aug,MCG,54233,Round 18,2002,COL,CAR,141,33
Sat 3 Aug,GMHBA Stadium,23163,Round 18,2002,GEE,NTH,51,115
Sat 3 Aug,Domain Stadium,24332,Round 18,2002,FRE,HAW,96,35
Sat 3 Aug,Marvel Stadium,43036,Round 18,2002,ESS,BRL,71,108
Sat 3 Aug,AAMI Stadium,22885,Round 18,2002,POR,STK,105,63
Sun 4 Aug,SCG,18766,Round 18,2002,SYD,ADE,98,116
Sun 4 Aug,MCG,28815,Round 18,2002,MEL,RCH,94,99
Sun 4 Aug,Princes Park,11809,Round 18,2002,WBD,WCE,142,91
Fri 9 Aug,MCG,53750,Round 19,2002,HAW,COL,105,97
Sat 10 Aug,Gabba,27443,Round 19,2002,BRL,WBD,105,67
Sat 10 Aug,SCG,14776,Round 19,2002,NTH,SYD,97,144
Sat 10 Aug,MCG,19519,Round 19,2002,RCH,FRE,122,72
Sat 10 Aug,Princes Park,14115,Round 19,2002,CAR,POR,45,54
Sun 11 Aug,Domain Stadium,36195,Round 19,2002,WCE,MEL,100,106
Sun 11 Aug,Marvel Stadium,25552,Round 19,2002,STK,GEE,101,102
Sun 11 Aug,AAMI Stadium,43720,Round 19,2002,ADE,ESS,124,76
Fri 16 Aug,MCG,39391,Round 20,2002,RCH,HAW,107,93
Sat 17 Aug,Marvel Stadium,23532,Round 20,2002,NTH,CAR,114,95
Sat 17 Aug,MCG,69613,Round 20,2002,ESS,COL,126,71
Sat 17 Aug,Gabba,29436,Round 20,2002,BRL,WCE,136,89
Sat 17 Aug,Domain Stadium,22610,Round 20,2002,FRE,GEE,117,72
Sun 18 Aug,SCG,16079,Round 20,2002,SYD,STK,87,80
Sun 18 Aug,MCG,29225,Round 20,2002,MEL,WBD,107,95
Sun 18 Aug,AAMI Stadium,50275,Round 20,2002,POR,ADE,84,76
Fri 23 Aug,MCG,32393,Round 21,2002,HAW,NTH,104,119
Sat 24 Aug,GMHBA Stadium,24003,Round 21,2002,GEE,BRL,55,110
Sat 24 Aug,MCG,27146,Round 21,2002,MEL,SYD,77,145
Sat 24 Aug,Domain Stadium,36502,Round 21,2002,WCE,POR,65,103
Sat 24 Aug,Marvel Stadium,22938,Round 21,2002,WBD,CAR,97,99
Sun 25 Aug,AAMI Stadium,42878,Round 21,2002,ADE,RCH,87,65
Sun 25 Aug,MCG,42056,Round 21,2002,COL,STK,77,66
Sun 25 Aug,Marvel Stadium,32667,Round 21,2002,ESS,FRE,93,72
Fri 30 Aug,Marvel Stadium,41600,Round 22,2002,GEE,HAW,57,75
Sat 31 Aug,AAMI Stadium,46439,Round 22,2002,POR,BRL,90,84
Sat 31 Aug,Marvel Stadium,34185,Round 22,2002,STK,MEL,117,135
Sat 31 Aug,Accor Stadium,40386,Round 22,2002,SYD,RCH,116,76
Sat 31 Aug,MCG,43894,Round 22,2002,COL,WBD,73,114
Sun 1 Sep,Domain Stadium,21610,Round 22,2002,FRE,ADE,80,120
Sun 1 Sep,MCG,46649,Round 22,2002,CAR,ESS,37,92
Sun 1 Sep,Manuka Oval,11613,Round 22,2002,NTH,WCE,126,143
Fri 6 Sep,AAMI Stadium,33131,QF,2002,POR,COL,95,108
Sat 7 Sep,Gabba,31854,QF,2002,BRL,ADE,115,44
Sat 7 Sep,Marvel Stadium,37475,EF,2002,ESS,WCE,111,78
Sun 8 Sep,MCG,53967,EF,2002,MEL,NTH,122,84
Fri 13 Sep,AAMI Stadium,27661,SF,2002,POR,ESS,83,59
Sat 14 Sep,MCG,51533,SF,2002,ADE,MEL,130,118
Sat 21 Sep,MCG,88960,PF,2002,COL,ADE,91,63
Sat 21 Sep,Gabba,33047,PF,2002,BRL,POR,138,82
Sat 28 Sep,MCG,91817,GF,2002,BRL,COL,75,66
