Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sun 7 May 4:40pm,Marvel Stadium,22065,Round 8,2023,NTH,STK,34,64
Fri 12 May 6:40pm,Optus Stadium,36219,Round 9,2023,WCE,GCS,43,113
Fri 12 May 7:20pm,MCG,58141,Round 9,2023,RCH,GEE,102,78
Sat 13 May 1:45pm,SCG,28927,Round 9,2023,SYD,FRE,86,103
Sat 13 May 2:10pm,Blundstone Arena,6310,Round 9,2023,NTH,POR,65,135
Sat 13 May 4:35pm,MCG,39818,Round 9,2023,HAW,MEL,49,103
Sat 13 May 7:25pm,Gabba,31898,Round 9,2023,BRL,ESS,87,45
Sat 13 May 7:30pm,Marvel Stadium,42756,Round 9,2023,CAR,WBD,59,79
Sun 14 May 12:40pm,Adelaide Oval,33805,Round 9,2023,ADE,STK,121,69
Sun 14 May 4:40pm,MCG,37631,Round 9,2023,COL,GWS,120,55
Fri 19 May 7:20pm,Adelaide Oval,37565,Round 10,2023,POR,MEL,80,76
Sat 20 May 1:45pm,Marvel Stadium,21003,Round 10,2023,NTH,SYD,90,93
Sat 20 May 2:10pm,Mars Stadium,10114,Round 10,2023,WBD,ADE,85,40
Sat 20 May 2:35pm,Optus Stadium,45811,Round 10,2023,FRE,GEE,106,77
Sat 20 May 7:30pm,Gabba,23286,Round 10,2023,BRL,GCS,107,64
Sat 20 May 7:40pm,MCG,78300,Round 10,2023,ESS,RCH,71,70
Sun 21 May 1:10pm,UTAS Stadium,9135,Round 10,2023,HAW,WCE,142,26
Sun 21 May 3:20pm,MCG,80354,Round 10,2023,CAR,COL,57,85
Sun 21 May 4:40pm,GIANTS Stadium,7508,Round 10,2023,GWS,STK,80,92
Fri 26 May 7:50pm,SCG,36310,Round 11,2023,SYD,CAR,77,51
Sat 27 May 1:45pm,Marvel Stadium,32022,Round 11,2023,STK,HAW,78,88
Sat 27 May 2:10pm,MCG,29154,Round 11,2023,MEL,FRE,72,79
Sat 27 May 4:35pm,GMHBA Stadium,21349,Round 11,2023,GEE,GWS,74,81
Sat 27 May 5:40pm,Optus Stadium,39269,Round 11,2023,WCE,ESS,46,96
Sat 27 May 6:55pm,TIO Stadium,9316,Round 11,2023,GCS,WBD,84,77
Sun 28 May 1:10pm,MCG,30357,Round 11,2023,RCH,POR,67,77
Sun 28 May 3:20pm,Marvel Stadium,39467,Round 11,2023,COL,NTH,105,70
Sun 28 May 4:10pm,Adelaide Oval,33188,Round 11,2023,ADE,BRL,95,78
Fri 2 Jun 7:50pm,MCG,49872,Round 12,2023,MEL,CAR,61,44
Sat 3 Jun 1:15pm,Adelaide Oval,34234,Round 12,2023,POR,HAW,151,96
Sat 3 Jun 2:35pm,Optus Stadium,41713,Round 12,2023,WCE,COL,57,120
Sat 3 Jun 7:00pm,TIO Stadium,10772,Round 12,2023,GCS,ADE,112,87
Sat 3 Jun 7:25pm,Marvel Stadium,41944,Round 12,2023,WBD,GEE,75,97
Sun 4 Jun 1:10pm,GIANTS Stadium,9723,Round 12,2023,GWS,RCH,104,110
Sun 4 Jun 4:40pm,Marvel Stadium,40488,Round 12,2023,ESS,NTH,105,99
Thu 8 Jun 7:10pm,SCG,30123,Round 13,2023,SYD,STK,66,80
Fri 9 Jun 7:50pm,Marvel Stadium,23110,Round 13,2023,WBD,POR,85,107
Sat 10 Jun 1:45pm,MCG,35869,Round 13,2023,HAW,BRL,98,73
Sat 10 Jun 4:05pm,Adelaide Oval,39450,Round 13,2023,ADE,WCE,174,52
Sat 10 Jun 5:25pm,Optus Stadium,46843,Round 13,2023,FRE,RCH,70,85
Sun 11 Jun 3:20pm,Blundstone Arena,5025,Round 13,2023,NTH,GWS,75,103
Sun 11 Jun 7:15pm,MCG,83638,Round 13,2023,CAR,ESS,52,86
Mon 12 Jun 3:20pm,MCG,83578,Round 13,2023,MEL,COL,66,62
Thu 15 Jun 7:10pm,Adelaide Oval,36316,Round 14,2023,POR,GEE,110,72
Fri 16 Jun 7:50pm,Gabba,28561,Round 14,2023,BRL,SYD,97,81
Sat 17 Jun 4:35pm,GIANTS Stadium,8633,Round 14,2023,GWS,FRE,106,36
Sat 17 Jun 7:25pm,MCG,62686,Round 14,2023,RCH,STK,90,70
Sun 18 Jun 1:10pm,MCG,29602,Round 14,2023,CAR,GCS,120,61
Sun 18 Jun 4:40pm,Marvel Stadium,23829,Round 14,2023,NTH,WBD,84,105
Thu 22 Jun 7:20pm,GMHBA Stadium,19617,Round 15,2023,GEE,MEL,78,63
Fri 23 Jun 7:50pm,Marvel Stadium,28985,Round 15,2023,STK,BRL,56,84
Sat 24 Jun 4:35pm,SCG,31367,Round 15,2023,SYD,WCE,205,34
Sat 24 Jun 5:25pm,Optus Stadium,43063,Round 15,2023,FRE,ESS,93,61
Sun 25 Jun 1:10pm,MCG,65930,Round 15,2023,COL,ADE,82,80
Sun 25 Jun 4:40pm,Heritage Bank Stadium,14242,Round 15,2023,GCS,HAW,101,34
Thu 29 Jun 7:20pm,Gabba,30022,Round 16,2023,BRL,RCH,134,53
Fri 30 Jun 7:50pm,SCG,32098,Round 16,2023,SYD,GEE,54,54
Sat 1 Jul 1:15pm,Adelaide Oval,35226,Round 16,2023,ADE,NTH,138,72
Sat 1 Jul 1:45pm,Marvel Stadium,25412,Round 16,2023,WBD,FRE,102,73
Sat 1 Jul 4:35pm,Heritage Bank Stadium,22483,Round 16,2023,GCS,COL,42,120
Sat 1 Jul 7:25pm,MCG,38957,Round 16,2023,ESS,POR,74,78
Sun 2 Jul 1:10pm,MCG,66337,Round 16,2023,HAW,CAR,52,112
Sun 2 Jul 2:40pm,Optus Stadium,35579,Round 16,2023,WCE,STK,77,85
Sun 2 Jul 2:50pm,TIO Traegar Park,3413,Round 16,2023,MEL,GWS,45,47
Thu 6 Jul 7:20pm,MCG,48443,Round 17,2023,RCH,SYD,88,75
Fri 7 Jul 7:50pm,Marvel Stadium,43482,Round 17,2023,WBD,COL,77,89
Sat 8 Jul 1:45pm,Gabba,24843,Round 17,2023,BRL,WCE,116,35
Sat 8 Jul 4:35pm,GIANTS Stadium,9007,Round 17,2023,GWS,HAW,85,72
Sat 8 Jul 7:10pm,Adelaide Oval,31053,Round 17,2023,POR,GCS,106,73
Sat 8 Jul 7:25pm,Marvel Stadium,30749,Round 17,2023,STK,MEL,58,79
Sun 9 Jul 1:10pm,GMHBA Stadium,21066,Round 17,2023,GEE,NTH,125,63
Sun 9 Jul 2:40pm,Optus Stadium,49469,Round 17,2023,FRE,CAR,45,98
Sun 9 Jul 3:20pm,Marvel Stadium,39606,Round 17,2023,ESS,ADE,115,97
Thu 13 Jul 7:20pm,SCG,26221,Round 18,2023,SYD,WBD,78,76
Fri 14 Jul 7:50pm,MCG,38030,Round 18,2023,MEL,BRL,105,104
Sat 15 Jul 1:45pm,MCG,61157,Round 18,2023,COL,FRE,113,67
Sat 15 Jul 2:10pm,Heritage Bank Stadium,13015,Round 18,2023,GCS,STK,77,51
Sat 15 Jul 4:35pm,Marvel Stadium,34306,Round 18,2023,CAR,POR,122,72
Sat 15 Jul 7:10pm,Adelaide Oval,36674,Round 18,2023,ADE,GWS,57,71
Sat 15 Jul 7:25pm,GMHBA Stadium,23185,Round 18,2023,GEE,ESS,122,45
Sun 16 Jul 1:10pm,Marvel Stadium,30201,Round 18,2023,NTH,HAW,40,88
Sun 16 Jul 2:40pm,Optus Stadium,40501,Round 18,2023,WCE,RCH,60,98
Fri 21 Jul 7:50pm,Marvel Stadium,,Round 19,2023,ESS,WBD,49,90
Sat 22 Jul 1:45pm,MCG,,Round 19,2023,RCH,HAW,96,95
Sat 22 Jul 2:10pm,Marvel Stadium,,Round 19,2023,CAR,WCE,140,69
Sat 22 Jul 4:35pm,Gabba,,Round 19,2023,BRL,GEE,64,53
Sat 22 Jul 5:40pm,Optus Stadium,,Round 19,2023,FRE,SYD,76,105
Sat 22 Jul 7:10pm,Adelaide Oval,,Round 19,2023,POR,COL,83,85
Sun 23 Jul 1:10pm,Manuka Oval,,Round 19,2023,GWS,GCS,103,63
Sun 23 Jul 3:20pm,MCG,,Round 19,2023,MEL,ADE,97,93
Sun 23 Jul 4:40pm,Marvel Stadium,,Round 19,2023,STK,NTH,69,61
Fri 28 Jul 7:50pm,MCG,,Round 20,2023,COL,CAR,,
Sat 29 Jul 1:45pm,Mars Stadium,,Round 20,2023,WBD,GWS,,
Sat 29 Jul 1:45pm,GMHBA Stadium,,Round 20,2023,GEE,FRE,,
Sat 29 Jul 4:35pm,Heritage Bank Stadium,,Round 20,2023,GCS,BRL,,
Sat 29 Jul 7:10pm,Adelaide Oval,,Round 20,2023,ADE,POR,,
Sat 29 Jul 7:25pm,Marvel Stadium,,Round 20,2023,ESS,SYD,,
Sun 30 Jul 1:10pm,Marvel Stadium,,Round 20,2023,HAW,STK,,
Sun 30 Jul 2:40pm,Optus Stadium,,Round 20,2023,WCE,NTH,,
Sun 30 Jul 3:20pm,MCG,,Round 20,2023,RCH,MEL,,
Fri 4 Aug 7:50pm,Marvel Stadium,,Round 21,2023,WBD,RCH,,
Sat 5 Aug 1:40pm,Adelaide Oval,,Round 21,2023,ADE,GCS,,
Sat 5 Aug 1:45pm,Marvel Stadium,,Round 21,2023,ESS,WCE,,
Sat 5 Aug 4:35pm,MCG,,Round 21,2023,HAW,COL,,
Sat 5 Aug 7:25pm,GMHBA Stadium,,Round 21,2023,GEE,POR,,
Sat 5 Aug 7:30pm,GIANTS Stadium,,Round 21,2023,GWS,SYD,,
Sun 6 Aug 1:10pm,Blundstone Arena,,Round 21,2023,NTH,MEL,,
Sun 6 Aug 2:40pm,Optus Stadium,,Round 21,2023,FRE,BRL,,
Sun 6 Aug 3:20pm,Marvel Stadium,,Round 21,2023,STK,CAR,,
Fri 11 Aug 7:50pm,MCG,,Round 22,2023,COL,GEE,,
Sat 12 Aug 1:45pm,Marvel Stadium,,Round 22,2023,NTH,ESS,,
Sat 12 Aug 2:10pm,SCG,,Round 22,2023,SYD,GCS,,
Sat 12 Aug 4:35pm,Gabba,,Round 22,2023,BRL,ADE,,
Sat 12 Aug 6:10pm,Optus Stadium,,Round 22,2023,WCE,FRE,,
Sat 12 Aug 7:25pm,MCG,,Round 22,2023,CAR,MEL,,
Sun 13 Aug 1:10pm,UTAS Stadium,,Round 22,2023,HAW,WBD,,
Sun 13 Aug 3:20pm,Marvel Stadium,,Round 22,2023,STK,RCH,,
Sun 13 Aug 4:10pm,Adelaide Oval,,Round 22,2023,POR,GWS,,
Fri 18 Aug 7:50pm,Marvel Stadium,,Round 23,2023,COL,BRL,,
Sat 19 Aug 1:45pm,MCG,,Round 23,2023,RCH,NTH,,
Sat 19 Aug 2:10pm,Heritage Bank Stadium,,Round 23,2023,GCS,CAR,,
Sat 19 Aug 4:35pm,GIANTS Stadium,,Round 23,2023,GWS,ESS,,
Sat 19 Aug 7:10pm,Adelaide Oval,,Round 23,2023,ADE,SYD,,
Sat 19 Aug 7:25pm,Marvel Stadium,,Round 23,2023,STK,GEE,,
Sun 20 Aug 1:10pm,Marvel Stadium,,Round 23,2023,WBD,WCE,,
Sun 20 Aug 2:40pm,Optus Stadium,,Round 23,2023,FRE,POR,,
Sun 20 Aug 3:20pm,MCG,,Round 23,2023,MEL,HAW,,
Fri 25 Aug 12:00pm,MCG,,Round 24,2023,ESS,COL,,
Fri 25 Aug 12:00pm,Marvel Stadium,,Round 24,2023,CAR,GWS,,
Fri 25 Aug 12:00pm,Gabba,,Round 24,2023,BRL,STK,,
Fri 25 Aug 12:00pm,Optus Stadium,,Round 24,2023,WCE,ADE,,
Fri 25 Aug 12:00pm,Adelaide Oval,,Round 24,2023,POR,RCH,,
Fri 25 Aug 12:00pm,SCG,,Round 24,2023,SYD,MEL,,
Fri 25 Aug 12:00pm,Blundstone Arena,,Round 24,2023,NTH,GCS,,
Fri 25 Aug 12:00pm,MCG,,Round 24,2023,HAW,FRE,,
Fri 25 Aug 12:00pm,GMHBA Stadium,,Round 24,2023,GEE,WBD,,
