Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Fri 30 Mar,MCG,56028,Round 1,2001,NTH,ESS,61,146
Sat 31 Mar,MCG,52190,Round 1,2001,HAW,COL,85,81
Sat 31 Mar,Domain Stadium,23716,Round 1,2001,FRE,CAR,118,119
Sat 31 Mar,Marvel Stadium,30047,Round 1,2001,WBD,STK,107,112
Sat 31 Mar,AAMI Stadium,25948,Round 1,2001,POR,BRL,99,93
Sun 1 Apr,GMHBA Stadium,20149,Round 1,2001,GEE,WCE,115,49
Sun 1 Apr,MCG,44466,Round 1,2001,MEL,RCH,103,134
Sun 1 Apr,SCG,31174,Round 1,2001,SYD,ADE,126,74
Fri 6 Apr,Marvel Stadium,34918,Round 2,2001,ESS,POR,145,107
Sat 7 Apr,Princes Park,27597,Round 2,2001,CAR,HAW,81,107
Sat 7 Apr,MCG,36427,Round 2,2001,RCH,WBD,69,111
Sat 7 Apr,Marvel Stadium,26067,Round 2,2001,COL,FRE,105,88
Sat 7 Apr,AAMI Stadium,35653,Round 2,2001,ADE,MEL,80,83
Sun 8 Apr,Gabba,22970,Round 2,2001,BRL,NTH,118,58
Sun 8 Apr,Marvel Stadium,33867,Round 2,2001,STK,GEE,86,115
Sun 8 Apr,Domain Stadium,32673,Round 2,2001,WCE,SYD,89,104
Thu 12 Apr,MCG,63088,Round 3,2001,CAR,ESS,93,76
Sat 14 Apr,MCG,31688,Round 3,2001,RCH,BRL,116,94
Sat 14 Apr,Marvel Stadium,37598,Round 3,2001,WBD,COL,81,153
Sat 14 Apr,SCG,22395,Round 3,2001,NTH,SYD,71,151
Sun 15 Apr,AAMI Stadium,40296,Round 3,2001,ADE,POR,88,153
Sun 15 Apr,Marvel Stadium,19496,Round 3,2001,STK,WCE,107,125
Sun 15 Apr,Domain Stadium,20703,Round 3,2001,FRE,HAW,59,82
Mon 16 Apr,MCG,48551,Round 3,2001,MEL,GEE,124,104
Fri 20 Apr,MCG,78638,Round 4,2001,COL,RCH,71,86
Fri 20 Apr,SCG,40131,Round 4,2001,SYD,ESS,55,102
Sat 21 Apr,Princes Park,21110,Round 4,2001,CAR,ADE,53,62
Sat 21 Apr,Marvel Stadium,20322,Round 4,2001,WBD,BRL,140,87
Sat 21 Apr,Domain Stadium,38804,Round 4,2001,FRE,WCE,88,112
Sat 21 Apr,AAMI Stadium,27017,Round 4,2001,POR,STK,114,50
Sun 22 Apr,GMHBA Stadium,14298,Round 4,2001,GEE,NTH,33,53
Sun 22 Apr,MCG,30113,Round 4,2001,HAW,MEL,83,44
Wed 25 Apr,MCG,83905,Round 5,2001,ESS,COL,103,95
Fri 27 Apr,Domain Stadium,38424,Round 5,2001,WCE,RCH,70,109
Sat 28 Apr,Princes Park,24385,Round 5,2001,CAR,STK,125,92
Sat 28 Apr,Marvel Stadium,34400,Round 5,2001,WBD,HAW,126,155
Sat 28 Apr,AAMI Stadium,37596,Round 5,2001,ADE,NTH,90,75
Sun 29 Apr,Gabba,20059,Round 5,2001,BRL,FRE,171,122
