Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sun 25 Apr 5:40pm,UTAS Stadium,16301,Round 5,2010,HAW,NTH,70,82
Sun 25 Apr 6:45pm,Domain Stadium,38010,Round 5,2010,FRE,RCH,112,73
Mon 26 Apr 2:10pm,MCG,71399,Round 5,2010,CAR,GEE,104,68
Fri 30 Apr 7:40pm,Marvel Stadium,43072,Round 6,2010,WBD,STK,46,49
Sat 1 May 2:10pm,Marvel Stadium,26763,Round 6,2010,NTH,MEL,104,78
Sat 1 May 2:40pm,AAMI Stadium,40371,Round 6,2010,ADE,POR,74,97
Sat 1 May 7:10pm,SCG,30975,Round 6,2010,SYD,BRL,107,87
Sat 1 May 7:10pm,MCG,61006,Round 6,2010,ESS,HAW,106,63
Sun 2 May 1:10pm,GMHBA Stadium,24106,Round 6,2010,GEE,RCH,161,53
Sun 2 May 2:10pm,MCG,80645,Round 6,2010,CAR,COL,102,155
Sun 2 May 2:40pm,Domain Stadium,40886,Round 6,2010,WCE,FRE,73,111
Fri 7 May 7:40pm,MCG,45444,Round 7,2010,MEL,WBD,66,70
Sat 8 May 1:10pm,Domain Stadium,35864,Round 7,2010,WCE,HAW,102,94
Sat 8 May 2:10pm,Marvel Stadium,29248,Round 7,2010,ESS,POR,106,109
Sat 8 May 7:10pm,Gabba,27739,Round 7,2010,BRL,FRE,100,113
Sat 8 May 7:10pm,MCG,52696,Round 7,2010,COL,NTH,157,91
Sun 9 May 1:10pm,GMHBA Stadium,25970,Round 7,2010,GEE,SYD,126,59
Sun 9 May 4:10pm,AAMI Stadium,31196,Round 7,2010,ADE,RCH,104,54
Mon 10 May 7:20pm,Marvel Stadium,42866,Round 7,2010,STK,CAR,68,129
Fri 14 May 6:40pm,Domain Stadium,41624,Round 8,2010,FRE,COL,97,133
Sat 15 May 2:10pm,Manuka Oval,14308,Round 8,2010,WBD,SYD,101,63
Sat 15 May 2:10pm,MCG,28592,Round 8,2010,MEL,WCE,46,75
Sat 15 May 7:10pm,Marvel Stadium,16479,Round 8,2010,NTH,ADE,84,75
Sat 15 May 7:10pm,Gabba,33629,Round 8,2010,BRL,GEE,74,155
Sun 16 May 1:10pm,MCG,41563,Round 8,2010,RCH,HAW,86,89
Sun 16 May 2:40pm,AAMI Stadium,30228,Round 8,2010,POR,CAR,92,118
Sun 16 May 4:40pm,Marvel Stadium,39204,Round 8,2010,STK,ESS,81,93
Fri 21 May 7:40pm,MCG,88115,Round 9,2010,COL,GEE,50,86
Sat 22 May 2:10pm,SCG,24819,Round 9,2010,SYD,FRE,63,100
Sat 22 May 2:10pm,Marvel Stadium,30794,Round 9,2010,NTH,WBD,57,127
Sat 22 May 7:10pm,TIO Stadium,8848,Round 9,2010,MEL,POR,111,110
Sat 22 May 7:45pm,MCG,64709,Round 9,2010,ESS,RCH,130,95
Sun 23 May 12:40pm,AAMI Stadium,31517,Round 9,2010,ADE,BRL,93,81
Sun 23 May 2:10pm,Marvel Stadium,47484,Round 9,2010,CAR,HAW,60,110
Sun 23 May 2:40pm,Domain Stadium,36244,Round 9,2010,WCE,STK,56,91
Fri 28 May 7:40pm,Marvel Stadium,45742,Round 10,2010,ESS,WBD,99,90
Sat 29 May 2:10pm,GMHBA Stadium,24525,Round 10,2010,GEE,MEL,121,67
Sat 29 May 2:40pm,AAMI Stadium,16694,Round 10,2010,POR,RCH,30,77
Sat 29 May 7:10pm,Gabba,34239,Round 10,2010,BRL,COL,88,80
Sat 29 May 7:10pm,Marvel Stadium,28708,Round 10,2010,STK,ADE,123,76
Sun 30 May 1:10pm,MCG,36003,Round 10,2010,HAW,SYD,79,77
Sun 30 May 2:10pm,Marvel Stadium,29175,Round 10,2010,CAR,WCE,105,76
Sun 30 May 2:40pm,Domain Stadium,36175,Round 10,2010,FRE,NTH,139,78
Fri 4 Jun 7:40pm,Marvel Stadium,32858,Round 11,2010,RCH,STK,59,97
Sat 5 Jun 2:10pm,MCG,49745,Round 11,2010,CAR,MEL,101,60
Sat 5 Jun 2:40pm,AAMI Stadium,35605,Round 11,2010,ADE,FRE,105,82
Sat 5 Jun 5:40pm,Domain Stadium,33784,Round 11,2010,WCE,GEE,98,122
Sat 5 Jun 7:10pm,Marvel Stadium,19100,Round 11,2010,NTH,BRL,90,89
Sun 6 Jun 1:10pm,SCG,29329,Round 11,2010,SYD,ESS,89,80
Sun 6 Jun 2:10pm,MCG,21287,Round 11,2010,HAW,POR,74,63
Sun 6 Jun 4:40pm,Marvel Stadium,40813,Round 11,2010,COL,WBD,113,103
Fri 11 Jun 7:40pm,Marvel Stadium,43732,Round 12,2010,NTH,CAR,97,68
Sat 12 Jun 2:10pm,UTAS Stadium,16167,Round 12,2010,HAW,ADE,124,77
Sat 12 Jun 7:10pm,Marvel Stadium,46358,Round 12,2010,ESS,GEE,83,154
Sat 12 Jun 7:10pm,AAMI Stadium,20106,Round 12,2010,POR,SYD,55,93
Sun 13 Jun 1:10pm,MCG,30870,Round 12,2010,RCH,WCE,126,77
Sun 13 Jun 2:10pm,Marvel Stadium,30831,Round 12,2010,WBD,BRL,121,56
Sun 13 Jun 2:40pm,Domain Stadium,37569,Round 12,2010,FRE,STK,67,85
Mon 14 Jun 2:10pm,MCG,67454,Round 12,2010,MEL,COL,76,76
Fri 18 Jun 7:40pm,MCG,54148,Round 13,2010,HAW,ESS,102,86
Sat 19 Jun 7:10pm,Marvel Stadium,28869,Round 13,2010,CAR,FRE,87,96
Sat 19 Jun 7:10pm,Gabba,28415,Round 13,2010,BRL,RCH,86,105
Sun 20 Jun 1:10pm,Marvel Stadium,15109,Round 13,2010,NTH,POR,129,93
Sun 20 Jun 2:40pm,Domain Stadium,34280,Round 13,2010,WCE,WBD,59,119
Fri 25 Jun 7:50pm,MCG,58208,Round 13,2010,STK,GEE,70,46
Sat 26 Jun 7:10pm,Accor Stadium,43585,Round 13,2010,SYD,COL,71,96
Sun 27 Jun 2:40pm,AAMI Stadium,34422,Round 13,2010,ADE,MEL,117,73
Thu 1 Jul 7:10pm,Marvel Stadium,35623,Round 14,2010,CAR,BRL,120,65
Fri 2 Jul 7:40pm,MCG,47454,Round 14,2010,HAW,WBD,79,76
Sat 3 Jul 1:10pm,Domain Stadium,32442,Round 14,2010,FRE,POR,115,58
Sat 3 Jul 7:10pm,Marvel Stadium,38781,Round 14,2010,COL,WCE,135,52
Sat 3 Jul 7:10pm,AAMI Stadium,37296,Round 14,2010,ADE,ESS,124,40
Sun 4 Jul 1:10pm,GMHBA Stadium,25159,Round 14,2010,GEE,NTH,98,63
Sun 4 Jul 2:10pm,MCG,39386,Round 14,2010,RCH,SYD,89,85
Sun 4 Jul 4:40pm,Marvel Stadium,31993,Round 14,2010,STK,MEL,100,65
Fri 9 Jul 8:10pm,AAMI Stadium,24260,Round 15,2010,POR,COL,79,105
Sat 10 Jul 1:10pm,Domain Stadium,26976,Round 15,2010,WCE,ADE,95,117
Sat 10 Jul 2:10pm,MCG,69220,Round 15,2010,GEE,HAW,85,83
Sat 10 Jul 7:10pm,Gabba,29329,Round 15,2010,BRL,STK,65,79
Sat 10 Jul 7:10pm,Marvel Stadium,25707,Round 15,2010,RCH,FRE,100,81
Sun 11 Jul 1:10pm,SCG,23856,Round 15,2010,SYD,NTH,85,55
Sun 11 Jul 2:10pm,MCG,49203,Round 15,2010,MEL,ESS,122,103
Sun 11 Jul 4:40pm,Marvel Stadium,37517,Round 15,2010,CAR,WBD,58,126
Fri 16 Jul 8:10pm,AAMI Stadium,41195,Round 16,2010,ADE,GEE,74,63
Sat 17 Jul 2:10pm,UTAS Stadium,16690,Round 16,2010,HAW,BRL,118,43
Sat 17 Jul 2:10pm,MCG,81386,Round 16,2010,COL,STK,100,52
Sat 17 Jul 7:10pm,Marvel Stadium,26991,Round 16,2010,ESS,WCE,100,132
Sat 17 Jul 7:10pm,TIO Stadium,10108,Round 16,2010,WBD,POR,83,47
Sun 18 Jul 1:10pm,Marvel Stadium,31915,Round 16,2010,CAR,SYD,68,107
Sun 18 Jul 2:10pm,MCG,42723,Round 16,2010,RCH,NTH,53,103
Sun 18 Jul 2:40pm,Domain Stadium,32816,Round 16,2010,FRE,MEL,82,71
Fri 23 Jul 7:40pm,Marvel Stadium,49373,Round 17,2010,STK,HAW,87,87
Sat 24 Jul 2:10pm,GMHBA Stadium,24508,Round 17,2010,GEE,BRL,127,64
Sat 24 Jul 2:10pm,MCG,66727,Round 17,2010,COL,RCH,127,45
Sat 24 Jul 5:40pm,Domain Stadium,35925,Round 17,2010,WCE,CAR,83,109
Sat 24 Jul 7:10pm,Marvel Stadium,30330,Round 17,2010,NTH,ESS,119,122
Sun 25 Jul 1:10pm,Marvel Stadium,26797,Round 17,2010,WBD,FRE,158,76
Sun 25 Jul 2:10pm,MCG,29374,Round 17,2010,MEL,SYD,142,69
Sun 25 Jul 4:10pm,AAMI Stadium,36788,Round 17,2010,POR,ADE,88,69
Fri 30 Jul 7:40pm,Marvel Stadium,37165,Round 18,2010,ESS,STK,108,75
Sat 31 Jul 2:10pm,MCG,76980,Round 18,2010,COL,CAR,105,57
Sat 31 Jul 2:40pm,AAMI Stadium,22340,Round 18,2010,POR,HAW,92,84
Sat 31 Jul 7:10pm,Gabba,26144,Round 18,2010,BRL,MEL,64,74
Sat 31 Jul 7:10pm,Accor Stadium,30710,Round 18,2010,SYD,GEE,72,125
Sun 1 Aug 1:10pm,MCG,19181,Round 18,2010,RCH,ADE,100,80
Sun 1 Aug 2:10pm,Marvel Stadium,28038,Round 18,2010,WBD,NTH,143,72
Sun 1 Aug 2:40pm,Domain Stadium,40451,Round 18,2010,FRE,WCE,160,85
Fri 6 Aug 7:40pm,MCG,57095,Round 19,2010,ESS,CAR,73,149
Sat 7 Aug 2:10pm,Marvel Stadium,14891,Round 19,2010,NTH,FRE,123,69
Sat 7 Aug 2:10pm,SCG,29431,Round 19,2010,SYD,HAW,129,85
Sat 7 Aug 5:40pm,Domain Stadium,32587,Round 19,2010,WCE,BRL,65,70
Sat 7 Aug 7:10pm,MCG,84401,Round 19,2010,GEE,COL,85,107
Sun 8 Aug 1:10pm,Marvel Stadium,22467,Round 19,2010,STK,POR,151,57
Sun 8 Aug 2:10pm,MCG,45844,Round 19,2010,MEL,RCH,109,80
Sun 8 Aug 4:10pm,AAMI Stadium,29321,Round 19,2010,ADE,WBD,53,61
Fri 13 Aug 7:40pm,MCG,59277,Round 20,2010,ESS,COL,64,162
Sat 14 Aug 1:10pm,Domain Stadium,34087,Round 20,2010,FRE,SYD,87,96
Sat 14 Aug 2:10pm,MCG,44716,Round 20,2010,CAR,RCH,156,67
Sat 14 Aug 7:10pm,AAMI Stadium,14113,Round 20,2010,POR,WCE,61,60
Sat 14 Aug 7:10pm,Marvel Stadium,42199,Round 20,2010,WBD,GEE,60,161
Sun 15 Aug 1:10pm,Gabba,25403,Round 20,2010,BRL,ADE,97,104
Sun 15 Aug 2:10pm,MCG,48211,Round 20,2010,HAW,MEL,99,78
Sun 15 Aug 4:40pm,Marvel Stadium,23118,Round 20,2010,NTH,STK,63,115
Fri 20 Aug 7:40pm,Marvel Stadium,45172,Round 21,2010,GEE,CAR,121,79
Sat 21 Aug 2:10pm,Marvel Stadium,33944,Round 21,2010,STK,RCH,115,94
Sat 21 Aug 2:10pm,UTAS Stadium,15532,Round 21,2010,HAW,FRE,155,39
Sat 21 Aug 7:10pm,MCG,42159,Round 21,2010,COL,ADE,54,51
Sat 21 Aug 7:10pm,SCG,36554,Round 21,2010,SYD,WBD,114,70
Sun 22 Aug 12:40pm,AAMI Stadium,21086,Round 21,2010,POR,MEL,112,83
Sun 22 Aug 2:10pm,Marvel Stadium,28785,Round 21,2010,ESS,BRL,68,95
Sun 22 Aug 2:40pm,Domain Stadium,32007,Round 21,2010,WCE,NTH,94,110
Fri 27 Aug 6:40pm,Domain Stadium,39376,Round 22,2010,FRE,CAR,93,87
Sat 28 Aug 1:10pm,GMHBA Stadium,24099,Round 22,2010,GEE,WCE,112,68
Sat 28 Aug 2:10pm,MCG,76218,Round 22,2010,HAW,COL,98,95
Sat 28 Aug 3:40pm,AAMI Stadium,38121,Round 22,2010,ADE,STK,65,37
Sat 28 Aug 7:10pm,Gabba,24789,Round 22,2010,BRL,SYD,68,106
Sat 28 Aug 7:10pm,Marvel Stadium,26776,Round 22,2010,WBD,ESS,107,78
Sun 29 Aug 2:10pm,Marvel Stadium,37674,Round 22,2010,RCH,POR,112,122
Sun 29 Aug 4:40pm,MCG,31064,Round 22,2010,MEL,NTH,103,113
Fri 3 Sep 7:45pm,MCG,63608,QF,2010,GEE,STK,79,83
Sat 4 Sep 1:20pm,Domain Stadium,42719,EF,2010,FRE,HAW,94,64
Sat 4 Sep 7:20pm,MCG,66545,QF,2010,COL,WBD,124,62
Sun 5 Sep 2:40pm,Accor Stadium,41596,EF,2010,SYD,CAR,99,94
Fri 10 Sep 7:45pm,MCG,45056,SF,2010,GEE,FRE,135,66
Sat 11 Sep 7:20pm,MCG,39596,SF,2010,WBD,SYD,77,72
Fri 17 Sep 7:45pm,MCG,95241,PF,2010,COL,GEE,120,79
Sat 18 Sep 7:20pm,MCG,62694,PF,2010,STK,WBD,88,64
Sat 25 Sep 2:30pm,MCG,100016,GF,2010,COL,STK,68,68
Sat 2 Oct 2:30pm,MCG,93853,GF,2010,COL,STK,108,52
