Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sat 24 May,Princes Park,24906,Round 9,2003,CAR,BRL,76,153
Sat 24 May,MCG,17009,Round 9,2003,MEL,FRE,71,101
Sat 24 May,Domain Stadium,40313,Round 9,2003,WCE,RCH,124,72
Sat 24 May,Marvel Stadium,46096,Round 9,2003,COL,STK,149,84
Sun 25 May,Manuka Oval,13832,Round 9,2003,NTH,SYD,84,59
Sun 25 May,AAMI Stadium,44342,Round 9,2003,ADE,WBD,109,93
Sun 25 May,Marvel Stadium,28001,Round 9,2003,GEE,HAW,109,75
Fri 30 May,AAMI Stadium,43321,Round 10,2003,POR,COL,98,73
Sat 31 May,Domain Stadium,33250,Round 10,2003,FRE,CAR,127,99
Sat 31 May,Marvel Stadium,24682,Round 10,2003,WBD,NTH,145,156
Sat 31 May,MCG,34569,Round 10,2003,RCH,SYD,72,104
Sat 31 May,Gabba,29634,Round 10,2003,MEL,BRL,63,123
Sun 1 Jun,GMHBA Stadium,19608,Round 10,2003,GEE,ADE,59,76
Sun 1 Jun,Marvel Stadium,32715,Round 10,2003,ESS,WCE,128,106
Sun 1 Jun,MCG,25745,Round 10,2003,STK,HAW,118,90
Fri 6 Jun,Marvel Stadium,43200,Round 11,2003,NTH,RCH,92,89
Sat 7 Jun,MCG,25841,Round 11,2003,HAW,ADE,75,70
Sat 7 Jun,Marvel Stadium,30313,Round 11,2003,STK,BRL,90,85
Sat 7 Jun,Accor Stadium,45917,Round 11,2003,SYD,ESS,133,79
Sun 8 Jun,AAMI Stadium,30745,Round 11,2003,POR,FRE,112,63
Sun 8 Jun,Domain Stadium,38540,Round 11,2003,WCE,WBD,124,124
Sun 8 Jun,Marvel Stadium,43587,Round 11,2003,GEE,CAR,115,75
Mon 9 Jun,MCG,60010,Round 11,2003,MEL,COL,77,133
Fri 13 Jun,Marvel Stadium,45331,Round 12,2003,ESS,NTH,88,96
Sat 14 Jun,SCG,21742,Round 12,2003,WBD,SYD,63,127
Sat 14 Jun,MCG,36557,Round 12,2003,RCH,CAR,86,93
Sat 14 Jun,UTAS Stadium,17763,Round 12,2003,STK,POR,57,99
Sat 14 Jun,Domain Stadium,30127,Round 12,2003,FRE,GEE,88,72
Sun 15 Jun,AAMI Stadium,40178,Round 12,2003,ADE,MEL,138,65
Sun 15 Jun,Gabba,31185,Round 12,2003,BRL,WCE,91,160
Sun 15 Jun,MCG,47365,Round 12,2003,COL,HAW,51,84
Fri 27 Jun,Marvel Stadium,48374,Round 13,2003,ESS,GEE,129,93
Sat 28 Jun,MCG,29339,Round 13,2003,MEL,STK,136,94
Sat 28 Jun,AAMI Stadium,24272,Round 13,2003,POR,SYD,99,60
Sat 28 Jun,Marvel Stadium,42952,Round 13,2003,WBD,COL,85,128
Sat 28 Jun,Gabba,32623,Round 13,2003,BRL,RCH,104,61
Sun 29 Jun,UTAS Stadium,17212,Round 13,2003,HAW,FRE,98,68
Sun 29 Jun,Domain Stadium,36641,Round 13,2003,WCE,NTH,76,67
Sun 29 Jun,Princes Park,19242,Round 13,2003,CAR,ADE,50,92
Fri 4 Jul,Marvel Stadium,49148,Round 14,2003,STK,ESS,51,119
Sat 5 Jul,Domain Stadium,28450,Round 14,2003,FRE,BRL,75,72
Sat 5 Jul,MCG,31390,Round 14,2003,HAW,WBD,154,83
Sat 5 Jul,Marvel Stadium,53312,Round 14,2003,NTH,COL,50,126
Sat 5 Jul,AAMI Stadium,44809,Round 14,2003,ADE,RCH,72,44
Sun 6 Jul,SCG,31121,Round 14,2003,SYD,WCE,92,84
Sun 6 Jul,Princes Park,24289,Round 14,2003,CAR,MEL,90,97
Sun 6 Jul,GMHBA Stadium,19770,Round 14,2003,GEE,POR,70,69
Fri 11 Jul,AAMI Stadium,41758,Round 15,2003,ADE,ESS,90,49
Sat 12 Jul,MCG,40964,Round 15,2003,COL,FRE,99,58
Sat 12 Jul,Marvel Stadium,38546,Round 15,2003,RCH,GEE,97,101
Sat 12 Jul,Domain Stadium,39129,Round 15,2003,WCE,CAR,187,71
Sat 12 Jul,SCG,27550,Round 15,2003,SYD,STK,112,61
Sun 13 Jul,Gabba,29684,Round 15,2003,BRL,HAW,93,81
Sun 13 Jul,MCG,24618,Round 15,2003,NTH,MEL,101,94
Sun 13 Jul,Marvel Stadium,14784,Round 15,2003,WBD,POR,93,108
Fri 18 Jul,MCG,54655,Round 16,2003,RCH,COL,62,131
Sat 19 Jul,Princes Park,21463,Round 16,2003,CAR,SYD,84,115
Sat 19 Jul,MCG,32029,Round 16,2003,HAW,MEL,113,106
Sat 19 Jul,Marvel Stadium,47744,Round 16,2003,ESS,BRL,94,86
Sat 19 Jul,AAMI Stadium,37624,Round 16,2003,POR,WCE,114,50
Sun 20 Jul,Marvel Stadium,25381,Round 16,2003,STK,NTH,132,127
Sun 20 Jul,Domain Stadium,31225,Round 16,2003,FRE,ADE,91,90
Sun 20 Jul,GMHBA Stadium,22067,Round 16,2003,GEE,WBD,81,99
Fri 25 Jul,Domain Stadium,40127,Round 17,2003,WCE,HAW,98,42
Sat 26 Jul,Marvel Stadium,25204,Round 17,2003,WBD,RCH,95,155
Sat 26 Jul,MCG,33368,Round 17,2003,MEL,ESS,71,88
Sat 26 Jul,Manuka Oval,10253,Round 17,2003,NTH,GEE,104,86
Sat 26 Jul,Gabba,32043,Round 17,2003,BRL,POR,103,104
Sun 27 Jul,SCG,30228,Round 17,2003,SYD,FRE,111,97
Sun 27 Jul,AAMI Stadium,44667,Round 17,2003,ADE,STK,143,86
Sun 27 Jul,MCG,54500,Round 17,2003,COL,CAR,135,62
Fri 1 Aug,Marvel Stadium,20714,Round 18,2003,WBD,MEL,101,80
Sat 2 Aug,Gabba,28044,Round 18,2003,BRL,NTH,137,83
Sat 2 Aug,Marvel Stadium,45887,Round 18,2003,GEE,COL,73,97
Sat 2 Aug,Domain Stadium,31725,Round 18,2003,FRE,RCH,104,81
Sat 2 Aug,MCG,40697,Round 18,2003,CAR,ESS,56,90
Sun 3 Aug,Marvel Stadium,21531,Round 18,2003,STK,WCE,128,67
Sun 3 Aug,MCG,21415,Round 18,2003,HAW,POR,80,84
Sun 3 Aug,AAMI Stadium,46945,Round 18,2003,ADE,SYD,97,93
Fri 8 Aug,MCG,22508,Round 19,2003,MEL,GEE,45,84
Sat 9 Aug,SCG,33473,Round 19,2003,SYD,HAW,93,110
Sat 9 Aug,MCG,61868,Round 19,2003,COL,BRL,62,101
Sat 9 Aug,Domain Stadium,39681,Round 19,2003,WCE,ADE,67,91
Sat 9 Aug,Marvel Stadium,41514,Round 19,2003,RCH,STK,50,130
Sun 10 Aug,MCG,18486,Round 19,2003,NTH,FRE,98,99
Sun 10 Aug,AAMI Stadium,31083,Round 19,2003,POR,CAR,125,81
Sun 10 Aug,Marvel Stadium,36138,Round 19,2003,ESS,WBD,147,80
Fri 15 Aug,Marvel Stadium,45367,Round 20,2003,COL,ADE,108,71
Sat 16 Aug,AAMI Stadium,28032,Round 20,2003,POR,MEL,112,98
Sat 16 Aug,Princes Park,22361,Round 20,2003,CAR,STK,75,166
Sat 16 Aug,GMHBA Stadium,19202,Round 20,2003,GEE,WCE,63,63
Sat 16 Aug,Marvel Stadium,29234,Round 20,2003,NTH,HAW,96,110
Sun 17 Aug,MCG,40846,Round 20,2003,ESS,RCH,92,53
Sun 17 Aug,Gabba,32988,Round 20,2003,BRL,SYD,76,90
Sun 17 Aug,Domain Stadium,35518,Round 20,2003,FRE,WBD,133,77
Fri 22 Aug,MCG,30406,Round 21,2003,HAW,CAR,138,64
Sat 23 Aug,Accor Stadium,72393,Round 21,2003,SYD,COL,81,99
Sat 23 Aug,Gabba,30515,Round 21,2003,BRL,GEE,123,86
Sat 23 Aug,Marvel Stadium,42256,Round 21,2003,ESS,FRE,133,73
Sat 23 Aug,AAMI Stadium,42259,Round 21,2003,ADE,NTH,64,74
Sun 24 Aug,Marvel Stadium,15920,Round 21,2003,RCH,POR,104,124
Sun 24 Aug,Domain Stadium,38029,Round 21,2003,WCE,MEL,143,91
Sun 24 Aug,UTAS Stadium,15637,Round 21,2003,STK,WBD,95,30
Fri 29 Aug,MCG,68381,Round 22,2003,COL,ESS,83,67
Sat 30 Aug,Domain Stadium,43027,Round 22,2003,WCE,FRE,82,96
Sat 30 Aug,MCG,22969,Round 22,2003,MEL,SYD,60,94
Sat 30 Aug,GMHBA Stadium,20728,Round 22,2003,GEE,STK,84,65
Sat 30 Aug,Marvel Stadium,22361,Round 22,2003,WBD,BRL,86,170
Sun 31 Aug,Marvel Stadium,26138,Round 22,2003,CAR,NTH,63,187
Sun 31 Aug,MCG,31389,Round 22,2003,RCH,HAW,74,78
Sun 31 Aug,AAMI Stadium,48131,Round 22,2003,POR,ADE,94,78
Fri 5 Sep,Domain Stadium,42770,EF,2003,FRE,ESS,57,101
Sat 6 Sep,MCG,66092,QF,2003,COL,BRL,66,51
Sat 6 Sep,AAMI Stadium,38641,EF,2003,ADE,WCE,113,57
Sun 7 Sep,AAMI Stadium,33968,QF,2003,POR,SYD,88,100
Fri 12 Sep,Gabba,32432,SF,2003,BRL,ADE,124,82
Sat 13 Sep,AAMI Stadium,36557,SF,2003,POR,ESS,83,44
Sat 20 Sep,MCG,77405,PF,2003,COL,POR,112,68
Sat 20 Sep,Accor Stadium,71019,PF,2003,SYD,BRL,56,100
Sat 27 Sep,MCG,79451,GF,2003,COL,BRL,84,134
