Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sat 30 Jun,Waverley Park,22388,Round 13,1990,HAW,WBD,73,91
Sat 30 Jun,MCG,10721,Round 13,1990,NTH,SYD,131,41
Sun 1 Jul,Domain Stadium,20133,Round 13,1990,WCE, Fitzroy,128,91
Fri 6 Jul,MCG,11438,Round 14,1990,RCH,BRL,153,71
Sat 7 Jul,Victoria Park,23596,Round 14,1990,COL,WCE,102,76
Sat 7 Jul,Princes Park,13339,Round 14,1990,Fitzroy ,ESS,61,144
Sat 7 Jul,Heritage Bank Stadium,28202,Round 14,1990,STK,WBD,78,85
Sat 7 Jul,Waverley Park,30211,Round 14,1990,HAW,GEE,118,50
Sat 7 Jul,MCG,19272,Round 14,1990,MEL,NTH,73,200
Sun 8 Jul,SCG,10555,Round 14,1990,SYD,CAR,90,162
Fri 13 Jul,WACA,20474,Round 15,1990,WCE,STK,108,90
Sat 14 Jul,Waverley Park,76390,Round 15,1990,COL,CAR,113,59
Sat 14 Jul,Princes Park,25159,Round 15,1990,HAW,ESS,67,142
Sat 14 Jul,Western Oval,13184,Round 15,1990,WBD,SYD,112,96
Sat 14 Jul,GMHBA Stadium,18265,Round 15,1990,GEE,MEL,113,103
Sat 14 Jul,MCG,21426,Round 15,1990,NTH,RCH,144,100
Sun 15 Jul,Heritage Bank Stadium,7347,Round 15,1990,BRL, Fitzroy,111,62
Fri 20 Jul,WACA,20296,Round 16,1990,WCE,WBD,109,66
Sat 21 Jul,Princes Park,25235,Round 16,1990,CAR,STK,123,108
Sat 21 Jul,North Hobart,19945,Round 16,1990,ESS,MEL,106,114
Sat 21 Jul,Waverley Park,13335,Round 16,1990,Fitzroy ,GEE,108,81
Sat 21 Jul,MCG,25532,Round 16,1990,RCH,HAW,68,159
Sun 22 Jul,MCG,8310,Round 16,1990,NTH,BRL,90,54
Sun 22 Jul,SCG,11722,Round 16,1990,SYD,COL,123,147
Sat 28 Jul,Princes Park,18712,Round 17,1990,CAR,WCE,101,132
Sat 28 Jul,Waverley Park,24436,Round 17,1990,ESS,RCH,125,46
Sat 28 Jul,MCG,20222,Round 17,1990,MEL, Fitzroy,109,90
Sat 28 Jul,GMHBA Stadium,18018,Round 17,1990,GEE,NTH,110,131
Sat 28 Jul,Heritage Bank Stadium,19108,Round 17,1990,STK,SYD,148,73
Sun 29 Jul,Heritage Bank Stadium,8768,Round 17,1990,BRL,HAW,95,110
Sun 29 Jul,MCG,52724,Round 17,1990,WBD,COL,96,93
Fri 3 Aug,MCG,44627,Round 18,1990,NTH,HAW,98,108
Sat 4 Aug,Waverley Park,10890,Round 18,1990,MEL,BRL,73,60
Sat 4 Aug,Victoria Park,28301,Round 18,1990,COL,STK,117,49
Sat 4 Aug,GMHBA Stadium,21796,Round 18,1990,GEE,ESS,92,94
Sat 4 Aug,Princes Park,8949,Round 18,1990,Fitzroy ,RCH,113,75
Sun 5 Aug,Western Oval,22142,Round 18,1990,WBD,CAR,67,96
Sun 5 Aug,SCG,6970,Round 18,1990,SYD,WCE,68,83
Sat 11 Aug,Princes Park,10482,Round 19,1990,Fitzroy ,WBD,88,123
Sat 11 Aug,Waverley Park,27612,Round 19,1990,HAW,STK,119,83
Sat 11 Aug,MCG,16719,Round 19,1990,MEL,SYD,173,106
Sat 11 Aug,Heritage Bank Stadium,8180,Round 19,1990,BRL,GEE,163,97
Sun 12 Aug,MCG,21094,Round 19,1990,NTH,CAR,89,55
Sun 12 Aug,Waverley Park,65293,Round 19,1990,ESS,COL,84,78
Sun 12 Aug,Domain Stadium,22939,Round 19,1990,WCE,RCH,153,105
Fri 17 Aug,SCG,5272,Round 20,1990,SYD,BRL,86,55
Sat 18 Aug,Princes Park,25455,Round 20,1990,CAR,ESS,107,87
Sat 18 Aug,Waverley Park,53982,Round 20,1990,HAW,COL,163,80
Sat 18 Aug,Heritage Bank Stadium,13712,Round 20,1990,STK, Fitzroy,117,116
Sat 18 Aug,Western Oval,16087,Round 20,1990,WBD,NTH,88,115
Sat 18 Aug,MCG,16984,Round 20,1990,RCH,GEE,94,158
Sun 19 Aug,Domain Stadium,35623,Round 20,1990,WCE,MEL,103,139
Fri 24 Aug,MCG,18079,Round 21,1990,NTH,STK,179,87
Sat 25 Aug,Princes Park,23200,Round 21,1990,HAW,CAR,116,85
Sat 25 Aug,Victoria Park,21008,Round 21,1990,COL, Fitzroy,118,32
Sat 25 Aug,North Hobart,17258,Round 21,1990,ESS,WBD,104,80
Sat 25 Aug,GMHBA Stadium,13109,Round 21,1990,GEE,SYD,90,92
Sat 25 Aug,Waverley Park,15342,Round 21,1990,RCH,MEL,50,86
Sun 26 Aug,Heritage Bank Stadium,7286,Round 21,1990,BRL,WCE,59,100
Sat 1 Sep,Western Oval,11371,Round 22,1990,WBD,BRL,117,96
Sat 1 Sep,Princes Park,14168,Round 22,1990,Fitzroy ,CAR,125,113
Sat 1 Sep,Waverley Park,43044,Round 22,1990,NTH,COL,67,156
Sat 1 Sep,Heritage Bank Stadium,26661,Round 22,1990,STK,ESS,93,128
Sat 1 Sep,GMHBA Stadium,16312,Round 22,1990,GEE,WCE,83,90
Sat 1 Sep,MCG,57247,Round 22,1990,MEL,HAW,116,104
Sun 2 Sep,SCG,7180,Round 22,1990,SYD,RCH,109,139
Sat 8 Sep,Waverley Park,57546,QF,1990,COL,WCE,90,90
Sun 9 Sep,MCG,74954,EF,1990,MEL,HAW,73,64
Sat 15 Sep,Waverley Park,53520,QF,1990,COL,WCE,126,67
Sat 22 Sep,Waverley Park,43458,SF,1990,WCE,MEL,130,100
Sun 23 Sep,MCG,91555,SF,1990,COL,ESS,117,54
Sat 29 Sep,Waverley Park,55813,PF,1990,ESS,WCE,121,58
Sat 6 Oct,MCG,98944,GF,1990,COL,ESS,89,41
