Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sun 19 Jun,Western Oval,13070,Round 13,1994,WBD,SYD,134,60
Sun 19 Jun,MCG,27699,Round 13,1994,COL,WCE,121,84
Sun 19 Jun,Gabba,18484,Round 13,1994,BRL,ESS,114,81
Sun 19 Jun,AAMI Stadium,41189,Round 13,1994,ADE,MEL,83,78
Fri 24 Jun,MCG,45177,Round 14,1994,NTH,CAR,88,106
Sat 25 Jun,GMHBA Stadium,21939,Round 14,1994,GEE,WCE,75,93
Sat 25 Jun,Waverley Park,13868,Round 14,1994,STK,ADE,79,79
Sat 25 Jun,Western Oval,16085,Round 14,1994,WBD, Fitzroy,144,40
Sat 25 Jun,MCG,32528,Round 14,1994,MEL,RCH,62,78
Sun 26 Jun,Gabba,18881,Round 14,1994,BRL,COL,121,77
Sun 26 Jun,MCG,27094,Round 14,1994,ESS,SYD,129,95
Fri 1 Jul,WACA,24632,Round 15,1994,WCE,STK,128,49
Sat 2 Jul,Western Oval,8484,Round 15,1994,Fitzroy ,MEL,65,111
Sat 2 Jul,Waverley Park,35267,Round 15,1994,HAW,GEE,115,79
Sat 2 Jul,Princes Park,21119,Round 15,1994,CAR,BRL,144,46
Sat 2 Jul,MCG,50141,Round 15,1994,NTH,ESS,85,92
Sun 3 Jul,AAMI Stadium,43052,Round 15,1994,ADE,RCH,83,90
Sun 3 Jul,SCG,13083,Round 15,1994,SYD,COL,73,93
Sat 9 Jul,Waverley Park,25037,Round 16,1994,HAW,STK,142,78
Sat 9 Jul,GMHBA Stadium,23687,Round 16,1994,GEE,MEL,145,115
Sat 9 Jul,MCG,49878,Round 16,1994,RCH,WBD,97,94
Sat 9 Jul,Western Oval,15394,Round 16,1994,Fitzroy ,COL,80,129
Sun 10 Jul,Domain Stadium,29723,Round 16,1994,WCE,ESS,80,44
Sun 10 Jul,Princes Park,29695,Round 16,1994,CAR,ADE,136,76
Sun 10 Jul,SCG,5728,Round 16,1994,SYD,BRL,110,135
Sat 16 Jul,Princes Park,14096,Round 17,1994,MEL,HAW,112,74
Sat 16 Jul,Western Oval,23953,Round 17,1994,WBD,GEE,113,85
Sat 16 Jul,Waverley Park,21097,Round 17,1994,STK,NTH,55,116
Sat 16 Jul,MCG,85831,Round 17,1994,COL,CAR,54,97
Sun 17 Jul,AAMI Stadium,42860,Round 17,1994,ADE,WCE,82,78
Sun 17 Jul,MCG,33265,Round 17,1994,ESS, Fitzroy,153,89
Sun 17 Jul,Gabba,14936,Round 17,1994,BRL,RCH,84,98
Fri 22 Jul,AAMI Stadium,43788,Round 18,1994,ADE,SYD,75,87
Sat 23 Jul,Waverley Park,26936,Round 18,1994,HAW,NTH,59,99
Sat 23 Jul,Western Oval,25540,Round 18,1994,WBD,COL,87,55
Sat 23 Jul,MCG,38858,Round 18,1994,ESS,STK,100,110
Sun 24 Jul,Gabba,8236,Round 18,1994,BRL, Fitzroy,65,58
Sun 24 Jul,Waverley Park,42930,Round 18,1994,GEE,CAR,90,54
Sun 24 Jul,Domain Stadium,26020,Round 18,1994,WCE,RCH,101,53
Fri 29 Jul,MCG,32845,Round 19,1994,NTH,WBD,102,82
Sat 30 Jul,Princes Park,25265,Round 19,1994,CAR,HAW,104,72
Sat 30 Jul,MCG,43132,Round 19,1994,MEL,ESS,135,58
Sat 30 Jul,Waverley Park,12927,Round 19,1994,STK,BRL,45,55
Sun 31 Jul,GMHBA Stadium,15383,Round 19,1994,GEE,ADE,91,38
Sun 31 Jul,Western Oval,5334,Round 19,1994,Fitzroy ,WCE,26,92
Sun 31 Jul,MCG,23906,Round 19,1994,RCH,SYD,95,62
Fri 5 Aug,MCG,76565,Round 20,1994,COL,ESS,134,106
Sat 6 Aug,MCG,33503,Round 20,1994,RCH,STK,93,61
Sat 6 Aug,Princes Park,26014,Round 20,1994,GEE,NTH,78,77
Sat 6 Aug,Waverley Park,16328,Round 20,1994,HAW,WCE,100,54
Sun 7 Aug,Gabba,12341,Round 20,1994,BRL,MEL,84,99
Sun 7 Aug,SCG,6513,Round 20,1994,SYD, Fitzroy,66,94
Sun 7 Aug,Western Oval,17591,Round 20,1994,WBD,ADE,118,34
Fri 12 Aug,WACA,31948,Round 21,1994,WCE,NTH,73,64
Sat 13 Aug,MCG,49872,Round 21,1994,MEL,COL,64,92
Sat 13 Aug,Princes Park,11388,Round 21,1994,GEE, Fitzroy,100,59
Sat 13 Aug,Waverley Park,14653,Round 21,1994,STK,WBD,72,117
Sun 14 Aug,SCG,9622,Round 21,1994,SYD,CAR,70,62
Sun 14 Aug,MCG,52562,Round 21,1994,RCH,HAW,89,117
Sun 14 Aug,AAMI Stadium,36599,Round 21,1994,ADE,BRL,89,86
Fri 19 Aug,MCG,32951,Round 22,1994,NTH,MEL,83,103
Sat 20 Aug,Waverley Park,13454,Round 22,1994,STK,SYD,114,81
Sat 20 Aug,MCG,66555,Round 22,1994,COL,GEE,107,104
Sat 20 Aug,Western Oval,12122,Round 22,1994,Fitzroy ,RCH,69,129
Sun 21 Aug,Gabba,10572,Round 22,1994,BRL,WBD,88,98
Sun 21 Aug,MCG,49354,Round 22,1994,ESS,HAW,136,84
Sun 21 Aug,Princes Park,28038,Round 22,1994,CAR,WCE,126,62
Fri 26 Aug,MCG,17960,Round 23,1994,NTH, Fitzroy,160,74
Sat 27 Aug,Princes Park,32486,Round 23,1994,CAR,RCH,161,48
Sat 27 Aug,GMHBA Stadium,22208,Round 23,1994,GEE,SYD,111,99
Sat 27 Aug,Western Oval,23615,Round 23,1994,WBD,MEL,111,71
Sat 27 Aug,Waverley Park,40154,Round 23,1994,STK,COL,90,88
Sun 28 Aug,Gabba,13718,Round 23,1994,BRL,HAW,91,102
Sun 28 Aug,AAMI Stadium,41669,Round 23,1994,ADE,ESS,115,58
Fri 2 Sep,MCG,72932,Round 24,1994,COL,NTH,62,126
Sat 3 Sep,Princes Park,25112,Round 24,1994,GEE,RCH,171,95
Sat 3 Sep,Western Oval,10809,Round 24,1994,Fitzroy ,STK,102,140
Sat 3 Sep,MCG,61231,Round 24,1994,ESS,CAR,80,62
Sat 3 Sep,Waverley Park,22973,Round 24,1994,HAW,ADE,66,47
Sun 4 Sep,Domain Stadium,26992,Round 24,1994,WCE,WBD,117,46
Sun 4 Sep,SCG,8344,Round 24,1994,SYD,MEL,121,167
Sat 10 Sep,Waverley Park,38223,QF,1994,NTH,HAW,114,91
Sat 10 Sep,MCG,61182,QF,1994,GEE,WBD,106,101
Sun 11 Sep,WACA,31824,QF,1994,WCE,COL,82,80
Sun 11 Sep,MCG,56111,QF,1994,MEL,CAR,123,96
Sat 17 Sep,Waverley Park,53160,SF,1994,GEE,CAR,105,72
Sun 18 Sep,MCG,65577,SF,1994,MEL,WBD,144,65
Sat 24 Sep,WACA,34317,PF,1994,WCE,MEL,117,52
Sat 24 Sep,MCG,80121,PF,1994,GEE,NTH,109,103
Sat 1 Oct,MCG,93860,GF,1994,WCE,GEE,143,63
