Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sun 6 Apr 1:10pm,GIANTS Stadium,7016,Round 3,2014,GWS,MEL,79,47
Sun 6 Apr 4:10pm,Marvel Stadium,19111,Round 3,2014,NTH,POR,97,90
Sun 6 Apr 7:10pm,MCG,62730,Round 3,2014,ESS,CAR,138,57
Fri 11 Apr 7:50pm,MCG,62100,Round 4,2014,RCH,COL,72,110
Sat 12 Apr 1:40pm,Adelaide Oval,36231,Round 4,2014,POR,BRL,159,46
Sat 12 Apr 1:45pm,MCG,37323,Round 4,2014,CAR,MEL,58,81
Sat 12 Apr 4:40pm,Manuka Oval,7863,Round 4,2014,GWS,WBD,83,110
Sat 12 Apr 7:40pm,GMHBA Stadium,25271,Round 4,2014,GEE,WCE,107,32
Sat 12 Apr 7:40pm,Heritage Bank Stadium,17729,Round 4,2014,GCS,HAW,49,148
Sun 13 Apr 1:10pm,SCG,25505,Round 4,2014,SYD,NTH,48,91
Sun 13 Apr 2:40pm,Domain Stadium,36722,Round 4,2014,FRE,ESS,113,60
Sun 13 Apr 3:20pm,Marvel Stadium,22923,Round 4,2014,STK,ADE,50,136
Thu 17 Apr 7:50pm,Gabba,20676,Round 5,2014,BRL,RCH,63,106
Sat 19 Apr 1:40pm,MCG,57116,Round 5,2014,COL,NTH,93,58
Sat 19 Apr 4:40pm,SCG,25376,Round 5,2014,SYD,FRE,92,75
Sat 19 Apr 5:40pm,Domain Stadium,35366,Round 5,2014,WCE,POR,56,70
Sat 19 Apr 7:40pm,Marvel Stadium,36041,Round 5,2014,ESS,STK,65,81
Sun 20 Apr 12:40pm,Adelaide Oval,44770,Round 5,2014,ADE,GWS,137,72
Sun 20 Apr 3:20pm,MCG,17243,Round 5,2014,MEL,GCS,78,86
Sun 20 Apr 4:40pm,Marvel Stadium,27986,Round 5,2014,WBD,CAR,91,119
Mon 21 Apr 3:20pm,MCG,80222,Round 5,2014,GEE,HAW,106,87
Fri 25 Apr 2:40pm,MCG,91731,Round 6,2014,COL,ESS,83,60
Fri 25 Apr 6:40pm,Domain Stadium,37624,Round 6,2014,FRE,NTH,61,74
Fri 25 Apr 7:45pm,Westpac Stadium,13409,Round 6,2014,STK,BRL,79,82
Sat 26 Apr 1:40pm,Heritage Bank Stadium,11504,Round 6,2014,GCS,GWS,134,94
Sat 26 Apr 4:40pm,Marvel Stadium,31005,Round 6,2014,CAR,WCE,92,89
Sat 26 Apr 7:40pm,MCG,24855,Round 6,2014,MEL,SYD,38,69
Sun 27 Apr 1:10pm,Marvel Stadium,17404,Round 6,2014,WBD,ADE,83,92
Sun 27 Apr 3:20pm,MCG,52990,Round 6,2014,RCH,HAW,52,118
Sun 27 Apr 4:10pm,Adelaide Oval,47007,Round 6,2014,POR,GEE,107,67
Fri 2 May 7:50pm,MCG,68251,Round 7,2014,CAR,COL,70,104
Sat 3 May 1:45pm,MCG,32924,Round 7,2014,HAW,STK,175,30
Sat 3 May 2:10pm,Manuka Oval,6549,Round 7,2014,GWS,POR,97,132
Sat 3 May 4:10pm,Adelaide Oval,44216,Round 7,2014,ADE,MEL,67,70
Sat 3 May 7:40pm,Marvel Stadium,33289,Round 7,2014,ESS,WBD,73,65
Sat 3 May 7:40pm,Gabba,17957,Round 7,2014,BRL,SYD,44,123
Sun 4 May 1:10pm,Marvel Stadium,19819,Round 7,2014,NTH,GCS,77,120
Sun 4 May 2:40pm,Domain Stadium,40476,Round 7,2014,WCE,FRE,54,73
Sun 4 May 3:20pm,MCG,34377,Round 7,2014,GEE,RCH,81,76
Fri 9 May 7:50pm,Accor Stadium,34506,Round 8,2014,SYD,HAW,107,88
Sat 10 May 1:10pm,Adelaide Oval,38234,Round 8,2014,POR,FRE,94,76
Sat 10 May 4:40pm,Gabba,26432,Round 8,2014,BRL,ESS,57,65
Sat 10 May 7:40pm,MCG,36326,Round 8,2014,MEL,WBD,83,99
Sun 11 May 2:40pm,Domain Stadium,29391,Round 8,2014,WCE,GWS,188,77
Mon 12 May 7:20pm,Marvel Stadium,26708,Round 8,2014,STK,CAR,69,101
Thu 15 May 7:20pm,Adelaide Oval,50051,Round 9,2014,ADE,COL,76,55
Fri 16 May 7:50pm,Marvel Stadium,41098,Round 9,2014,ESS,SYD,64,114
Sat 17 May 1:40pm,MCG,56960,Round 9,2014,RCH,MEL,74,91
Sat 17 May 4:40pm,Marvel Stadium,21152,Round 9,2014,NTH,BRL,125,38
Sat 17 May 5:40pm,Domain Stadium,38565,Round 9,2014,FRE,GEE,96,64
Sun 18 May 4:40pm,Marvel Stadium,14625,Round 9,2014,STK,GCS,87,125
Fri 23 May 7:50pm,GMHBA Stadium,27402,Round 10,2014,GEE,NTH,111,91
Sat 24 May 1:40pm,GIANTS Stadium,8331,Round 10,2014,GWS,RCH,41,154
Sat 24 May 4:40pm,MCG,53049,Round 10,2014,COL,WCE,109,101
Sat 24 May 7:10pm,Adelaide Oval,52233,Round 10,2014,POR,HAW,100,86
Sun 25 May 3:20pm,Heritage Bank Stadium,14235,Round 10,2014,GCS,WBD,119,74
Sun 25 May 4:40pm,MCG,32419,Round 10,2014,CAR,ADE,81,76
Thu 29 May 7:10pm,SCG,37355,Round 11,2014,SYD,GEE,148,38
Fri 30 May 7:50pm,Marvel Stadium,34855,Round 11,2014,STK,COL,54,140
Sat 31 May 1:10pm,TIO Traegar Park,5655,Round 11,2014,MEL,POR,75,95
Sat 31 May 4:40pm,Gabba,24625,Round 11,2014,BRL,CAR,98,91
Sat 31 May 7:45pm,MCG,74664,Round 11,2014,ESS,RCH,104,54
Sun 1 Jun 12:40pm,Adelaide Oval,49069,Round 11,2014,ADE,GCS,109,77
Sun 1 Jun 3:20pm,Marvel Stadium,14913,Round 11,2014,WBD,FRE,51,89
Sun 1 Jun 4:40pm,MCG,17904,Round 11,2014,HAW,GWS,94,87
Sun 1 Jun 5:40pm,Domain Stadium,35914,Round 11,2014,WCE,NTH,44,82
Fri 6 Jun 7:50pm,Marvel Stadium,36952,Round 12,2014,GEE,CAR,107,102
Sat 7 Jun 1:40pm,UTAS Stadium,15504,Round 12,2014,HAW,WCE,123,79
Sat 7 Jun 4:10pm,Adelaide Oval,43374,Round 12,2014,POR,STK,129,59
Sat 7 Jun 7:40pm,Marvel Stadium,18054,Round 12,2014,WBD,BRL,87,95
Sat 7 Jun 7:40pm,GIANTS Stadium,8429,Round 12,2014,GWS,ESS,66,81
Sun 8 Jun 2:10pm,Domain Stadium,35389,Round 12,2014,FRE,ADE,90,50
Sun 8 Jun 3:20pm,Heritage Bank Stadium,21354,Round 12,2014,GCS,SYD,74,109
Sun 8 Jun 7:10pm,Marvel Stadium,32977,Round 12,2014,NTH,RCH,116,88
Mon 9 Jun 3:20pm,MCG,68124,Round 12,2014,MEL,COL,28,61
Fri 13 Jun 7:50pm,MCG,49615,Round 13,2014,CAR,HAW,90,118
Sat 14 Jun 1:45pm,MCG,22074,Round 13,2014,RCH,FRE,85,105
Sat 14 Jun 2:10pm,SCG,41317,Round 13,2014,SYD,POR,98,94
Sat 14 Jun 2:40pm,Domain Stadium,32942,Round 13,2014,WCE,GCS,103,100
Sat 14 Jun 7:10pm,Adelaide Oval,47205,Round 13,2014,ADE,NTH,109,73
Sat 14 Jun 7:40pm,Gabba,12700,Round 13,2014,BRL,GWS,80,125
Sun 15 Jun 1:10pm,GMHBA Stadium,25180,Round 13,2014,GEE,STK,133,37
Sun 15 Jun 3:20pm,Marvel Stadium,28339,Round 13,2014,COL,WBD,98,106
Sun 15 Jun 4:40pm,MCG,44622,Round 13,2014,ESS,MEL,77,78
Fri 20 Jun 7:50pm,MCG,34633,Round 14,2014,RCH,SYD,51,62
Sat 21 Jun 1:15pm,Adelaide Oval,34258,Round 14,2014,POR,WBD,128,56
Sat 21 Jun 2:10pm,MCG,74095,Round 14,2014,HAW,COL,115,86
Sat 21 Jun 4:40pm,Heritage Bank Stadium,18236,Round 14,2014,GCS,GEE,118,78
Sat 21 Jun 5:40pm,Domain Stadium,25152,Round 14,2014,FRE,BRL,105,22
Sat 21 Jun 7:40pm,Marvel Stadium,30948,Round 14,2014,ESS,ADE,101,92
Sun 22 Jun 1:10pm,GIANTS Stadium,9059,Round 14,2014,GWS,CAR,100,92
Sun 22 Jun 3:20pm,Marvel Stadium,17317,Round 14,2014,STK,WCE,70,103
Sun 22 Jun 4:40pm,MCG,26615,Round 14,2014,MEL,NTH,66,107
Fri 27 Jun 7:50pm,Marvel Stadium,43732,Round 15,2014,GEE,ESS,89,80
Sat 28 Jun 1:45pm,UTAS Stadium,13178,Round 15,2014,HAW,GCS,116,63
Sat 28 Jun 2:10pm,Marvel Stadium,28487,Round 15,2014,STK,RCH,73,117
Sat 28 Jun 2:40pm,Domain Stadium,40490,Round 15,2014,FRE,WCE,88,81
Sat 28 Jun 7:40pm,Gabba,15862,Round 15,2014,BRL,NTH,70,66
Sat 28 Jun 7:40pm,SCG,27778,Round 15,2014,SYD,GWS,106,60
Sun 29 Jun 1:10pm,Marvel Stadium,24953,Round 15,2014,WBD,MEL,91,85
Sun 29 Jun 3:40pm,Adelaide Oval,50552,Round 15,2014,ADE,POR,99,76
Sun 29 Jun 7:10pm,MCG,40936,Round 15,2014,COL,CAR,91,76
Fri 4 Jul 7:50pm,Marvel Stadium,35025,Round 16,2014,NTH,HAW,108,88
Sat 5 Jul 1:45pm,MCG,34560,Round 16,2014,RCH,BRL,79,54
Sat 5 Jul 2:10pm,GIANTS Stadium,8383,Round 16,2014,GWS,ADE,72,140
Sat 5 Jul 4:40pm,Heritage Bank Stadium,24032,Round 16,2014,GCS,COL,80,75
Sat 5 Jul 7:10pm,TIO Stadium,9290,Round 16,2014,MEL,FRE,34,97
Sat 5 Jul 7:10pm,Adelaide Oval,46786,Round 16,2014,POR,ESS,60,62
Sun 6 Jul 1:10pm,Marvel Stadium,29997,Round 16,2014,CAR,STK,151,66
Sun 6 Jul 1:20pm,Domain Stadium,25076,Round 16,2014,WCE,SYD,51,79
Sun 6 Jul 4:40pm,GMHBA Stadium,24766,Round 16,2014,GEE,WBD,69,56
Fri 11 Jul 7:20pm,Adelaide Oval,50321,Round 17,2014,ADE,HAW,92,104
Sat 12 Jul 1:45pm,MCG,36385,Round 17,2014,MEL,GEE,36,102
Sat 12 Jul 2:10pm,Blundstone Arena,10641,Round 17,2014,NTH,STK,92,33
Sat 12 Jul 4:40pm,Cazaly's Stadium,9746,Round 17,2014,WBD,GCS,94,66
Sat 12 Jul 7:40pm,Gabba,13610,Round 17,2014,BRL,WCE,64,76
Sat 12 Jul 7:40pm,SCG,34965,Round 17,2014,SYD,CAR,122,51
Sun 13 Jul 1:10pm,Marvel Stadium,21483,Round 17,2014,RCH,POR,126,106
Sun 13 Jul 2:40pm,Domain Stadium,33597,Round 17,2014,FRE,GWS,136,60
Sun 13 Jul 3:20pm,MCG,58992,Round 17,2014,ESS,COL,103,39
Fri 18 Jul 7:50pm,Marvel Stadium,36689,Round 18,2014,CAR,NTH,109,86
Sat 19 Jul 4:40pm,Marvel Stadium,16594,Round 18,2014,STK,FRE,118,60
Sat 19 Jul 7:40pm,GIANTS Stadium,7697,Round 18,2014,GWS,GEE,87,94
Sun 20 Jul 12:40pm,Adelaide Oval,37894,Round 18,2014,POR,MEL,72,69
Sun 20 Jul 4:40pm,Marvel Stadium,34476,Round 18,2014,WBD,ESS,94,101
Fri 25 Jul 6:40pm,Domain Stadium,32270,Round 18,2014,WCE,RCH,42,59
Sat 26 Jul 4:40pm,Gabba,27167,Round 18,2014,BRL,GCS,110,56
Sat 26 Jul 7:40pm,MCG,72760,Round 18,2014,HAW,SYD,104,94
Sun 27 Jul 4:40pm,MCG,41482,Round 18,2014,COL,ADE,82,98
Thu 31 Jul 6:10pm,Domain Stadium,35401,Round 19,2014,FRE,CAR,83,78
Fri 1 Aug 7:50pm,SCG,36804,Round 19,2014,SYD,ESS,79,57
Sat 2 Aug 1:10pm,Adelaide Oval,49470,Round 19,2014,ADE,WCE,105,136
Sat 2 Aug 4:40pm,MCG,23093,Round 19,2014,RCH,GWS,89,62
Sat 2 Aug 7:40pm,Marvel Stadium,32564,Round 19,2014,NTH,GEE,79,111
Sat 2 Aug 7:40pm,Heritage Bank Stadium,12027,Round 19,2014,GCS,STK,117,64
Sun 3 Aug 1:10pm,Marvel Stadium,18079,Round 19,2014,MEL,BRL,51,74
Sun 3 Aug 3:20pm,UTAS Stadium,14187,Round 19,2014,HAW,WBD,107,45
Sun 3 Aug 4:40pm,MCG,32804,Round 19,2014,COL,POR,76,70
Fri 8 Aug 7:50pm,MCG,58024,Round 20,2014,RCH,ESS,95,77
Sat 9 Aug 1:45pm,Manuka Oval,10211,Round 20,2014,GWS,NTH,51,126
Sat 9 Aug 2:10pm,Marvel Stadium,28840,Round 20,2014,CAR,GCS,97,58
Sat 9 Aug 4:40pm,MCG,37082,Round 20,2014,HAW,MEL,115,65
Sat 9 Aug 7:10pm,Adelaide Oval,50807,Round 20,2014,POR,SYD,58,84
Sat 9 Aug 7:40pm,GMHBA Stadium,26855,Round 20,2014,GEE,FRE,81,79
Sun 10 Aug 1:10pm,Gabba,19657,Round 20,2014,BRL,ADE,63,168
Sun 10 Aug 2:40pm,Domain Stadium,36458,Round 20,2014,WCE,COL,126,66
Sun 10 Aug 3:20pm,Marvel Stadium,30095,Round 20,2014,STK,WBD,99,122
Fri 15 Aug 7:50pm,Marvel Stadium,38812,Round 21,2014,CAR,GEE,76,82
Sat 16 Aug 1:45pm,SCG,31361,Round 21,2014,SYD,STK,127,56
Sat 16 Aug 2:10pm,Heritage Bank Stadium,10042,Round 21,2014,GCS,POR,47,56
Sat 16 Aug 4:40pm,Marvel Stadium,35905,Round 21,2014,ESS,WCE,77,74
Sat 16 Aug 7:10pm,Adelaide Oval,50459,Round 21,2014,ADE,RCH,69,79
Sat 16 Aug 7:40pm,MCG,32926,Round 21,2014,COL,BRL,56,123
Sun 17 Aug 1:10pm,Marvel Stadium,27164,Round 21,2014,NTH,WBD,111,61
Sun 17 Aug 2:40pm,Domain Stadium,35506,Round 21,2014,FRE,HAW,110,91
Sun 17 Aug 3:20pm,MCG,17218,Round 21,2014,MEL,GWS,34,98
Fri 22 Aug 7:20pm,Adelaide Oval,52505,Round 22,2014,POR,CAR,140,37
Sat 23 Aug 1:45pm,Blundstone Arena,10702,Round 22,2014,NTH,ADE,101,94
Sat 23 Aug 2:10pm,Marvel Stadium,33281,Round 22,2014,ESS,GCS,108,89
Sat 23 Aug 4:40pm,GIANTS Stadium,10851,Round 22,2014,GWS,COL,67,75
Sat 23 Aug 5:40pm,Domain Stadium,35083,Round 22,2014,WCE,MEL,119,53
Sat 23 Aug 7:40pm,MCG,72212,Round 22,2014,HAW,GEE,94,71
Sun 24 Aug 1:10pm,Gabba,17473,Round 22,2014,BRL,FRE,48,106
Sun 24 Aug 3:20pm,Marvel Stadium,22430,Round 22,2014,WBD,SYD,67,130
Sun 24 Aug 4:40pm,MCG,47188,Round 22,2014,RCH,STK,98,72
Fri 29 Aug 7:50pm,MCG,48973,Round 23,2014,COL,HAW,56,121
Sat 30 Aug 1:10pm,Domain Stadium,38209,Round 23,2014,FRE,POR,105,97
Sat 30 Aug 1:45pm,MCG,56658,Round 23,2014,CAR,ESS,90,90
Sat 30 Aug 4:40pm,Accor Stadium,31227,Round 23,2014,SYD,RCH,65,68
Sat 30 Aug 7:40pm,GMHBA Stadium,24659,Round 23,2014,GEE,BRL,143,81
Sat 30 Aug 7:40pm,Marvel Stadium,17174,Round 23,2014,NTH,MEL,123,93
Sun 31 Aug 1:10pm,Heritage Bank Stadium,11840,Round 23,2014,GCS,WCE,99,151
Sun 31 Aug 2:50pm,Adelaide Oval,44969,Round 23,2014,ADE,STK,141,62
Sun 31 Aug 4:40pm,Marvel Stadium,14725,Round 23,2014,WBD,GWS,109,115
Fri 5 Sep 7:50pm,MCG,74753,QF,2014,HAW,GEE,104,68
Sat 6 Sep 2:45pm,Accor Stadium,35998,QF,2014,SYD,FRE,93,69
Sat 6 Sep 7:15pm,MCG,78559,EF,2014,NTH,ESS,93,81
Sun 7 Sep 2:50pm,Adelaide Oval,50618,EF,2014,POR,RCH,132,75
Fri 12 Sep 7:50pm,MCG,65963,SF,2014,GEE,NTH,92,98
Sat 13 Sep 5:45pm,Domain Stadium,42338,SF,2014,FRE,POR,83,105
Fri 19 Sep 7:50pm,Accor Stadium,48029,PF,2014,SYD,NTH,136,65
Sat 20 Sep 4:45pm,MCG,74856,PF,2014,HAW,POR,97,94
Sat 27 Sep 2:30pm,MCG,99454,GF,2014,SYD,HAW,74,137
