Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Tue 4 Aug 7:10pm,Heritage Bank Stadium,,R10,2020,RCH,BRL,82,41
Wed 5 Aug 5:40pm,Gabba,,R10,2020,GEE,NTH,90,57
Wed 5 Aug 7:40pm,Adelaide Oval,,R10,2020,ADE,MEL,37,88
Thu 6 Aug 5:40pm,Gabba,,R10,2020,COL,SYD,50,41
Thu 6 Aug 8:10pm,Heritage Bank Stadium,,R10,2020,GCS,STK,74,78
Fri 7 Aug 7:50pm,Heritage Bank Stadium,,R10,2020,ESS,GWS,55,59
Sat 8 Aug 4:05pm,Adelaide Oval,,R11,2020,POR,RCH,93,72
Sat 8 Aug 7:40pm,Gabba,,R11,2020,BRL,WBD,96,72
Sun 9 Aug 1:35pm,Optus Stadium,,R11,2020,WCE,CAR,72,50
Sun 9 Aug 5:40pm,Adelaide Oval,,R11,2020,MEL,NTH,92,35
Mon 10 Aug 6:10pm,Gabba,,R11,2020,STK,GEE,34,93
Mon 10 Aug 6:40pm,Optus Stadium,,R11,2020,FRE,HAW,48,32
Tue 11 Aug 6:05pm,Adelaide Oval,,R11,2020,ADE,COL,38,62
Wed 12 Aug 7:10pm,Heritage Bank Stadium,,R11,2020,GCS,ESS,73,73
Thu 13 Aug 6:10pm,Optus Stadium,,R12,2020,SYD,GWS,66,25
Fri 14 Aug 7:50pm,Gabba,,R12,2020,GEE,POR,91,31
Sat 15 Aug 2:35pm,Blundstone Arena,,R12,2020,NTH,BRL,52,53
Sat 15 Aug 5:10pm,Gabba,,R12,2020,MEL,COL,100,44
Sat 15 Aug 6:10pm,Optus Stadium,,R12,2020,FRE,CAR,36,40
Sun 16 Aug 1:05pm,Heritage Bank Stadium,,R12,2020,WBD,ADE,111,54
Sun 16 Aug 3:35pm,Gabba,,R12,2020,STK,ESS,68,33
Sun 16 Aug 4:10pm,Optus Stadium,,R12,2020,WCE,HAW,81,49
Mon 17 Aug 7:10pm,Gabba,,R12,2020,RCH,GCS,53,32
Fri 21 Aug 7:20pm,TIO Stadium,,R13,2020,GCS,CAR,27,60
Sat 22 Aug 1:45pm,Heritage Bank Stadium,,R13,2020,WBD,MEL,80,52
Sat 22 Aug 4:05pm,Adelaide Oval,,R13,2020,POR,HAW,68,58
Sat 22 Aug 6:10pm,Optus Stadium,,R13,2020,FRE,SYD,50,19
Sat 22 Aug 7:15pm,TIO Stadium,,R13,2020,ESS,RCH,61,73
Sun 23 Aug 12:35pm,Adelaide Oval,,R13,2020,ADE,GEE,37,65
Sun 23 Aug 3:35pm,Gabba,,R13,2020,BRL,STK,50,48
Sun 23 Aug 4:10pm,Optus Stadium,,R13,2020,WCE,GWS,61,49
Mon 24 Aug 7:10pm,Gabba,,R13,2020,COL,NTH,65,35
Thu 27 Aug 4:10pm,Adelaide Oval,,R14,2020,HAW,ESS,71,87
Thu 27 Aug 7:10pm,Heritage Bank Stadium,,R14,2020,RCH,WCE,88,61
Fri 28 Aug 7:50pm,Heritage Bank Stadium,,R14,2020,WBD,GEE,61,72
Sat 29 Aug 1:15pm,Adelaide Oval,,R14,2020,POR,SYD,73,47
Sat 29 Aug 2:35pm,Optus Stadium,,R14,2020,FRE,GWS,53,91
Sat 29 Aug 7:10pm,TIO Traegar Park,,R14,2020,MEL,STK,52,49
Sun 30 Aug 3:35pm,Gabba,,R14,2020,CAR,COL,48,72
Sun 30 Aug 6:10pm,Heritage Bank Stadium,,R14,2020,GCS,NTH,91,28
Tue 1 Sep 5:10pm,Adelaide Oval,,R15,2020,HAW,ADE,48,83
Tue 1 Sep 8:10pm,Gabba,,R15,2020,WCE,ESS,60,45
Wed 2 Sep 7:10pm,Heritage Bank Stadium,,R15,2020,RCH,FRE,56,29
Thu 3 Sep 4:40pm,Cazaly's Stadium,,R15,2020,SYD,MEL,67,46
Thu 3 Sep 7:10pm,Heritage Bank Stadium,,R15,2020,GWS,CAR,48,39
Fri 4 Sep 7:50pm,Gabba,,R15,2020,BRL,COL,42,34
Sat 5 Sep 7:40pm,Heritage Bank Stadium,,R16,2020,NTH,POR,42,78
Sun 6 Sep 1:05pm,Heritage Bank Stadium,,R16,2020,STK,HAW,80,66
Sun 6 Sep 3:35pm,Gabba,,R16,2020,GEE,ESS,108,42
Sun 6 Sep 6:10pm,Heritage Bank Stadium,,R16,2020,WBD,WCE,49,47
Mon 7 Sep 7:10pm,Cazaly's Stadium,,R16,2020,MEL,FRE,33,47
Tue 8 Sep 5:10pm,Adelaide Oval,,R16,2020,ADE,GWS,59,47
Tue 8 Sep 8:10pm,Heritage Bank Stadium,,R16,2020,CAR,SYD,57,52
Wed 9 Sep 7:10pm,Gabba,,R16,2020,BRL,GCS,88,43
Thu 10 Sep 7:10pm,Gabba,,R17,2020,STK,WCE,50,65
Fri 11 Sep 7:50pm,Heritage Bank Stadium,,R17,2020,GEE,RCH,31,57
Sat 12 Sep 1:45pm,Heritage Bank Stadium,,R17,2020,NTH,FRE,35,99
Sat 12 Sep 4:05pm,Adelaide Oval,,R17,2020,POR,ESS,79,29
Sat 12 Sep 7:40pm,Gabba,,R17,2020,GWS,MEL,74,79
Sun 13 Sep 1:05pm,Heritage Bank Stadium,,R17,2020,CAR,ADE,56,72
Sun 13 Sep 3:05pm,Adelaide Oval,,R17,2020,HAW,WBD,40,76
Sun 13 Sep 6:10pm,Cazaly's Stadium,,R17,2020,SYD,BRL,41,73
Mon 14 Sep 7:10pm,Gabba,,R17,2020,COL,GCS,68,46
