Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Sat 8 May,Waverley Park,14375,Round 7,1993,HAW,BRL,113,70
Sat 8 May,Victoria Park,25854,Round 7,1993,COL,ADE,101,76
Sun 9 May,GMHBA Stadium,23697,Round 7,1993,GEE,WCE,105,113
Sun 9 May,SCG,9214,Round 7,1993,SYD,CAR,95,139
Fri 14 May,WACA,28506,Round 8,1993,WCE, Fitzroy,58,76
Sat 15 May,Victoria Park,29880,Round 8,1993,COL,HAW,94,76
Sat 15 May,Princes Park,24133,Round 8,1993,CAR,WBD,78,106
Sat 15 May,Waverley Park,43886,Round 8,1993,STK,ESS,67,125
Sun 16 May,GMHBA Stadium,25224,Round 8,1993,GEE,RCH,128,78
Sun 16 May,Gabba,8916,Round 8,1993,BRL,SYD,219,57
Sun 16 May,AAMI Stadium,45562,Round 8,1993,ADE,NTH,123,121
Fri 21 May,MCG,44833,Round 9,1993,NTH,CAR,134,96
Sat 22 May,Waverley Park,20316,Round 9,1993,HAW,RCH,131,121
Sat 22 May,Western Oval,17458,Round 9,1993,WBD,STK,143,79
Sat 22 May,Princes Park,24442,Round 9,1993,Fitzroy ,COL,92,73
Sat 22 May,MCG,34372,Round 9,1993,ESS,ADE,111,65
Sun 23 May,MCG,22032,Round 9,1993,MEL,WCE,101,88
Sun 23 May,SCG,9594,Round 9,1993,SYD,GEE,104,129
Fri 28 May,MCG,50567,Round 10,1993,ESS, Fitzroy,129,125
Sat 29 May,Waverley Park,19918,Round 10,1993,STK,WCE,64,66
Sat 29 May,MCG,17781,Round 10,1993,RCH,SYD,122,93
Sat 29 May,Western Oval,19397,Round 10,1993,WBD,HAW,62,132
Sat 29 May,Victoria Park,29779,Round 10,1993,COL,NTH,43,126
Sat 29 May,Princes Park,23702,Round 10,1993,CAR,MEL,128,74
Sun 30 May,Gabba,12395,Round 10,1993,BRL,ADE,85,122
Sat 12 Jun,Princes Park,11366,Round 11,1993,Fitzroy ,RCH,56,82
Sat 12 Jun,MCG,37119,Round 11,1993,GEE,CAR,89,118
Sat 12 Jun,Waverley Park,11748,Round 11,1993,STK,BRL,130,75
Sun 13 Jun,SCG,8794,Round 11,1993,SYD,WCE,63,120
Sun 13 Jun,AAMI Stadium,44979,Round 11,1993,ADE,WBD,107,62
Mon 14 Jun,Waverley Park,47295,Round 11,1993,HAW,ESS,86,116
Mon 14 Jun,MCG,57833,Round 11,1993,MEL,COL,160,109
Fri 18 Jun,WACA,30183,Round 12,1993,WCE,NTH,101,107
Sat 19 Jun,Waverley Park,28975,Round 12,1993,HAW,STK,152,74
Sat 19 Jun,Western Oval,11797,Round 12,1993,WBD,SYD,94,69
Sat 19 Jun,MCG,44094,Round 12,1993,MEL,ESS,105,71
Sat 19 Jun,Princes Park,21405,Round 12,1993,CAR,ADE,156,77
Sun 20 Jun,Gabba,15471,Round 12,1993,BRL,COL,97,138
Sun 20 Jun,GMHBA Stadium,19308,Round 12,1993,GEE, Fitzroy,113,106
Fri 25 Jun,MCG,47705,Round 13,1993,NTH,HAW,80,83
Sat 26 Jun,Waverley Park,15181,Round 13,1993,Fitzroy ,STK,79,112
Sat 26 Jun,Princes Park,19105,Round 13,1993,ESS,RCH,141,63
Sat 26 Jun,Victoria Park,24371,Round 13,1993,COL,WCE,71,94
Sat 26 Jun,Western Oval,15397,Round 13,1993,WBD,BRL,121,93
Sun 27 Jun,AAMI Stadium,46496,Round 13,1993,ADE,GEE,115,95
Sun 27 Jun,SCG,8250,Round 13,1993,SYD,MEL,149,109
Fri 2 Jul,SCG,13057,Round 14,1993,SYD,ADE,82,126
Sat 3 Jul,Princes Park,13965,Round 14,1993,Fitzroy ,NTH,119,118
Sat 3 Jul,Waverley Park,23398,Round 14,1993,STK,MEL,46,92
Sat 3 Jul,GMHBA Stadium,19293,Round 14,1993,GEE,WBD,110,54
Sat 3 Jul,MCG,20453,Round 14,1993,ESS,BRL,155,39
Sun 4 Jul,MCG,49980,Round 14,1993,RCH,COL,117,147
Sun 4 Jul,Domain Stadium,39789,Round 14,1993,WCE,CAR,91,92
Fri 9 Jul,MCG,55693,Round 15,1993,NTH,ESS,129,91
Sat 10 Jul,Victoria Park,20394,Round 15,1993,COL,SYD,169,77
Sat 10 Jul,MCG,40819,Round 15,1993,MEL,GEE,141,127
Sat 10 Jul,Waverley Park,21744,Round 15,1993,HAW, Fitzroy,110,64
Sat 10 Jul,Princes Park,16934,Round 15,1993,CAR,BRL,131,97
Sun 11 Jul,AAMI Stadium,46667,Round 15,1993,ADE,STK,156,63
Sun 11 Jul,MCG,24832,Round 15,1993,RCH,WBD,62,78
Fri 16 Jul,AAMI Stadium,45109,Round 16,1993,ADE,RCH,171,32
Sat 17 Jul,Victoria Park,26156,Round 16,1993,COL,WBD,145,81
Sat 17 Jul,MCG,44303,Round 16,1993,MEL,HAW,90,106
Sat 17 Jul,Waverley Park,22059,Round 16,1993,STK,GEE,177,106
Sat 17 Jul,Princes Park,24987,Round 16,1993,Fitzroy ,CAR,95,181
Sun 18 Jul,MCG,44507,Round 16,1993,ESS,WCE,89,87
Sun 18 Jul,Gabba,9609,Round 16,1993,BRL,NTH,104,146
Fri 23 Jul,MCG,28410,Round 17,1993,NTH,STK,97,112
Sat 24 Jul,Western Oval,14469,Round 17,1993,WBD,MEL,97,110
Sat 24 Jul,MCG,67035,Round 17,1993,CAR,ESS,83,104
Sat 24 Jul,Waverley Park,38166,Round 17,1993,GEE,COL,87,79
Sun 25 Jul,Waverley Park,13397,Round 17,1993,HAW,SYD,159,67
Sun 25 Jul,Gabba,8797,Round 17,1993,BRL,RCH,118,99
Sun 25 Jul,Domain Stadium,36081,Round 17,1993,WCE,ADE,107,70
Fri 30 Jul,MCG,87573,Round 18,1993,COL,ESS,55,123
Sat 31 Jul,Princes Park,6025,Round 18,1993,RCH,WCE,81,100
Sat 31 Jul,MCG,34439,Round 18,1993,NTH,GEE,72,166
Sat 31 Jul,Western Oval,13029,Round 18,1993,WBD, Fitzroy,146,84
Sat 31 Jul,Waverley Park,40850,Round 18,1993,HAW,CAR,91,122
Sun 1 Aug,SCG,9756,Round 18,1993,SYD,STK,118,155
Sun 1 Aug,MCG,15664,Round 18,1993,MEL,BRL,138,49
Fri 6 Aug,MCG,22813,Round 19,1993,ESS,SYD,117,96
Sat 7 Aug,GMHBA Stadium,25817,Round 19,1993,GEE,HAW,150,68
Sat 7 Aug,Waverley Park,40327,Round 19,1993,STK,COL,68,80
Sat 7 Aug,MCG,30874,Round 19,1993,RCH,CAR,83,106
Sat 7 Aug,Princes Park,8545,Round 19,1993,Fitzroy ,ADE,99,94
Sun 8 Aug,Gabba,9046,Round 19,1993,BRL,WCE,71,131
Fri 13 Aug,SCG,8214,Round 20,1993,SYD, Fitzroy,99,114
Sat 14 Aug,MCG,40229,Round 20,1993,ESS,WBD,98,85
Sat 14 Aug,Princes Park,22774,Round 20,1993,CAR,STK,77,84
Sun 15 Aug,MCG,17585,Round 20,1993,NTH,RCH,128,84
Sun 15 Aug,AAMI Stadium,46310,Round 20,1993,ADE,MEL,105,46
Sun 15 Aug,Domain Stadium,41988,Round 20,1993,WCE,HAW,67,45
Sat 21 Aug,Western Oval,12444,Round 21,1993,WBD,WCE,94,52
Sat 21 Aug,GMHBA Stadium,32808,Round 21,1993,GEE,ESS,126,94
Sat 21 Aug,MCG,84054,Round 21,1993,COL,CAR,63,117
Sat 21 Aug,Princes Park,6214,Round 21,1993,Fitzroy ,BRL,147,43
Sat 21 Aug,Waverley Park,26540,Round 21,1993,HAW,ADE,115,88
Sun 22 Aug,SCG,8180,Round 21,1993,SYD,NTH,98,160
Sun 22 Aug,MCG,21654,Round 21,1993,RCH,MEL,54,175
Fri 27 Aug,WACA,32121,Round 22,1993,WCE,GEE,96,116
Sat 28 Aug,Princes Park,21900,Round 22,1993,CAR,SYD,111,110
Sat 28 Aug,Waverley Park,22971,Round 22,1993,STK,RCH,125,82
Sat 28 Aug,MCG,31109,Round 22,1993,NTH,WBD,123,135
Sun 29 Aug,Gabba,11544,Round 22,1993,BRL,HAW,106,163
Sun 29 Aug,AAMI Stadium,48522,Round 22,1993,ADE,COL,135,111
Sun 29 Aug,MCG,22605,Round 22,1993,MEL, Fitzroy,75,98
Sat 4 Sep,Waverley Park,29147,EF,1993,WCE,NTH,120,69
Sat 4 Sep,MCG,79739,QF,1993,CAR,ESS,100,98
Sun 5 Sep,MCG,55287,EF,1993,ADE,HAW,110,95
Sat 11 Sep,Waverley Park,59233,SF,1993,CAR,ADE,86,68
Sun 12 Sep,MCG,75453,SF,1993,ESS,WCE,108,76
Sat 18 Sep,MCG,76380,PF,1993,ESS,ADE,111,100
Sat 25 Sep,MCG,96862,GF,1993,ESS,CAR,133,89
