Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score
Fri 15 Apr 6:10pm,Domain Stadium,38860,Round 4,2016,WCE,RCH,125,57
Sat 16 Apr 1:45pm,MCG,42723,Round 4,2016,ESS,GEE,42,72
Sat 16 Apr 2:10pm,UTAS Stadium,17052,Round 4,2016,HAW,STK,87,84
Sat 16 Apr 4:35pm,Gabba,20041,Round 4,2016,BRL,GCS,107,94
Sat 16 Apr 7:10pm,Adelaide Oval,51330,Round 4,2016,ADE,SYD,113,103
Sat 16 Apr 7:25pm,Marvel Stadium,27622,Round 4,2016,CAR,WBD,49,85
Sun 17 Apr 1:10pm,Manuka Oval,10028,Round 4,2016,GWS,POR,151,65
Sun 17 Apr 3:20pm,MCG,47558,Round 4,2016,COL,MEL,67,102
Sun 17 Apr 4:40pm,Marvel Stadium,23393,Round 4,2016,NTH,FRE,132,101
Fri 22 Apr 7:50pm,MCG,45781,Round 5,2016,HAW,ADE,112,109
Sat 23 Apr 1:45pm,SCG,35427,Round 5,2016,SYD,WCE,88,49
Sat 23 Apr 4:35pm,Heritage Bank Stadium,13351,Round 5,2016,GCS,NTH,81,119
Sat 23 Apr 7:15pm,Adelaide Oval,44937,Round 5,2016,POR,GEE,59,107
Sat 23 Apr 7:25pm,Marvel Stadium,25097,Round 5,2016,WBD,BRL,120,67
Sun 24 Apr 1:10pm,Marvel Stadium,21052,Round 5,2016,STK,GWS,79,126
Sun 24 Apr 2:15pm,Domain Stadium,34796,Round 5,2016,FRE,CAR,68,72
Sun 24 Apr 7:10pm,MCG,59968,Round 5,2016,MEL,RCH,129,96
Mon 25 Apr 3:20pm,MCG,85082,Round 5,2016,COL,ESS,142,73
Fri 29 Apr 7:50pm,Marvel Stadium,47622,Round 6,2016,NTH,WBD,61,45
Sat 30 Apr 1:40pm,Adelaide Oval,47423,Round 6,2016,ADE,FRE,97,64
Sat 30 Apr 1:45pm,Marvel Stadium,27260,Round 6,2016,MEL,STK,96,135
Sat 30 Apr 4:35pm,GIANTS Stadium,13766,Round 6,2016,GWS,HAW,158,83
Sat 30 Apr 7:25pm,MCG,27077,Round 6,2016,RCH,POR,59,94
Sat 30 Apr 7:25pm,GMHBA Stadium,23007,Round 6,2016,GEE,GCS,168,48
Sun 1 May 1:10pm,Gabba,14646,Round 6,2016,BRL,SYD,94,97
Sun 1 May 2:40pm,Domain Stadium,37931,Round 6,2016,WCE,COL,124,62
Sun 1 May 3:20pm,MCG,43827,Round 6,2016,CAR,ESS,72,57
Fri 6 May 7:50pm,MCG,49678,Round 7,2016,RCH,HAW,90,136
Sat 7 May 1:45pm,MCG,60222,Round 7,2016,COL,CAR,84,99
Sat 7 May 2:10pm,GMHBA Stadium,25429,Round 7,2016,GEE,WCE,123,79
Sat 7 May 4:35pm,Accor Stadium,29527,Round 7,2016,SYD,ESS,135,54
Sat 7 May 5:10pm,Heritage Bank Stadium,12780,Round 7,2016,GCS,MEL,87,160
Sat 7 May 6:10pm,Domain Stadium,28201,Round 7,2016,FRE,GWS,77,95
Sat 7 May 7:40pm,Marvel Stadium,26984,Round 7,2016,WBD,ADE,123,108
Sun 8 May 3:20pm,Marvel Stadium,27254,Round 7,2016,STK,NTH,75,82
Sun 8 May 4:10pm,Adelaide Oval,32399,Round 7,2016,POR,BRL,136,59
Fri 13 May 7:20pm,Adelaide Oval,53141,Round 8,2016,ADE,GEE,72,98
Sat 14 May 1:45pm,Marvel Stadium,30321,Round 8,2016,ESS,NTH,60,74
Sat 14 May 2:10pm,UTAS Stadium,12012,Round 8,2016,HAW,FRE,116,75
Sat 14 May 4:35pm,GIANTS Stadium,8308,Round 8,2016,GWS,GCS,149,58
Sat 14 May 7:25pm,Gabba,24552,Round 8,2016,BRL,COL,65,143
Sat 14 May 7:25pm,MCG,36014,Round 8,2016,RCH,SYD,101,100
Sun 15 May 1:10pm,Marvel Stadium,26924,Round 8,2016,CAR,POR,93,91
Sun 15 May 2:40pm,Domain Stadium,36140,Round 8,2016,WCE,STK,132,29
Sun 15 May 3:20pm,MCG,39921,Round 8,2016,MEL,WBD,82,114
Fri 20 May 7:50pm,MCG,61552,Round 9,2016,HAW,SYD,55,69
Sat 21 May 1:45pm,MCG,59864,Round 9,2016,COL,GEE,104,80
Sat 21 May 2:10pm,Heritage Bank Stadium,11692,Round 9,2016,GCS,ADE,74,149
Sat 21 May 4:05pm,Adelaide Oval,38695,Round 9,2016,POR,WCE,86,94
Sat 21 May 5:40pm,Domain Stadium,20184,Round 9,2016,FRE,RCH,45,83
Sat 21 May 7:25pm,Marvel Stadium,38419,Round 9,2016,NTH,CAR,113,46
Sun 22 May 1:10pm,MCG,26892,Round 9,2016,MEL,BRL,131,68
Sun 22 May 3:20pm,GIANTS Stadium,9612,Round 9,2016,GWS,WBD,98,73
Sun 22 May 4:40pm,Marvel Stadium,29026,Round 9,2016,STK,ESS,109,63
Fri 27 May 7:50pm,SCG,38498,Round 10,2016,SYD,NTH,91,65
Sat 28 May 1:40pm,TIO Traegar Park,5146,Round 10,2016,MEL,POR,76,121
Sat 28 May 1:45pm,Gabba,23691,Round 10,2016,BRL,HAW,87,135
Sat 28 May 4:35pm,Marvel Stadium,17927,Round 10,2016,STK,FRE,101,67
Sat 28 May 7:10pm,Adelaide Oval,46737,Round 10,2016,ADE,GWS,107,85
Sat 28 May 7:25pm,MCG,56948,Round 10,2016,ESS,RCH,67,105
Sun 29 May 1:10pm,Marvel Stadium,33535,Round 10,2016,CAR,GEE,104,85
Sun 29 May 2:40pm,Domain Stadium,34945,Round 10,2016,WCE,GCS,132,55
Sun 29 May 3:20pm,MCG,45078,Round 10,2016,COL,WBD,53,74
Fri 3 Jun 7:50pm,Blundstone Arena,17844,Round 11,2016,NTH,RCH,124,54
Sat 4 Jun 1:45pm,MCG,41833,Round 11,2016,HAW,MEL,82,64
Sat 4 Jun 2:10pm,Marvel Stadium,30722,Round 11,2016,CAR,BRL,102,64
Sat 4 Jun 4:35pm,GMHBA Stadium,22007,Round 11,2016,GEE,GWS,98,88
Sat 4 Jun 5:40pm,Domain Stadium,31199,Round 11,2016,FRE,ESS,126,47
Sat 4 Jun 7:25pm,Heritage Bank Stadium,4368,Round 11,2016,GCS,SYD,41,79
Sun 5 Jun 1:10pm,MCG,28567,Round 11,2016,COL,POR,58,125
Sun 5 Jun 3:20pm,Marvel Stadium,28769,Round 11,2016,WBD,WCE,83,75
Sun 5 Jun 4:10pm,Adelaide Oval,40896,Round 11,2016,ADE,STK,133,45
Fri 10 Jun 7:50pm,Marvel Stadium,27567,Round 12,2016,ESS,HAW,43,151
Sat 11 Jun 1:10pm,Adelaide Oval,40096,Round 12,2016,POR,WBD,97,100
Sat 11 Jun 4:35pm,Gabba,12899,Round 12,2016,BRL,FRE,64,147
Sat 11 Jun 5:40pm,Domain Stadium,37591,Round 12,2016,WCE,ADE,76,105
Sat 11 Jun 7:25pm,Marvel Stadium,44025,Round 12,2016,GEE,NTH,105,74
Sun 12 Jun 1:10pm,Marvel Stadium,47945,Round 12,2016,STK,CAR,110,78
Sun 12 Jun 3:20pm,MCG,30448,Round 12,2016,RCH,GCS,114,97
Sun 12 Jun 4:40pm,GIANTS Stadium,21541,Round 12,2016,GWS,SYD,105,63
Mon 13 Jun 3:20pm,MCG,60158,Round 12,2016,MEL,COL,104,58
Fri 17 Jun 7:50pm,Marvel Stadium,37073,Round 13,2016,NTH,HAW,84,93
Sat 18 Jun 1:40pm,Gabba,12777,Round 13,2016,BRL,WCE,82,131
Sat 18 Jun 2:35pm,Domain Stadium,32448,Round 13,2016,FRE,POR,86,69
Sat 18 Jun 7:25pm,Marvel Stadium,41725,Round 13,2016,WBD,GEE,43,100
Sun 19 Jun 1:10pm,SCG,19086,Round 13,2016,SYD,MEL,86,31
Sun 19 Jun 4:40pm,Marvel Stadium,14463,Round 13,2016,ESS,GWS,90,117
Thu 23 Jun 7:20pm,Adelaide Oval,37890,Round 14,2016,ADE,NTH,100,67
Fri 24 Jun 7:50pm,MCG,20320,Round 14,2016,COL,FRE,85,37
Sat 25 Jun 1:40pm,MCG,28883,Round 14,2016,RCH,BRL,117,75
Sat 25 Jun 4:35pm,GIANTS Stadium,10355,Round 14,2016,GWS,CAR,127,65
Sat 25 Jun 7:25pm,Marvel Stadium,28745,Round 14,2016,STK,GEE,93,90
Sun 26 Jun 3:20pm,UTAS Stadium,10121,Round 14,2016,HAW,GCS,86,60
Thu 30 Jun 6:10pm,Domain Stadium,33117,Round 15,2016,WCE,ESS,130,52
Fri 1 Jul 7:20pm,Adelaide Oval,37848,Round 15,2016,POR,RCH,94,56
Sat 2 Jul 1:40pm,Heritage Bank Stadium,14071,Round 15,2016,GCS,STK,108,68
Sat 2 Jul 4:35pm,SCG,33386,Round 15,2016,SYD,WBD,79,83
Sat 2 Jul 7:25pm,MCG,56157,Round 15,2016,CAR,COL,45,57
Sun 3 Jul 3:20pm,MCG,29133,Round 15,2016,MEL,ADE,98,120
Thu 7 Jul 7:20pm,Adelaide Oval,43025,Round 16,2016,POR,HAW,79,101
Fri 8 Jul 7:50pm,GMHBA Stadium,24339,Round 16,2016,GEE,SYD,60,98
Sat 9 Jul 1:40pm,GIANTS Stadium,13483,Round 16,2016,GWS,COL,93,125
Sat 9 Jul 4:35pm,Heritage Bank Stadium,13528,Round 16,2016,GCS,BRL,139,113
Sat 9 Jul 7:10pm,TIO Stadium,8163,Round 16,2016,MEL,FRE,87,55
Sat 9 Jul 7:25pm,Marvel Stadium,39679,Round 16,2016,WBD,RCH,85,75
Sun 10 Jul 1:10pm,MCG,32430,Round 16,2016,CAR,ADE,47,107
Sun 10 Jul 1:20pm,Domain Stadium,35168,Round 16,2016,WCE,NTH,104,72
Sun 10 Jul 4:40pm,Marvel Stadium,25204,Round 16,2016,ESS,STK,98,109
Thu 14 Jul 7:20pm,SCG,42314,Round 17,2016,SYD,HAW,70,75
Fri 15 Jul 6:10pm,Domain Stadium,31042,Round 17,2016,FRE,GEE,61,78
Sat 16 Jul 1:40pm,MCG,44908,Round 17,2016,RCH,ESS,102,83
Sat 16 Jul 4:35pm,Marvel Stadium,27000,Round 17,2016,NTH,POR,77,105
Sat 16 Jul 7:10pm,Adelaide Oval,50012,Round 17,2016,ADE,COL,97,69
Sat 16 Jul 7:25pm,Cazaly's Stadium,8509,Round 17,2016,WBD,GCS,107,59
Sun 17 Jul 1:10pm,MCG,26389,Round 17,2016,CAR,WCE,75,82
Sun 17 Jul 3:20pm,Marvel Stadium,25322,Round 17,2016,STK,MEL,110,74
Sun 17 Jul 4:40pm,Gabba,10195,Round 17,2016,BRL,GWS,67,146
Fri 22 Jul 7:50pm,Marvel Stadium,36041,Round 18,2016,COL,NTH,84,124
Sat 23 Jul 1:45pm,SCG,31765,Round 18,2016,SYD,CAR,74,68
Sat 23 Jul 2:10pm,Heritage Bank Stadium,8933,Round 18,2016,GCS,FRE,105,81
Sat 23 Jul 2:35pm,Domain Stadium,33908,Round 18,2016,WCE,MEL,66,60
Sat 23 Jul 7:25pm,GMHBA Stadium,21127,Round 18,2016,GEE,ADE,85,55
Sat 23 Jul 7:25pm,Marvel Stadium,26532,Round 18,2016,WBD,STK,60,75
Sun 24 Jul 1:10pm,Marvel Stadium,34869,Round 18,2016,ESS,BRL,91,128
Sun 24 Jul 3:20pm,MCG,51892,Round 18,2016,HAW,RCH,114,44
Sun 24 Jul 4:10pm,Adelaide Oval,27935,Round 18,2016,POR,GWS,60,79
Fri 29 Jul 7:50pm,GMHBA Stadium,24331,Round 19,2016,GEE,WBD,103,78
Sat 30 Jul 1:45pm,Manuka Oval,14974,Round 19,2016,GWS,RCH,111,23
Sat 30 Jul 2:10pm,UTAS Stadium,18112,Round 19,2016,HAW,CAR,74,55
Sat 30 Jul 4:35pm,MCG,34929,Round 19,2016,COL,WCE,91,72
Sat 30 Jul 7:25pm,Marvel Stadium,44287,Round 19,2016,NTH,STK,85,62
Sat 30 Jul 7:25pm,Gabba,13085,Round 19,2016,BRL,POR,79,173
Sun 31 Jul 1:10pm,MCG,20627,Round 19,2016,MEL,GCS,66,64
Sun 31 Jul 1:20pm,Domain Stadium,32401,Round 19,2016,FRE,SYD,47,137
Sun 31 Jul 4:10pm,Adelaide Oval,44264,Round 19,2016,ADE,ESS,143,61
Fri 5 Aug 7:50pm,MCG,49122,Round 20,2016,RCH,COL,92,77
Sat 6 Aug 1:45pm,SCG,30204,Round 20,2016,SYD,POR,100,33
Sat 6 Aug 2:10pm,MCG,38818,Round 20,2016,MEL,HAW,110,81
Sat 6 Aug 4:35pm,Heritage Bank Stadium,9108,Round 20,2016,GCS,GWS,84,92
Sat 6 Aug 7:10pm,Adelaide Oval,43549,Round 20,2016,ADE,BRL,177,39
Sat 6 Aug 7:25pm,Marvel Stadium,30740,Round 20,2016,WBD,NTH,61,47
Sun 7 Aug 1:10pm,MCG,37797,Round 20,2016,CAR,STK,51,122
Sun 7 Aug 2:40pm,Domain Stadium,36215,Round 20,2016,FRE,WCE,64,110
Sun 7 Aug 3:20pm,Marvel Stadium,29254,Round 20,2016,GEE,ESS,100,34
Fri 12 Aug 7:50pm,Marvel Stadium,35010,Round 21,2016,WBD,COL,95,92
Sat 13 Aug 1:45pm,Gabba,17432,Round 21,2016,BRL,CAR,99,95
Sat 13 Aug 2:10pm,MCG,50657,Round 21,2016,HAW,NTH,96,57
Sat 13 Aug 4:35pm,GIANTS Stadium,10385,Round 21,2016,GWS,WCE,96,97
Sat 13 Aug 7:10pm,Adelaide Oval,33426,Round 21,2016,POR,MEL,54,94
Sat 13 Aug 7:25pm,Marvel Stadium,33059,Round 21,2016,STK,SYD,76,146
Sun 14 Aug 1:10pm,Marvel Stadium,16622,Round 21,2016,ESS,GCS,75,69
Sun 14 Aug 2:40pm,Domain Stadium,30116,Round 21,2016,FRE,ADE,70,142
Sun 14 Aug 3:20pm,MCG,45667,Round 21,2016,RCH,GEE,78,82
Fri 19 Aug 6:10pm,Domain Stadium,38581,Round 22,2016,WCE,HAW,92,67
Sat 20 Aug 1:45pm,Blundstone Arena,16495,Round 22,2016,NTH,SYD,76,85
Sat 20 Aug 2:10pm,MCG,35255,Round 22,2016,RCH,STK,46,55
Sat 20 Aug 4:35pm,GIANTS Stadium,9556,Round 22,2016,GWS,FRE,129,37
Sat 20 Aug 7:10pm,Adelaide Oval,49541,Round 22,2016,POR,ADE,94,109
Sat 20 Aug 7:25pm,Marvel Stadium,17644,Round 22,2016,COL,GCS,118,47
Sun 21 Aug 1:10pm,MCG,40693,Round 22,2016,CAR,MEL,78,58
Sun 21 Aug 3:20pm,Gabba,20477,Round 22,2016,BRL,GEE,69,129
Sun 21 Aug 4:40pm,Marvel Stadium,25308,Round 22,2016,ESS,WBD,53,93
Fri 26 Aug 7:40pm,Adelaide Oval,50785,Round 23,2016,ADE,WCE,71,100
Sat 27 Aug 1:45pm,GMHBA Stadium,24413,Round 23,2016,GEE,MEL,155,44
Sat 27 Aug 2:10pm,MCG,46566,Round 23,2016,ESS,CAR,103,79
Sat 27 Aug 4:35pm,SCG,36570,Round 23,2016,SYD,RCH,164,51
Sat 27 Aug 7:25pm,Heritage Bank Stadium,9213,Round 23,2016,GCS,POR,66,89
Sat 27 Aug 7:25pm,Marvel Stadium,22295,Round 23,2016,NTH,GWS,63,100
Sun 28 Aug 1:10pm,Marvel Stadium,19000,Round 23,2016,STK,BRL,161,103
Sun 28 Aug 2:40pm,Domain Stadium,34765,Round 23,2016,FRE,WBD,69,49
Sun 28 Aug 3:20pm,MCG,52968,Round 23,2016,HAW,COL,112,111
Thu 8 Sep 6:10pm,Domain Stadium,42079,EF,2016,WCE,WBD,52,99
Fri 9 Sep 7:50pm,MCG,87533,QF,2016,GEE,HAW,85,83
Sat 10 Sep 3:20pm,Accor Stadium,60222,QF,2016,SYD,GWS,55,91
Sat 10 Sep 7:10pm,Adelaide Oval,49007,EF,2016,ADE,NTH,141,79
Fri 16 Sep 7:50pm,MCG,87823,SF,2016,HAW,WBD,84,107
Sat 17 Sep 7:25pm,SCG,38136,SF,2016,SYD,ADE,118,82
Fri 23 Sep 7:50pm,MCG,71772,PF,2016,GEE,SYD,60,97
Sat 24 Sep 7:15pm,GIANTS Stadium,21790,PF,2016,GWS,WBD,83,89
Sat 1 Oct 2:30pm,MCG,99981,GF,2016,SYD,WBD,67,89
