Player,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,Tot
"Bennett, Darren",1,-,1,,,,,-,3,1,1,1,1,1,,,,-,,2,-,1,13.0
"Beveridge, Luke",4,4,7,4,8,,,,,,6,,,,,,,,,,,,33.0
"Bryce, Paul",2,2,3,,2,1,1,1,,3,10,5,,,2,3,3,,,,,,38.0
"Burgmann, Shane",,,,,,,,,,,,,,,,,,,,,,-,
"Charles, Sean",,,,,,,,,6,5,-,6,,5,1,3,2,4,,,,,32.0
"Cuthbertson, Darren",,,,7,3,2,2,,,1,2,4,3,2,1,,,,,2,,,29.0
"Dyson, Kevin",,,,,,,,4,,,9,15,,,6,1,,,,,,,35.0
"Eishold, Simon",,,,,,5,2,,,,,3,3,3,,,,,,,,,16.0
"Febey, Matthew",,,,,,,,,,,,,6,11,7,8,11,9,2,10,7,2,73.0
"Febey, Steven",-,5,6,9,5,,,-,8,7,9,7,3,5,10,,,,,,,7,81.0
"Ford, Andrew",,,,,,8,1,5,-,,,,,,,,,,,,,,14.0
"Goodwin, Andy",,,,5,-,2,3,2,-,,,,6,1,3,1,2,1,2,,,,28.0
"Grinter, Rod",,,,,,3,5,,,-,,,,,,,,,,,,,8.0
"Healy, Greg",3,,2,,8,6,,15,16,8,3,,7,,,,,,,,6,15,89.0
"Henwood, Wayne",,,,3,,,,,,,,,,,,,,,,,,,3.0
"Howat, John",6,7,6,,,,3,,,,,1,,,,,,,,,,,23.0
"Jakovich, Allen",-,2,1,-,,,,,,,,,,,,1,2,-,1,1,1,-,9.0
"Keogh, Rod",,,,,,,9,14,14,,,7,7,5,11,8,13,7,4,2,3,,104.0
"Kowal, Darren",,,,,,,,,,,,,,,,,,,1,1,2,,4.0
"Lamb, Wayne",,,,,,1,10,,,,,,,,,,,,,,,,11.0
"Lamprill, Andrew",1,-,,4,-,,,,,,,,,,,,,,,,,,5.0
"Lovell, Andy",,7,6,,,4,7,5,6,7,10,13,12,9,7,10,9,6,7,11,3,8,147.0
"Lovett, Brett",3,4,1,3,3,6,,,14,5,8,13,7,4,8,7,8,2,6,11,4,12,129.0
"Lovett, Glenn",,,,4,3,,9,9,10,8,10,9,9,6,10,8,7,4,8,3,5,8,130.0
"Lyon, Garry",7,8,6,5,8,3,,,,,,,9,10,2,5,4,8,9,6,8,3,101.0
"Mahoney, Mathew",,,,,,,,,,,,,,,,,,-,1,,,,1.0
"Obst, Andrew",17,9,,,,,,,13,6,12,11,5,3,13,8,11,7,6,4,6,3,134.0
"Pickering, Michael",5,13,11,15,15,12,16,6,12,6,1,,,,,,,,,,,,112.0
"Robins, Haydn",,,,,,,,7,9,6,6,6,4,5,1,4,6,,6,2,2,8,72.0
"Rohde, Peter",1,4,2,7,2,3,7,4,7,2,5,,3,3,4,2,4,3,3,5,4,5,80.0
"Schwarz, David",3,1,6,4,3,2,7,4,5,3,6,8,7,4,6,7,6,9,3,10,7,4,115.0
"Stretch, Steven",4,-,-,3,3,4,4,5,4,3,1,-,,,,,-,3,1,6,2,4,47.0
"Stynes, Brian",,,,,,,,,3,2,,,,,,,,,,,,,5.0
"Stynes, Jim",8,11,8,7,9,6,6,10,9,3,10,15,8,8,14,9,12,10,7,5,1,4,180.0
"Sullivan, Chris",,,4,6,5,3,1,-,,,,,2,2,2,2,2,2,4,8,4,1,48.0
"Tingay, Stephen",1,6,1,8,2,,,,,,,,,,5,,,,,,,,23.0
"Viney, Todd",11,5,3,4,5,6,4,4,7,8,9,9,14,9,5,9,12,13,13,4,1,7,162.0
"Wearne, Stephen",,,,,,,,,,,,5,2,2,,,,,,,,,9.0
"Wight, Sean",8,3,1,,,,,1,,,,,,,,5,7,6,12,7,2,3,55.0
"Williams, Grant",,,,2,5,-,1,,,,,,,,,,,,,,,,8.0
"Yeats, Graeme",2,6,4,2,1,6,2,6,3,5,3,2,,,,2,7,7,5,8,2,2,75.0
Totals,87,97,79,102,90,83,100,102,149,89,121,140,118,98,118,103,128,101,101,108,70,97,2281.0
Opponent,GE,AD,RI,CW,ES,SY,SK,HW,NM,CA,BB,FO,FI,WC,GE,AD,RI,CW,ES,SY,SK,HW,
