Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Anderson, Ernest",,,,,,,,,,,-,,,,,,,
"Bailiff, Les",,,,,,,,,-,-,-,-,-,-,-,-,-,
"Barling, Bert",1,,,-,,-,-,-,-,-,-,,,,,,,1.0
"Brockwell, Sam",-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,
"Burns, Peter",-,-,1,-,1,-,-,-,-,1,-,-,-,-,-,-,-,3.0
"Calvert, Ossie",,,,,,,,,,,,,-,-,,,,
"Coles, Charlie",-,1,-,,,,,,,,,,,,,,,1.0
"Conway, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cooke, Walter",,-,1,-,-,,,,-,-,-,-,,,,,-,1.0
"Dear, Alf",,-,-,-,-,-,-,1,-,,,,-,-,1,-,-,2.0
"Dore, Jack",,,-,-,-,,-,-,,,,,,,,,,
"Flynn, Jim",-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2.0
"Greeves, Ted",,,,,-,,,,,,,,-,,-,-,,
"Holligan, Teddy",-,-,-,-,-,-,-,-,-,-,-,-,1,-,3,1,2,7.0
"James, Eddy",-,7,2,2,1,-,-,-,5,2,5,2,-,,,,,26.0
"King, Alec",,,,,,,,,,,-,-,1,2,-,,-,3.0
"Leahy, Paddy",,,-,,-,-,,,,,,,,,,,,
"Leighton, Ernie",,,,,1,1,3,-,1,-,-,-,1,2,1,-,3,13.0
"Maguire, Tom",-,,,,,,,,,,,,,,,,,
"McCallum, Firth",1,1,-,-,-,-,-,-,-,-,,-,-,-,-,2,5,9.0
"McKenzie, Arthur",,,,,,,,,,,,,,-,-,-,-,
"McShane, Henry",-,,,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1.0
"McShane, Jim",-,1,-,-,,1,-,1,-,-,-,-,-,-,1,-,1,5.0
"McShane, Joe",-,-,-,-,1,-,-,-,1,-,-,-,2,-,-,-,-,4.0
"OLoughlin, Jack",-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
"Parkin, Jack",-,-,-,-,,-,-,-,-,-,2,1,-,-,-,-,1,4.0
"Pincott, Arthur",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Quinn, Jack",-,1,1,-,-,,,,,,,,,,,,,2.0
"Robertson, Bill",,-,,,,,,,,,,,,,,,,
"Sandford, Cecil",1,,,,,,,,,,,,,,,,,1.0
"Thompson, Archie",-,-,-,-,,-,-,1,1,-,1,-,-,-,-,-,-,3.0
"Walker, Dick",,-,,-,-,1,2,-,2,-,,1,-,-,3,-,1,10.0
"White, Fred",-,-,2,1,-,1,-,3,2,-,-,-,,1,2,-,1,13.0
"Young, Henry",,,,,,,,,,,,,,,,1,,1.0
Totals,3,11,7,3,4,4,5,6,13,3,8,4,5,7,11,4,14,112.0
Opponent,CW,SK,SM,CA,FI,ES,ME,CW,SK,SM,CA,FI,ES,ME,ME,CW,SK,
