Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R3,R15,R16,R17,Tot
"Absolom, Ted",,,,,,,-,-,-,-,1,1,1,-,-,-,-,3.0
"Brennan, Owen",1,-,-,-,-,1,,-,-,,-,,,-,-,,,2.0
"Burke, Ted",,,,-,-,-,,,,,,,,,,,,
"Carmichael, Bob",,,,,,,,,,,-,,,,,,,
"Carmody, Tom",,,,,,,,,,,,-,-,-,,-,,
"Cleary, Pat",,,,-,-,-,,,,,,,,,,,,
"Condon, Dick",2,-,,,,-,-,1,1,1,-,-,-,3,-,1,-,9.0
"Dow, Charlie",,-,-,,,,,-,-,-,-,-,-,,,-,-,
"Dowdall, Harry",,,-,1,,,,,,,,,,,,,,1.0
"Duncan, Roland",-,1,-,2,-,1,1,,,-,,,,,,,,5.0
"Fell, Matthew",-,-,,,,,,,,,,,,,,,,
"Gregory, Jim",,,,,-,,,,1,1,-,2,-,-,-,,-,4.0
"Hailwood, Frank",2,-,-,-,-,-,-,-,,,-,1,-,-,-,,1,4.0
"Harris, Eddie",,-,,,,,,,,,,,,,,,,
"Langtree, Charles",,,,,,,,,,,-,,,,,,,
"Leach, Arthur",-,-,2,1,-,1,-,-,-,-,2,-,2,1,-,1,-,10.0
"Leach, Fred",,,-,-,-,-,-,-,-,-,,,,-,-,-,-,
"Lyons, Johnny",2,-,-,-,,1,1,,,,,,,,,,,4.0
"McLean, Tom",,,,,,,-,,-,,-,3,,,,-,,3.0
"Monohan, Jack",-,-,-,-,-,-,-,-,-,-,1,-,-,-,,-,-,1.0
"OBrien, Bill",-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Pannam, Charlie",1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Parish, John",,,,-,-,,,,,,,,,-,,,,
"Proudfoot, Bill",-,,-,,,,,-,-,-,,-,-,,-,,-,
"Robson, Artie",,,,,,,-,-,-,1,-,2,3,-,3,1,1,11.0
"Rouse, Joe",,,,,,,,,,,,3,-,-,1,-,,4.0
"Rush, Bob",,-,,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Sime, Charlie",-,-,-,,,,-,-,-,-,,,,-,1,-,-,1.0
"Smith, Archie",1,1,-,3,-,1,-,2,-,2,2,1,2,-,3,1,2,21.0
"Tame, Alby",-,,-,-,-,-,,,,1,,,,,,,,1.0
"Tulloch, Lardie",-,1,-,2,-,-,-,3,-,-,-,1,1,1,-,-,-,9.0
"Walsh, Albert",,,,,,,,,,,-,,,,,,,
"Watsford, Doug",1,1,-,-,-,-,-,-,,,,,1,-,-,-,-,3.0
"Watsford, Stan",-,,-,,,,,,,,,,,,,,,
"Williams, George",-,-,-,-,-,-,-,-,-,-,,-,-,,-,-,-,
Totals,10,5,2,9,0,5,2,6,2,6,6,14,10,5,8,4,4,98.0
Opponent,FI,GE,ES,SK,CA,ME,FI,GE,SM,ES,SK,CA,ME,SM,SK,GE,ME,
