Player,R1,R2,R3,R4,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,Tot
"Allen, Dick",1,-,1,,,,,,,,,,,,,2.0
"Arnott, Jack",,,,,,,3,-,,,,,,,,3.0
"Balfour, Don",1,-,2,-,2,-,-,-,-,1,1,1,1,,1,10.0
"Bradford, Jim",,,,,,,4,-,2,,,3,3,3,1,16.0
"Brown, Bill",,,,,-,,,,,,-,,,,,
"Burns, Jack",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1.0
"Busbridge, Phil",,,,,,,,,,-,,,,,,
"Carruthers, Ron",,-,,-,-,-,,-,-,-,-,-,-,,,
"Crane, Bill",-,-,-,,,,,-,,,,,,,,
"Crewther, Norm",,2,2,-,-,,,,,,-,,,,-,4.0
"Dalton, Pat",,,,,,,-,-,-,-,-,-,,,,
"Donohue, Mick",,,,,,,-,-,,,-,,,,,
"Duckworth, Bill",,,,,,,,,,,,,,,1,1.0
"Green, Jack",,,,,,,,,-,2,,,,,,2.0
"Harvey, Merv",,,1,,,,,,,,,,,,,1.0
"Herbert, Ken",-,-,-,,-,,,,-,-,,,,,,
"Hicks, Leo",,,,,,,,,,,,,,1,,1.0
"Hocking, Gordon",,,,,,,,1,-,,,,,,,1.0
"Holten, Mac",,,,-,,,-,,,,,,,-,,
"Hustler, Len",,-,,,1,1,,,,,,,,,,2.0
"Kirwin, Frank",,,,,,,,,,,,,-,-,-,
"Knott, Dan",,,,,,-,-,,,,,,,,,
"Kyne, Phonse",,,,4,,,,,,,,,,,,4.0
"Main, Les",-,,2,,,,,,,,,,,,,2.0
"McHale, John",-,2,2,-,-,2,1,1,-,3,-,-,1,-,,12.0
"McIntosh, Neil",,,,-,-,,,1,,-,,2,-,,,3.0
"McPartland, Leo",-,-,,,,,,,-,1,,,,,,1.0
"Mears, Harry",,,-,,,-,,,,,,,,,,
"Milte, Keith",1,,,,,,,,,,,,,,,1.0
"Moore, Alex",,,,,,,,,,,,,,-,-,
"Murphy, Jack",-,-,-,1,-,-,-,-,1,-,-,1,,2,,5.0
"Naismith, Herb",-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,2.0
"Negri, Des",,,-,,,,,,-,-,1,-,,,,1.0
"Negri, Frank",-,-,-,,,,,,,,,,-,-,-,
"Pannam, Albert",-,1,-,2,-,2,1,2,4,5,4,4,2,6,7,40.0
"Regan, Jack",-,-,-,-,-,-,-,,-,-,,-,-,-,-,
"Reid, Clive",,,,,,-,-,,,,,,,,,
"Richards, Lou",3,1,1,4,2,2,1,2,,,2,1,2,2,-,23.0
"Ryan, Phil",,,,-,4,-,-,-,1,,1,,,-,1,7.0
"Smith, Doug",-,,-,,,,,,,,,,,,,
"Smith, Ron",-,-,,-,,,,,,,-,-,-,1,-,1.0
"Stabb, Fred",,,,,,-,,,-,,-,,-,,-,
"Stabb, Roy",,,,,-,,,,,-,,2,-,,,2.0
"Sullivan, Kevin",,-,,,,,,,,,,,,,,
"Utting, Charles",,,,,,,,,,,,,1,1,1,3.0
"Wade, Kevin",-,2,-,1,,-,,-,-,-,-,-,-,-,,3.0
"Wallis, Tom",-,,,-,-,-,-,-,,,-,-,-,-,-,
"Williams, Alan",,,,3,2,1,-,,1,-,2,-,1,-,2,12.0
"Wilson, George",,,,-,-,-,-,-,,-,,-,,,-,
Totals,6,9,11,15,11,8,10,9,9,12,11,14,11,16,14,166.0
Opponent,NM,RI,FO,CA,SK,ES,ME,FI,SM,HW,CA,NM,SM,FI,ME,
