teams,round,Player,disposals,odds,home,away
hawthorn v st-kilda,R20,dylan moore,To Get 20 or More Disposals,1.77,HAW,STK
hawthorn v st-kilda,R20,connor macdonald,To Get 20 or More Disposals,1.94,HAW,STK
hawthorn v st-kilda,R20,chad wingard,To Get 20 or More Disposals,2.70,HAW,STK
hawthorn v st-kilda,R20,sam frost,To Get 20 or More Disposals,4.30,HAW,STK
hawthorn v st-kilda,R20,mitch lewis,To Get 20 or More Disposals,8.50,HAW,STK
hawthorn v st-kilda,R20,lloyd meek,To Get 20 or More Disposals,9.25,HAW,STK
hawthorn v st-kilda,R20,brad crouch,To Get 20 or More Disposals,1.08,HAW,STK
hawthorn v st-kilda,R20,jack steele,To Get 20 or More Disposals,1.16,HAW,STK
hawthorn v st-kilda,R20,nasiah wanganeen-milera,To Get 20 or More Disposals,1.23,HAW,STK
hawthorn v st-kilda,R20,marcus windhager,To Get 20 or More Disposals,1.30,HAW,STK
hawthorn v st-kilda,R20,mason wood,To Get 20 or More Disposals,1.68,HAW,STK
hawthorn v st-kilda,R20,zak jones,To Get 20 or More Disposals,1.69,HAW,STK
hawthorn v st-kilda,R20,rowan marshall,To Get 20 or More Disposals,1.88,HAW,STK
hawthorn v st-kilda,R20,callum wilkie,To Get 20 or More Disposals,1.94,HAW,STK
hawthorn v st-kilda,R20,hunter clark,To Get 20 or More Disposals,2.25,HAW,STK
hawthorn v st-kilda,R20,jade gresham,To Get 20 or More Disposals,2.40,HAW,STK
hawthorn v st-kilda,R20,ryan byrnes,To Get 20 or More Disposals,2.70,HAW,STK
hawthorn v st-kilda,R20,josh battle,To Get 20 or More Disposals,3.80,HAW,STK
hawthorn v st-kilda,R20,jimmy webster,To Get 20 or More Disposals,3.90,HAW,STK
hawthorn v st-kilda,R20,mitchito owens,To Get 20 or More Disposals,3.90,HAW,STK
hawthorn v st-kilda,R20,jack bytel,To Get 20 or More Disposals,4.25,HAW,STK
hawthorn v st-kilda,R20,james sicily,To Get 25 or More Disposals,1.48,HAW,STK
hawthorn v st-kilda,R20,will day,To Get 25 or More Disposals,1.50,HAW,STK
hawthorn v st-kilda,R20,james worpel,To Get 25 or More Disposals,1.52,HAW,STK
hawthorn v st-kilda,R20,jai newcombe,To Get 25 or More Disposals,1.53,HAW,STK
hawthorn v st-kilda,R20,conor nash,To Get 25 or More Disposals,1.95,HAW,STK
hawthorn v st-kilda,R20,jarman impey,To Get 25 or More Disposals,2.45,HAW,STK
hawthorn v st-kilda,R20,josh ward,To Get 25 or More Disposals,2.60,HAW,STK
hawthorn v st-kilda,R20,blake hardwick,To Get 25 or More Disposals,3.40,HAW,STK
hawthorn v st-kilda,R20,dylan moore,To Get 25 or More Disposals,3.45,HAW,STK
hawthorn v st-kilda,R20,josh weddle,To Get 25 or More Disposals,3.80,HAW,STK
hawthorn v st-kilda,R20,jack scrimshaw,To Get 25 or More Disposals,3.90,HAW,STK
hawthorn v st-kilda,R20,seamus mitchell,To Get 25 or More Disposals,4.10,HAW,STK
hawthorn v st-kilda,R20,connor macdonald,To Get 25 or More Disposals,4.90,HAW,STK
hawthorn v st-kilda,R20,chad wingard,To Get 25 or More Disposals,8.75,HAW,STK
hawthorn v st-kilda,R20,sam frost,To Get 25 or More Disposals,17.00,HAW,STK
hawthorn v st-kilda,R20,jack sinclair,To Get 25 or More Disposals,1.32,HAW,STK
hawthorn v st-kilda,R20,brad crouch,To Get 25 or More Disposals,1.53,HAW,STK
hawthorn v st-kilda,R20,jack steele,To Get 25 or More Disposals,1.73,HAW,STK
hawthorn v st-kilda,R20,nasiah wanganeen-milera,To Get 25 or More Disposals,1.98,HAW,STK
hawthorn v st-kilda,R20,marcus windhager,To Get 25 or More Disposals,2.20,HAW,STK
hawthorn v st-kilda,R20,mason wood,To Get 25 or More Disposals,4.00,HAW,STK
hawthorn v st-kilda,R20,zak jones,To Get 25 or More Disposals,4.00,HAW,STK
hawthorn v st-kilda,R20,rowan marshall,To Get 25 or More Disposals,4.60,HAW,STK
hawthorn v st-kilda,R20,callum wilkie,To Get 25 or More Disposals,4.90,HAW,STK
hawthorn v st-kilda,R20,jade gresham,To Get 25 or More Disposals,6.75,HAW,STK
hawthorn v st-kilda,R20,hunter clark,To Get 25 or More Disposals,7.00,HAW,STK
hawthorn v st-kilda,R20,ryan byrnes,To Get 25 or More Disposals,8.75,HAW,STK
hawthorn v st-kilda,R20,josh battle,To Get 25 or More Disposals,15.00,HAW,STK
hawthorn v st-kilda,R20,jack bytel,To Get 25 or More Disposals,17.00,HAW,STK
hawthorn v st-kilda,R20,james sicily,To Get 30 or More Disposals,2.30,HAW,STK
hawthorn v st-kilda,R20,jai newcombe,To Get 30 or More Disposals,2.75,HAW,STK
hawthorn v st-kilda,R20,james worpel,To Get 30 or More Disposals,2.85,HAW,STK
hawthorn v st-kilda,R20,will day,To Get 30 or More Disposals,2.90,HAW,STK
hawthorn v st-kilda,R20,conor nash,To Get 30 or More Disposals,4.20,HAW,STK
hawthorn v st-kilda,R20,jarman impey,To Get 30 or More Disposals,4.30,HAW,STK
hawthorn v st-kilda,R20,josh ward,To Get 30 or More Disposals,6.25,HAW,STK
hawthorn v st-kilda,R20,dylan moore,To Get 30 or More Disposals,7.25,HAW,STK
hawthorn v st-kilda,R20,blake hardwick,To Get 30 or More Disposals,7.50,HAW,STK
hawthorn v st-kilda,R20,jack scrimshaw,To Get 30 or More Disposals,10.50,HAW,STK
hawthorn v st-kilda,R20,josh weddle,To Get 30 or More Disposals,10.50,HAW,STK
hawthorn v st-kilda,R20,seamus mitchell,To Get 30 or More Disposals,12.50,HAW,STK
hawthorn v st-kilda,R20,connor macdonald,To Get 30 or More Disposals,14.00,HAW,STK
hawthorn v st-kilda,R20,jack sinclair,To Get 30 or More Disposals,2.08,HAW,STK
hawthorn v st-kilda,R20,brad crouch,To Get 30 or More Disposals,2.95,HAW,STK
hawthorn v st-kilda,R20,jack steele,To Get 30 or More Disposals,3.35,HAW,STK
hawthorn v st-kilda,R20,nasiah wanganeen-milera,To Get 30 or More Disposals,4.10,HAW,STK
hawthorn v st-kilda,R20,marcus windhager,To Get 30 or More Disposals,4.80,HAW,STK
hawthorn v st-kilda,R20,mason wood,To Get 30 or More Disposals,11.50,HAW,STK
hawthorn v st-kilda,R20,rowan marshall,To Get 30 or More Disposals,13.00,HAW,STK
hawthorn v st-kilda,R20,zak jones,To Get 30 or More Disposals,13.00,HAW,STK
hawthorn v st-kilda,R20,callum wilkie,To Get 30 or More Disposals,15.00,HAW,STK
hawthorn v st-kilda,R20,jade gresham,To Get 30 or More Disposals,21.00,HAW,STK
richmond v melbourne,R20,,To Get 15 or More Disposals,,RCH,MEL
richmond v melbourne,R20,shai bolton,To Get 15 or More Disposals,1.06,RCH,MEL
richmond v melbourne,R20,jack ross,To Get 15 or More Disposals,1.11,RCH,MEL
richmond v melbourne,R20,nick vlastuin,To Get 15 or More Disposals,1.13,RCH,MEL
richmond v melbourne,R20,liam baker,To Get 15 or More Disposals,1.22,RCH,MEL
richmond v melbourne,R20,trent cotchin,To Get 15 or More Disposals,1.28,RCH,MEL
richmond v melbourne,R20,jack graham,To Get 15 or More Disposals,1.31,RCH,MEL
richmond v melbourne,R20,nathan broad,To Get 15 or More Disposals,1.35,RCH,MEL
richmond v melbourne,R20,noah balta,To Get 15 or More Disposals,1.36,RCH,MEL
richmond v melbourne,R20,sam banks,To Get 15 or More Disposals,1.67,RCH,MEL
richmond v melbourne,R20,kamdyn mcintosh,To Get 15 or More Disposals,1.89,RCH,MEL
richmond v melbourne,R20,marlion pickett,To Get 15 or More Disposals,2.10,RCH,MEL
richmond v melbourne,R20,ivan soldo,To Get 15 or More Disposals,3.80,RCH,MEL
richmond v melbourne,R20,jack riewoldt,To Get 15 or More Disposals,4.70,RCH,MEL
richmond v melbourne,R20,lachie hunter,To Get 15 or More Disposals,SUS,RCH,MEL
richmond v melbourne,R20,ed langdon,To Get 15 or More Disposals,1.07,RCH,MEL
richmond v melbourne,R20,christian salem,To Get 15 or More Disposals,1.10,RCH,MEL
richmond v melbourne,R20,trent rivers,To Get 15 or More Disposals,1.11,RCH,MEL
richmond v melbourne,R20,jake bowey,To Get 15 or More Disposals,1.28,RCH,MEL
richmond v melbourne,R20,james jordon,To Get 15 or More Disposals,1.28,RCH,MEL
richmond v melbourne,R20,max gawn,To Get 15 or More Disposals,1.33,RCH,MEL
richmond v melbourne,R20,steven may,To Get 15 or More Disposals,1.35,RCH,MEL
richmond v melbourne,R20,alex neal-bullen,To Get 15 or More Disposals,1.50,RCH,MEL
richmond v melbourne,R20,kysaiah pickett,To Get 15 or More Disposals,1.56,RCH,MEL
richmond v melbourne,R20,adam tomlinson,To Get 15 or More Disposals,1.94,RCH,MEL
richmond v melbourne,R20,jake lever,To Get 15 or More Disposals,2.03,RCH,MEL
richmond v melbourne,R20,judd mcvee,To Get 15 or More Disposals,2.30,RCH,MEL
richmond v melbourne,R20,kade chandler,To Get 15 or More Disposals,2.50,RCH,MEL
richmond v melbourne,R20,dion prestia,To Get 20 or More Disposals,1.19,RCH,MEL
richmond v melbourne,R20,jacob hopper,To Get 20 or More Disposals,1.27,RCH,MEL
richmond v melbourne,R20,dustin martin,To Get 20 or More Disposals,1.29,RCH,MEL
richmond v melbourne,R20,daniel rioli,To Get 20 or More Disposals,1.37,RCH,MEL
richmond v melbourne,R20,shai bolton,To Get 20 or More Disposals,1.41,RCH,MEL
richmond v melbourne,R20,jack ross,To Get 20 or More Disposals,1.70,RCH,MEL
richmond v melbourne,R20,nick vlastuin,To Get 20 or More Disposals,1.93,RCH,MEL
richmond v melbourne,R20,liam baker,To Get 20 or More Disposals,2.08,RCH,MEL
richmond v melbourne,R20,trent cotchin,To Get 20 or More Disposals,2.35,RCH,MEL
richmond v melbourne,R20,jack graham,To Get 20 or More Disposals,2.45,RCH,MEL
richmond v melbourne,R20,nathan broad,To Get 20 or More Disposals,2.70,RCH,MEL
richmond v melbourne,R20,noah balta,To Get 20 or More Disposals,2.90,RCH,MEL
richmond v melbourne,R20,sam banks,To Get 20 or More Disposals,4.25,RCH,MEL
richmond v melbourne,R20,marlion pickett,To Get 20 or More Disposals,4.50,RCH,MEL
richmond v melbourne,R20,kamdyn mcintosh,To Get 20 or More Disposals,5.40,RCH,MEL
richmond v melbourne,R20,angus brayshaw,To Get 20 or More Disposals,1.09,RCH,MEL
richmond v melbourne,R20,christian petracca,To Get 20 or More Disposals,1.11,RCH,MEL
richmond v melbourne,R20,jack viney,To Get 20 or More Disposals,1.13,RCH,MEL
richmond v melbourne,R20,lachie hunter,To Get 20 or More Disposals,1.26,RCH,MEL
richmond v melbourne,R20,ed langdon,To Get 20 or More Disposals,1.51,RCH,MEL
richmond v melbourne,R20,christian salem,To Get 20 or More Disposals,1.69,RCH,MEL
richmond v melbourne,R20,trent rivers,To Get 20 or More Disposals,1.71,RCH,MEL
richmond v melbourne,R20,jake bowey,To Get 20 or More Disposals,2.35,RCH,MEL
richmond v melbourne,R20,james jordon,To Get 20 or More Disposals,2.35,RCH,MEL
richmond v melbourne,R20,kysaiah pickett,To Get 20 or More Disposals,2.65,RCH,MEL
richmond v melbourne,R20,max gawn,To Get 20 or More Disposals,2.70,RCH,MEL
richmond v melbourne,R20,steven may,To Get 20 or More Disposals,2.70,RCH,MEL
richmond v melbourne,R20,alex neal-bullen,To Get 20 or More Disposals,3.80,RCH,MEL
richmond v melbourne,R20,adam tomlinson,To Get 20 or More Disposals,5.90,RCH,MEL
richmond v melbourne,R20,jake lever,To Get 20 or More Disposals,6.25,RCH,MEL
richmond v melbourne,R20,kade chandler,To Get 20 or More Disposals,9.00,RCH,MEL
richmond v melbourne,R20,judd mcvee,To Get 20 or More Disposals,9.25,RCH,MEL
richmond v melbourne,R20,tim taranto,To Get 25 or More Disposals,1.32,RCH,MEL
richmond v melbourne,R20,dion prestia,To Get 25 or More Disposals,1.92,RCH,MEL
richmond v melbourne,R20,jacob hopper,To Get 25 or More Disposals,2.18,RCH,MEL
richmond v melbourne,R20,dustin martin,To Get 25 or More Disposals,2.20,RCH,MEL
richmond v melbourne,R20,shai bolton,To Get 25 or More Disposals,2.60,RCH,MEL
richmond v melbourne,R20,daniel rioli,To Get 25 or More Disposals,2.65,RCH,MEL
richmond v melbourne,R20,jack ross,To Get 25 or More Disposals,4.10,RCH,MEL
richmond v melbourne,R20,liam baker,To Get 25 or More Disposals,5.50,RCH,MEL
richmond v melbourne,R20,nick vlastuin,To Get 25 or More Disposals,5.90,RCH,MEL
richmond v melbourne,R20,trent cotchin,To Get 25 or More Disposals,6.75,RCH,MEL
richmond v melbourne,R20,jack graham,To Get 25 or More Disposals,7.25,RCH,MEL
richmond v melbourne,R20,nathan broad,To Get 25 or More Disposals,8.00,RCH,MEL
richmond v melbourne,R20,noah balta,To Get 25 or More Disposals,10.50,RCH,MEL
richmond v melbourne,R20,marlion pickett,To Get 25 or More Disposals,12.50,RCH,MEL
richmond v melbourne,R20,sam banks,To Get 25 or More Disposals,17.00,RCH,MEL
richmond v melbourne,R20,jack viney,To Get 25 or More Disposals,1.50,RCH,MEL
richmond v melbourne,R20,angus brayshaw,To Get 25 or More Disposals,1.53,RCH,MEL
richmond v melbourne,R20,christian petracca,To Get 25 or More Disposals,1.58,RCH,MEL
richmond v melbourne,R20,lachie hunter,To Get 25 or More Disposals,2.25,RCH,MEL
richmond v melbourne,R20,ed langdon,To Get 25 or More Disposals,3.25,RCH,MEL
richmond v melbourne,R20,christian salem,To Get 25 or More Disposals,3.90,RCH,MEL
richmond v melbourne,R20,trent rivers,To Get 25 or More Disposals,4.00,RCH,MEL
richmond v melbourne,R20,kysaiah pickett,To Get 25 or More Disposals,5.60,RCH,MEL
richmond v melbourne,R20,james jordon,To Get 25 or More Disposals,6.50,RCH,MEL
richmond v melbourne,R20,jake bowey,To Get 25 or More Disposals,6.75,RCH,MEL
richmond v melbourne,R20,max gawn,To Get 25 or More Disposals,8.25,RCH,MEL
richmond v melbourne,R20,steven may,To Get 25 or More Disposals,8.50,RCH,MEL
richmond v melbourne,R20,tim taranto,To Get 30 or More Disposals,2.08,RCH,MEL
richmond v melbourne,R20,dion prestia,To Get 30 or More Disposals,4.30,RCH,MEL
richmond v melbourne,R20,dustin martin,To Get 30 or More Disposals,4.80,RCH,MEL
richmond v melbourne,R20,jacob hopper,To Get 30 or More Disposals,5.30,RCH,MEL
richmond v melbourne,R20,shai bolton,To Get 30 or More Disposals,6.25,RCH,MEL
richmond v melbourne,R20,daniel rioli,To Get 30 or More Disposals,6.75,RCH,MEL
richmond v melbourne,R20,jack ross,To Get 30 or More Disposals,12.50,RCH,MEL
richmond v melbourne,R20,liam baker,To Get 30 or More Disposals,16.00,RCH,MEL
richmond v melbourne,R20,trent cotchin,To Get 30 or More Disposals,21.00,RCH,MEL
richmond v melbourne,R20,jack graham,To Get 30 or More Disposals,23.00,RCH,MEL
richmond v melbourne,R20,nick vlastuin,To Get 30 or More Disposals,23.00,RCH,MEL
richmond v melbourne,R20,nathan broad,To Get 30 or More Disposals,29.00,RCH,MEL
richmond v melbourne,R20,jack viney,To Get 30 or More Disposals,2.30,RCH,MEL
richmond v melbourne,R20,angus brayshaw,To Get 30 or More Disposals,2.80,RCH,MEL
richmond v melbourne,R20,christian petracca,To Get 30 or More Disposals,2.80,RCH,MEL
richmond v melbourne,R20,lachie hunter,To Get 30 or More Disposals,5.50,RCH,MEL
richmond v melbourne,R20,ed langdon,To Get 30 or More Disposals,8.75,RCH,MEL
richmond v melbourne,R20,kysaiah pickett,To Get 30 or More Disposals,12.00,RCH,MEL
richmond v melbourne,R20,christian salem,To Get 30 or More Disposals,12.50,RCH,MEL
richmond v melbourne,R20,trent rivers,To Get 30 or More Disposals,13.00,RCH,MEL
richmond v melbourne,R20,james jordon,To Get 30 or More Disposals,21.00,RCH,MEL
richmond v melbourne,R20,jake bowey,To Get 30 or More Disposals,23.00,RCH,MEL
richmond v melbourne,R20,steven may,To Get 30 or More Disposals,26.00,RCH,MEL
