Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Bailiff, Les",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Baker, Jack",,,,3,-,,,-,,,,,,,,,,3.0
"Batty, Ern",,,-,-,-,-,-,1,-,-,-,,,,,,,1.0
"Beasley, Jim",,,,-,-,1,1,-,-,-,,,,,,,,2.0
"Belcher, Norman",,,,,,,,,,,,,,,1,1,-,2.0
"Bennion, Bill",-,-,-,-,-,-,-,1,-,-,-,-,-,,-,-,-,1.0
"Bowey, Frank",-,-,-,-,-,,,-,-,-,1,,,,,,,1.0
"Buchan, Tommy",,,,,,-,-,-,1,-,,,,,,,,1.0
"Burns, Peter",-,-,-,-,-,-,,-,,,,,,,,,,
"Coles, Charlie",,,-,,,,,,,,1,1,2,1,-,1,1,7.0
"Cronin, Fred",,,,,,,,,,,,,,,-,-,,
"Davie, Jack",,,-,,,,,,,,,,,,,,,
"Donaghy, Mick",-,,-,-,-,-,-,-,,,-,-,-,-,-,-,-,
"Eason, Bill",-,-,-,,,,,,,,,,,,,,-,
"Flynn, Jim",-,-,,,,,,,,,,,,,,,,
"Forbes, Ivan",,,,,,,-,2,1,-,-,1,-,1,2,-,-,7.0
"Gill, Billy",-,,,,,,,,,,,,,,,,,
"Hall, Bert",,,,,,,,,,,,1,,,,,,1.0
"Holland, Ted",1,-,1,1,-,-,-,-,-,-,1,-,-,-,-,-,-,4.0
"Horman, James",-,,,,,,,,,,,,,,,,,
"Hurley, John",,,,,,,,,,,,1,-,-,,,,1.0
"Kerr, Bob",,,,,,,,,,,,,,,,-,1,1.0
"Mahoney, Bill",1,-,-,-,1,-,1,-,-,-,2,-,1,2,1,2,-,11.0
"McCallum, Firth",,-,,,,,,,,,,-,-,,-,,,
"McKeegan, Tim",,-,,,,,,,,,,,,,,,,
"McKenzie, Alec",2,-,,1,-,-,1,,-,4,-,,,,-,,,8.0
"McLean, Tom",,,,-,-,-,-,-,-,-,-,-,,-,,-,,
"Munday, Bill",,,-,,,,,,,,,,,,,,,
"Newling, Ernest",,-,-,-,-,-,-,,-,-,-,-,-,-,-,,-,
"Palmer, Jimmy",1,-,1,,,,,,,,1,1,2,1,-,,,7.0
"Pincott, Arthur",-,-,,-,-,-,-,-,-,-,,,-,-,-,-,,
"Pitman, Herb",,,,,,,,,,,,-,-,,-,-,-,
"Potter, Ern",,,,,,,,,1,1,1,1,,-,,,-,4.0
"Rankin, Teddy",2,1,-,1,-,-,-,-,-,-,-,-,-,-,,,-,4.0
"Reed, Arthur",-,-,-,1,-,-,-,-,-,-,-,,,-,1,-,,2.0
"Shelley, Tom",,,,,,,,,,,,,,,,,-,
"Stephens, Peter",,,,,,,,,,-,,,-,-,-,1,-,1.0
"Webb, Hughie",,,,,,2,-,,-,1,-,-,1,-,,-,,4.0
"Woods, Ike",4,2,1,4,4,-,-,1,,,,,,,,,,16.0
"Wright, Jack",,,,,,,,,,,,,-,-,,-,-,
"Young, Henry",-,-,-,-,-,-,-,1,1,,-,-,2,-,-,-,-,4.0
Totals,11,3,3,11,5,3,3,6,4,6,7,6,8,5,5,5,2,93.0
Opponent,CA,ES,CW,SK,SM,ME,FI,CA,ES,CW,SK,SM,ME,FI,FI,SM,CW,
