Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Ablett, Gary",15,17,11,14,15,22,17,9,11,9,,10,,20,8,15,10,22,11,13,13,12,274.0
"Ablett, Kevin",,,13,4,,,,,,,,,,,,,,,,,,,17.0
"Alderdice, Craig",,,,,,-,,,5,4,10,5,5,2,,7,7,7,8,1,,,61.0
"Bews, Andrew",15,6,14,16,14,14,14,15,13,19,8,11,22,17,13,16,18,26,18,17,16,21,343.0
"Bolton, David",4,10,9,6,,4,12,4,8,,,,10,11,8,14,7,6,16,16,15,16,176.0
"Bos, Mark",15,10,,9,10,7,18,11,7,14,8,,,11,4,11,2,10,14,12,7,7,187.0
"Bourke, Damian",,,,,,,,,,,,,,5,6,5,7,4,5,6,9,6,53.0
"Bright, Terry",,20,10,,,,,,,11,12,15,16,15,13,11,12,13,5,8,7,19,187.0
"Bruns, Neville",23,10,21,10,22,18,20,24,27,21,25,21,,,,,20,10,21,16,11,14,334.0
"Card, Ray",10,,,,,,,,,,,,,,,,,,,,,,10.0
"Christensen, Damien",,,,,,,,,,,3,,,3,,,,,,,,,6.0
"Christensen, Martin",2,1,,,,,,,,5,10,7,8,,,7,10,7,13,12,17,9,108.0
"Cleave, Craig",7,12,,,,,,,,,,,8,,8,3,7,4,4,8,10,9,80.0
"Couch, Paul",,,,,14,11,10,13,12,,10,15,13,13,12,13,16,10,19,9,6,6,202.0
"Drum, Damian",,,,,,,1,,,,,,,,,,,,,,,,1.0
"Flanigan, Darren",3,14,5,9,4,9,7,5,10,9,7,9,1,4,4,4,7,2,5,2,,,120.0
"Hocking, Steve",,,4,,6,3,8,9,4,13,10,8,5,7,9,6,4,11,8,7,8,9,139.0
"Hoiles, John",,,,,,,,,,,,,,,,,1,,,,,-,1.0
"Jackson, Mark",8,7,9,8,6,,,8,,5,9,8,,,,,,,,,3,,71.0
"Jeffreys, Paul",,,1,9,,,,,,,,,,,,,,,,,,,10.0
"Johnston, Peter",9,2,,,,,1,-,,,,,,,,,,,,,,,12.0
"Kol, Michael",,,,,,,,,4,14,8,6,12,5,5,,,,6,,,9,69.0
"Lenaghan, Michael",,,16,3,13,13,7,12,4,7,2,,,,,,,,,,,,77.0
"Lindner, Bruce",12,5,9,12,3,4,,,,,,,,,,,,,,,,,45.0
"Malarkey, Gary",11,-,,,13,7,13,10,19,,,8,6,,,,,,,,,,87.0
"Mitchell, Russell",,,,,,,,,,,,,,,,-,,,,,,,
"Morgan, Darren",4,16,8,9,15,4,7,11,7,18,2,8,6,12,6,9,7,7,,8,4,,168.0
"Morphett, Scott",,,,,,,,,,,,,,,,,,,,,,1,1.0
"Mossop, John",6,5,5,10,9,,,,,,,,,,,,,,,,,,35.0
"Neal, Robert",12,,14,11,31,18,22,15,15,3,18,18,27,19,18,13,16,16,17,16,21,17,357.0
"OKeeffe, David",20,9,4,9,11,,,,,,,7,2,,,,,,,,,,62.0
"Reed, Malcolm",,3,8,10,,,,,15,9,3,,12,8,7,1,9,3,1,,,,89.0
"Reynoldson, Steve",,6,4,6,4,7,5,12,12,9,,,,,4,11,6,10,6,4,9,5,120.0
"Sarcevic, Ray",,,,,,,,,,,,,-,,,,,,,,,,
"Schulze, Michael",,,,,,,,,,,,3,5,1,,,,,,,1,,10.0
"Toohey, Bernard",9,12,,,13,7,11,12,17,8,8,16,,1,10,15,16,14,11,15,12,14,221.0
"Toohey, Gerard",,,,,,,,,,,,,4,,,,,,,,,,4.0
"Williams, Greg",8,13,17,13,14,13,15,11,6,9,4,9,24,16,13,14,17,9,14,17,7,13,276.0
"Williams, Shane",,,,,,14,12,15,12,10,14,4,9,10,11,12,,11,3,10,4,16,167.0
"Witcombe, Murray",,,,,,,,,,,,,,9,9,,,,,,,,18.0
"Yeates, Mark",20,,,14,8,7,8,11,9,4,7,2,,,5,,,,,5,5,9,114.0
"Zychla, Peter",,,9,6,12,7,13,13,,,,,,,,,,,,,,,60.0
Totals,213,178,191,188,237,189,221,220,217,201,178,190,195,189,173,187,199,202,205,202,185,212,4372.0
Opponent,HW,CW,FO,CA,NM,SK,ME,ES,SY,RI,FI,HW,CW,FO,CA,NM,SK,ME,ES,SY,RI,FI,
