Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R3,R15,R16,R17,Tot
"Bennett, Ned",,,,,,,,,,-,-,-,-,-,-,,,
"Bird, Bob",-,-,,,,,,,,,-,-,,,,,,
"Campbell, Peter",,,,-,,,1,,,-,,,,,,,,1.0
"Casey, Bill",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Collins, Bill",,,,,,,,,,,,,,,-,-,1,1.0
"Considine, Pat",1,-,-,-,-,-,-,-,-,-,1,,,-,1,-,-,3.0
"Curtis, Charlie",,,-,-,,,-,,,,,,,,,,,
"Elliott, Fred",1,-,-,-,1,-,-,-,-,1,1,1,-,-,1,-,-,6.0
"Gilbert, Jack",-,-,,,,,-,,,,,1,-,2,,-,-,3.0
"Lewis, Bill",-,-,1,-,-,-,1,-,2,1,-,-,,2,,2,-,9.0
"Maplestone, Charlie",,,,,,,,,,,,,,,,-,,
"Marr, Joe",,,,-,,1,,,1,2,-,,1,-,,-,-,5.0
"Matthews, Jim",,,,,,,,,,,,,-,,,-,-,
"McNamara, Bill",-,-,-,-,-,-,-,1,,-,1,-,,-,-,-,-,2.0
"McShane, Henry",-,-,-,-,-,,,-,,,-,,-,-,-,,-,
"Morrison, Len",-,-,-,-,-,-,-,-,-,-,-,1,-,,-,-,-,1.0
"ODwyer, Gerald",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Oliver, Charlie",,,,,,,,,1,,,,,,,,,1.0
"Powell, Wally",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Rigby, Harry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Roland, Charlie",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Ross, Charlie",,,,,-,-,,-,-,1,2,-,1,-,-,,-,4.0
"Sharkey, Bill",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Stewart, Dick",,,,,,,,,-,,,-,,,,,,
"Strickland, Bill",,,,-,,,,,,,,,,,,,,
"Stuckey, Bill",-,-,-,,-,-,-,-,,,,,-,-,-,-,-,
"Sullivan, Joe",-,1,2,2,3,-,,1,1,1,-,-,2,2,2,1,-,18.0
"Thompson, Arthur",-,-,-,-,-,1,-,-,-,,,,,,,,,1.0
"Walsh, Bobby",-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,1,-,5.0
"Walton, Ernie",-,,-,,-,-,1,-,-,-,-,-,-,-,-,,,1.0
Totals,2,1,3,2,4,2,3,2,5,7,5,4,5,6,5,4,1,61.0
Opponent,GE,FI,SK,ES,CW,SM,GE,FI,ME,SK,ES,CW,SM,ME,FI,SM,ES,
