Player,R1,R2,R3,R4,R5,R6,R7,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R20,R21,R22,Tot
"Bennett, Darren",,,-,,,,,,,,,,1,,,,,,,,1.0
"Campbell, Adrian",,,,,,,,,,,,,,,,,,,2,-,2.0
"Charles, Sean",2,-,,,,,,,,,,,,,,,,,,,2.0
"Cuthbertson, Darren",,,,,,,,,,,,,1,3,-,2,-,,,,6.0
"Doyle, Greg",,,,-,,,,,,,,,,-,,,,,,,
"Dyson, Kevin",,,,,,,,,,,,,,-,-,1,2,-,2,3,8.0
"Febey, Matthew",3,3,2,,,1,3,-,1,2,-,-,4,2,2,2,4,3,3,1,36.0
"Febey, Steven",1,2,3,-,1,2,2,-,3,-,1,1,2,2,2,1,2,1,-,1,27.0
"Gilbert, Phil",-,-,,,2,-,2,-,-,1,-,1,,,-,3,1,1,,4,15.0
"Goodwin, Andy",,,,2,,,,,,,,,,,,1,,,2,4,9.0
"Grinter, Rod",,,,1,1,-,-,1,-,1,-,-,1,1,1,1,2,-,,,10.0
"Healy, Greg",-,1,1,-,1,1,2,-,,,,,,,,,,,,,6.0
"Hopgood, Paul",,,,2,2,2,1,5,1,-,1,2,1,-,-,3,1,2,-,2,25.0
"Jakovich, Allen",2,,,,,,,2,4,2,1,-,,,,,,3,3,4,21.0
"Kowal, Darren",,,1,,1,2,3,-,-,-,-,-,6,-,-,-,-,1,1,3,18.0
"Lamprill, Andrew",,,,,,,,,,,,,,,,,,,1,-,1.0
"Lovell, Andy",1,1,1,-,1,3,1,1,2,,,2,4,1,-,-,4,1,2,3,28.0
"Lovett, Brett",2,-,1,1,1,2,-,-,1,-,,,1,-,-,-,-,1,-,-,10.0
"Lovett, Glenn",1,-,1,1,2,1,3,-,1,1,2,-,1,1,1,-,-,2,-,-,18.0
"Lyon, Garry",2,,,1,1,2,-,-,-,1,2,2,3,2,4,1,2,4,2,-,29.0
"Molloy, Glenn",,,,,,,,,2,,,,,,,,,,,,2.0
"Neitz, David",3,3,2,2,2,3,2,1,3,5,4,2,3,1,1,2,1,1,1,1,43.0
"Norrish, Jason",,,,,,,,,,,,,3,2,-,,-,,-,,5.0
"Obst, Andrew",,3,2,1,5,1,2,1,3,-,2,3,2,-,2,1,-,1,2,3,34.0
"Pickering, Michael",-,,,,3,1,2,,,,,,,,,,,,,,6.0
"Pike, Martin",2,3,-,1,2,4,3,1,,,,,,,,,,,,,16.0
"Robins, Haydn",2,1,3,,,,,,,3,-,-,,,,,,,,,9.0
"Rohde, Peter",1,1,-,1,-,-,-,1,4,1,-,3,-,-,-,-,2,2,-,4,20.0
"Schwarz, David",2,2,-,-,1,2,1,-,3,,,,,,,,,,,,11.0
"Simister, Scott",,,,,,,,,,1,1,5,,,,,,,,,7.0
"Stretch, Steven",-,2,1,-,,,,,3,-,4,1,-,1,-,-,-,1,,,13.0
"Stynes, Jim",3,1,2,2,-,2,3,2,7,3,5,3,3,3,-,2,2,-,2,-,45.0
"Tingay, Stephen",-,2,2,-,2,1,2,3,4,1,2,3,1,3,-,-,-,1,2,1,30.0
"Viney, Todd",-,1,1,1,3,1,-,2,2,2,1,3,1,2,1,1,-,2,-,1,25.0
"Wight, Sean",,3,2,,3,,,,,,-,,-,,,,,,,,8.0
"Yeats, Graeme",,-,-,1,,,,,,-,-,1,,,,,,1,,,3.0
Totals,27,29,25,17,34,31,32,20,44,24,26,32,38,24,14,21,23,28,25,35,549.0
Opponent,HW,FO,BB,NM,AD,RI,FI,WC,CA,CW,ES,SY,SK,GE,HW,FO,BB,AD,RI,FI,
