Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Brown, Bill",,,,,,,-,,,,,,,,,,,
"Clarke, Ken",1,2,-,-,1,-,,,,,,,,,,,,4.0
"Donaghy, Mick",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,
"Doull, George",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Eason, Bill",-,-,-,1,-,-,2,2,2,2,-,3,1,,,,,13.0
"Fletcher, Percy",-,-,-,-,-,,-,-,-,2,-,-,1,,,-,-,3.0
"Forbes, Ivan",,,,,,,,,,,,,,1,-,-,,1.0
"Gough, Alf",,,,,,-,-,-,-,-,1,-,-,-,-,-,-,1.0
"Grigg, Dick",1,-,-,-,-,1,2,-,-,-,1,-,-,-,-,-,1,6.0
"Holligan, Mick",1,1,1,,-,,,,,,,,,,,,,3.0
"Hopkins, Artie",,,,,-,,,,,,,,,,,,,
"James, Ern",,,,,,,,,,,,,,-,-,2,-,2.0
"Kelly, Joe",,-,,,,,,,,,,,,,,,,
"Knell, Jack",-,1,1,-,-,1,1,-,1,-,1,-,-,1,2,,-,9.0
"McCallum, Firth",,,,,,,,,,,,,,3,,,,3.0
"McInnes, John",,2,,,,,,,,,,,,,,,,2.0
"McKenzie, Alec",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,,1.0
"McKinley, Bill",,,,,,,,-,-,,,,-,,-,-,-,
"Millar, Alf",,,,-,-,-,2,,,,,1,,,,,,3.0
"Munday, Jim",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Murphy, Johnny",,,,,,,,,,,,,,,,-,-,
"Newling, Ernest",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Piper, Jim",,,-,,,,,,,,,,,,,,,
"Quinton, Horrie",-,,,,,-,,-,1,1,-,-,,,-,2,-,4.0
"Rankin, Teddy",,,,,,-,-,,,-,-,-,-,-,-,,,
"Rankin, Tom",-,,1,-,-,,,1,1,2,1,1,-,-,-,-,-,7.0
"Roebuck, Les",1,-,,,,,,,,,,,,,,2,1,4.0
"Stephens, Peter",-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,,-,3.0
"Stewart, Walter",,,-,-,,,,,,,,,,,,,,
"Stodart, Frank",-,-,1,-,,-,-,-,1,-,-,-,-,-,-,-,-,2.0
"Williams, Herb",,,,,,,,,,,,,,,,,-,
"Woods, Ike",,,,2,3,1,-,2,3,2,-,-,1,2,1,1,1,19.0
"Wright, Jack",1,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,1.0
"Young, Henry",-,1,-,2,-,-,-,1,-,-,2,-,-,-,-,2,,8.0
Totals,5,7,4,5,4,4,7,6,9,9,6,6,4,7,3,10,3,99.0
Opponent,SM,ES,FI,SK,CA,CW,ME,SM,ES,FI,SK,CA,CW,ME,ES,FI,SK,
