Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Anderson, Billy",,,,,,,-,-,-,,,,,-,,,,,
"Baird, Des",-,,,,,,-,-,,-,-,,,1,-,-,1,1,3.0
"Baxter, Tom",,-,-,-,1,2,-,-,-,2,2,-,,,,,,,7.0
"Best, Arthur",,,,,,,2,2,-,,,,3,2,1,3,3,-,16.0
"Booth, Harold",,,,,,,,,,,,,,,,,-,-,
"Burns, Ted",,,,,,,,,,,,,,,,-,-,,
"Cave, Bob",-,,-,,-,-,,,,1,,,,,,,,,1.0
"Cazaly, Roy",-,-,-,,-,,,,,,,,,,,,,,
"Colquhoun, Hugh",,,,,,,,,,,,,,,,-,-,,
"Cumberland, Vic",,1,,1,1,-,-,-,-,-,-,-,2,-,1,-,1,1,8.0
"Dangerfield, Gordon",-,-,-,-,-,,-,1,-,-,-,-,-,-,-,-,,,1.0
"Doolan, Jim",-,-,,,,,,,,,1,,,-,-,,-,-,1.0
"Ebbott, Gil",,,,,,,,,,,,,,,,,2,-,2.0
"Eicke, Wels",,-,1,-,,,,-,1,-,-,-,-,1,-,-,2,-,5.0
"Hanson, Fred",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Harris, Dick",-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,
"Hart, Aubrey",,,,,,,-,,,,,,,,,,,,
"Hattam, Harrie",-,-,-,-,-,,-,,-,-,-,-,-,-,-,,-,-,
"Jory, Percy",-,1,-,1,1,-,,-,-,,,-,,,,-,,,3.0
"Lever, Harry",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Lynch, Phil",,,,,,2,,1,-,-,1,-,1,-,-,-,-,-,5.0
"MacKenzie, Alex",,,,,-,-,,,,,,,-,,,,,,
"Martyn, Percy",3,3,1,-,,-,,,,-,2,1,,,,1,,,11.0
"Morrissey, George",-,-,3,-,-,-,,,,1,2,1,2,-,-,-,,,9.0
"Nehill, Basil",,,1,-,-,1,,-,-,-,-,-,-,,-,,-,-,2.0
"Patterson, Bill",,,,,,,-,,,,,,,,,,,,
"Pierce, Bert",,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1.0
"Plowman, Hugh",,-,-,-,,-,-,,,,,,,,,,,,
"Schmidt, Billy",-,-,-,-,-,-,1,4,1,4,-,-,-,1,-,-,,4,15.0
"Sellars, Ernie",1,1,6,3,-,1,3,1,-,4,4,3,4,-,4,4,5,-,44.0
"Taylor, Charlie",-,,,,,,,,,,,,,,,,,,
"Thomas, Artie",1,-,-,2,2,-,-,-,-,,,-,2,1,-,-,-,1,9.0
"White, Paul",-,,,,,,,,,,,,-,,,,,,
"Woodcock, Bill",-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,1,-,4.0
Totals,6,6,12,7,5,6,6,10,2,12,12,6,15,7,6,8,15,7,148.0
Opponent,RI,GE,CW,UN,SM,CA,FI,ES,ME,RI,GE,CW,UN,SM,CA,FI,ES,ME,
