Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Aitken, Ian",,,,,,,,,,-,,,,,,,,1,4,2,3,2,12.0
"Alvin, Tom",2,1,3,1,5,3,-,,,,,,,1,1,1,-,1,-,,-,1,20.0
"Bassett, Adrian",1,2,-,2,3,1,-,1,1,-,2,1,-,-,,,,,,,,,14.0
"Blackwell, Wayne",3,1,3,2,1,,,,,-,4,-,1,2,-,,,,,,,,17.0
"Bond, Chris",,3,1,,,,,,,-,,,,,,,,,,,,-,4.0
"Bradley, Craig",4,1,2,-,2,3,-,1,2,-,4,1,1,-,2,1,2,2,4,2,-,2,36.0
"Brown, Fraser",1,2,,,,,,,,,,,,,,,1,-,,-,-,-,4.0
"Buckley, Jim",,,,,,,-,1,2,,,,1,1,-,,,,,,,,5.0
"Da Rui, Steven",-,2,,,1,1,3,2,3,1,-,-,1,-,-,2,1,,,,,,17.0
"Dean, Peter",,,,,2,-,1,2,2,1,3,-,-,1,1,,-,3,4,2,5,2,29.0
"Dennis, Richard",,,-,3,,,,-,1,,,4,1,,,,,,,,,,9.0
"Dorotich, Jon",-,1,,,2,,,,,-,,,,,,6,2,,,,,2,13.0
"Dunlop, Jamie",,,1,1,1,-,-,,,,,,,,,,,1,-,1,-,,5.0
"Edgar, Stephen",1,,,,,,,,,,,,,,,,,-,-,2,-,2,5.0
"Fotia, Dominic",,,,,,,,,,,1,2,1,-,-,,,-,,,,,4.0
"Glascott, David",,,,1,-,3,1,4,3,-,1,,,,,-,-,,,,,,13.0
"Gleeson, Adrian",2,3,2,-,-,2,-,1,1,,-,,,2,-,3,-,-,1,2,1,1,21.0
"Hanna, Mil",4,-,-,2,2,1,1,1,1,3,3,-,-,-,1,1,1,,,4,-,2,27.0
"Hawker, Glenn",,,,,1,1,3,2,-,-,1,-,-,-,1,-,1,,,,,,10.0
"Herman, Ian",1,1,,1,,,,,,,,2,1,1,-,,,,,,,,7.0
"Johnston, Wayne",1,,,,,,,,,,,4,1,-,2,1,5,-,,,,,14.0
"Kernahan, David",3,2,2,4,2,,,-,1,2,1,-,2,1,1,2,3,-,1,1,1,,29.0
"Kernahan, Stephen",-,-,1,1,1,2,2,-,2,3,1,2,1,-,1,-,2,1,1,1,1,2,25.0
"Madden, Justin",3,1,,,,4,3,4,4,7,1,4,1,6,3,3,3,5,1,3,2,-,58.0
"Majerczak, Mark",,1,-,-,2,2,1,1,-,2,,,,,,,,,1,-,,,10.0
"Matthews, Ashley",,,,,,,,,,,,,,,,,,-,1,,,,1.0
"McKenzie, Warren",-,1,-,3,,,,,,,-,-,-,-,4,,,,,,,1,9.0
"McKinnon, Andrew",,,-,-,-,,,,,,,,,,,,,,-,-,3,-,3.0
"Meldrum, Paul",,-,2,-,-,2,2,-,-,1,1,,-,,,,,,,,,,8.0
"Minton-Connell, Simon",,3,-,,,,,,,,,,,,,-,2,1,-,-,2,,8.0
"Murphy, Fraser",,,,,,1,1,,,,,,,,,2,-,2,-,,,,6.0
"Naley, Mark",,,-,,,,,2,1,3,2,-,,,,,,,,-,-,,8.0
"OSullivan, Luke",-,,,,,,,,,,,,,,,1,-,,,,,,1.0
"Phillips, Andrew",,,,-,,,,,,,1,-,,,,2,2,1,1,1,3,3,14.0
"Ratten, Brett",,,,,,,,,,,,,,,,,,,,,,-,
"Rhys-Jones, David",1,,2,4,2,-,1,-,-,,,,,,,,,,,,,,10.0
"Rieniets, Tim",,,,,,1,1,2,1,-,1,-,,,-,-,,,2,1,1,,10.0
"Robertson, Shane",,,,,,,,,,,,,,,,,,2,1,1,1,-,5.0
"Sartori, Peter",,,,,,2,-,1,2,-,3,-,-,-,3,-,1,,,3,1,1,17.0
"Sexton, Michael",,,,,1,-,,,,,,,,,,,,,,,,1,2.0
"Silvagni, Stephen",1,2,2,1,3,-,1,1,4,1,3,2,1,3,1,5,1,2,2,-,5,-,41.0
"Verbeek, Simon",-,-,-,-,,,,,,,,,1,4,1,-,,1,-,,,,7.0
Totals,28,27,21,26,31,29,21,26,31,24,33,22,14,22,22,30,27,23,24,26,29,22,558.0
Opponent,SY,CW,SK,WC,FO,NM,ES,HW,FI,RI,ME,BB,GE,SY,CW,SK,WC,FO,NM,ES,HW,FI,
