Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Arnott, Simon",,,,5,1,5,2,2,6,1,1,,,,,,,,,,,3,1,,,27.0
"Barry, Leo",,,,,,,,,,-,-,,-,,,,,,,-,5,,,,,5.0
"Bayes, Mark",,,,,,,,,,,,,,,,,,2,5,1,3,-,-,3,4,18.0
"Carey, Stefan",,,,,,4,1,,,,,,,,,,,,,6,5,,,,,16.0
"Chapman, Wade",1,3,5,5,1,4,2,4,10,10,5,4,,,,,,,,,,1,,4,1,60.0
"Crawford, Justin",,,,,1,1,-,,,,,,,,2,,,3,,-,,,4,,,11.0
"Cresswell, Daryn",4,3,4,5,7,4,3,8,-,7,4,6,4,6,6,,3,5,6,1,3,2,7,4,4,106.0
"Direen, Scott",3,2,7,-,,,,,,,,,3,5,4,3,1,1,3,2,-,,,,,34.0
"Dunkley, Andrew",5,7,6,9,4,3,4,2,8,1,2,5,-,5,4,5,6,3,7,1,3,4,8,6,2,110.0
"Dyson, Kevin",5,3,3,1,9,3,-,8,5,2,6,2,,6,5,1,,,1,1,4,1,2,3,5,76.0
"Filandia, Peter",3,2,5,3,7,2,-,4,2,,,,,,,,,1,-,-,-,,,,,29.0
"Garlick, Simon",,,,,,,2,5,2,4,6,6,2,2,6,1,2,2,5,1,5,4,-,2,-,57.0
"Grant, Shannon",2,3,5,3,5,3,8,1,8,8,8,6,1,2,2,3,2,7,3,6,7,5,1,3,2,104.0
"Gray, Troy",,,4,2,,,,,,,,,,,,1,2,,,,,,,,,9.0
"Heuskes, Adam",5,7,4,1,,,,4,1,6,9,6,2,4,5,3,1,5,3,2,5,3,1,4,7,88.0
"Kelly, Paul",7,7,7,2,1,4,3,9,4,4,7,5,9,3,3,6,7,13,3,6,5,2,3,7,1,128.0
"Kickett, Derek",-,1,2,1,5,5,2,3,5,3,5,7,3,-,1,2,1,4,2,5,3,-,1,1,3,65.0
"King, Clinton",,,,,,,,,,,,-,,,,-,1,4,1,,,,,,,6.0
"Lewis, Dale",8,10,4,,,,,,,4,9,9,8,4,,,,,,,,4,4,9,8,81.0
"Lockett, Tony",1,8,11,10,6,10,8,4,10,11,9,6,5,8,7,6,,8,14,8,6,,,8,4,168.0
"Luff, Troy",,,6,7,11,5,6,6,8,7,11,4,4,7,8,7,3,3,4,6,11,2,2,4,6,138.0
"Maxfield, Stuart",-,4,4,5,4,1,2,3,2,2,2,-,3,6,3,6,2,2,4,5,,1,5,2,1,69.0
"McPherson, Daniel",,,,,11,7,7,5,3,3,2,2,2,-,1,2,2,4,2,,,-,3,1,-,57.0
"McRae, Dean",4,4,,,,-,,,,,,,,,,,,,,,,,,,,8.0
"Mooney, Jason",,,,,,,,,,,,1,4,3,2,5,1,7,5,6,3,1,7,2,-,47.0
"Myles, Dion",,,,,,,,,,,,,,,,2,2,,,,,,,,,4.0
"Nicks, Matthew",,,2,3,1,,3,2,1,,,,,,,,,,,,,,,,,12.0
"OBrien, Craig",4,2,1,,6,-,,,3,4,,5,8,6,5,4,7,,,,4,1,9,-,-,69.0
"OLoughlin, Michael",1,4,1,2,7,5,5,7,8,7,6,1,2,6,4,8,6,3,3,5,5,2,3,3,5,109.0
"Rocca, Anthony",5,1,4,1,2,,,,,,4,1,,4,1,,3,,,,,,,,,26.0
"Roos, Paul",6,3,,4,5,3,6,6,6,8,11,9,5,13,10,13,6,9,2,9,6,2,7,1,6,156.0
"Rose, Gavin",1,2,,,,,,2,,,,7,1,,,,,2,,,,,,,,15.0
"Seymour, Brad",4,7,-,3,5,3,6,4,1,5,5,,4,1,2,3,-,7,2,2,4,2,2,1,2,75.0
"Stafford, Greg",-,3,7,1,11,6,11,3,6,2,6,,6,8,5,5,4,,3,,4,5,6,5,4,111.0
Totals,69,86,92,73,110,78,81,92,99,99,118,92,76,99,86,86,62,95,78,73,91,45,76,73,65,2094.0
Opponent,AD,FR,CW,RI,HW,ES,ME,WC,BB,FI,NM,FO,CA,GE,SK,AD,FR,ME,RI,HW,ES,WC,HW,ES,NM,
