Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,Tot
"Adamson, Dave",,-,,-,-,-,-,-,1,-,,-,,,-,-,-,1.0
"Adamson, Jack",,,,,,,,,,-,-,,,,,,,
"Armstrong, Warwick",,,,,,,,,,,,,,,,,-,
"Brown, Eddie",-,-,-,1,-,,,,,,,,,,,,,1.0
"Burns, Allen",-,1,-,1,1,1,1,-,,,,,-,-,1,-,1,7.0
"Chandler, Joe",,,,,,,,,,,,,,-,1,1,,2.0
"Colgan, Charlie",-,-,-,2,-,-,4,-,1,1,-,1,3,-,-,1,,13.0
"Cornelius, George",1,-,-,-,-,-,1,-,-,-,-,,-,-,-,-,-,2.0
"Davidson, George",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Davis, Johnny",1,,-,,,,1,,-,,-,2,-,-,,,2,6.0
"Fleming, Jack",-,-,-,-,,-,-,,,-,,,,,,,,
"Fraser, Bill",-,-,,-,2,1,-,1,-,-,-,-,-,,-,-,-,4.0
"Gardner, Harry",,,,,,,,,,,,,-,-,-,-,,
"Gibson, Dick",-,-,-,-,-,-,-,-,-,-,,3,2,-,-,-,1,6.0
"Gilligan, Tom",-,-,1,2,1,-,-,1,1,-,-,2,-,-,3,1,-,12.0
"Howson, Bert",-,-,-,-,-,,,,-,,,,-,-,-,-,-,
"Jeanneret, Henri",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Jolly, Jim",,,-,-,-,-,-,-,-,,,,,,,,,
"Kenny, Billy",-,-,,,,,,,,,,,,,,,,
"Machin, Artie",,,-,,-,-,,,,,,,,,,,,
"McArthur, Jim",,,,,,,,,,,,,,-,,,,
"McDermott, John",,,,,,,,2,-,-,-,1,,,,,,3.0
"McNair, Arch",,,,,,,,,,,-,-,-,-,,-,-,
"ODonnell, Bob",,,,,,,,2,-,,-,,,,,,,2.0
"OGorman, Michael",1,,,,,,,,,,,,,,,,,1.0
"OHara, Frank",,,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1.0
"OHara, Jack",,,,,,,,,,,,,,,-,,1,1.0
"Pleass, Mick",-,1,-,1,-,-,-,-,1,-,-,-,1,-,-,-,1,5.0
"Purdy, Harry",,1,-,-,2,-,-,-,-,-,1,-,-,-,-,-,-,4.0
"Ralph, Jason",,,,,,-,-,-,,-,-,,,,,,,
"Robertson, Val",,,,,,,,,,,,-,-,-,-,-,-,
"Smith, Tom",,,,,,,,,,,-,-,,,,,,
"Southern, Jack",-,-,-,-,-,-,-,-,-,-,-,1,,-,,-,-,1.0
"Sparrow, George",-,-,-,-,-,-,-,-,-,-,-,2,-,,-,,,2.0
"Strong, Joe",,,,,,,,,,-,,-,,,,,,
"Taylor, George",,,,,,,,,,,,,-,,,,,
"Trim, Albert",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Williamson, George",-,-,,,,,,,,,,,,,,,,
"Windley, Bill",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1.0
Totals,3,3,1,7,7,2,7,6,4,1,1,12,6,1,5,3,6,75.0
Opponent,CA,ES,GE,CW,SK,ME,FI,CA,ES,GE,CW,SK,ME,FI,FI,ES,CA,
