Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,Tot
"Baker, Liam",10,15,17,14,22,8,11,13,13,12,11,13,9,12,8,188.0
"Balta, Noah",6,13,11,11,10,6,8,10,16,14,14,15,11,14,18,177.0
"Bolton, Shai",15,11,12,12,14,11,14,16,8,15,16,14,22,13,10,203.0
"Broad, Nathan",11,10,,,,,10,10,15,7,19,6,11,11,16,126.0
"Clarke, Judson",,,6,11,8,8,3,2,1,3,2,8,4,5,7,68.0
"Cotchin, Trent",9,8,14,3,4,8,6,,7,10,5,7,13,18,6,118.0
"Cumberland, Noah",,,5,13,5,7,4,-,,,,2,,,5,41.0
"Dow, Thomson",,,,,,,,,,4,,,,,,4.0
"Graham, Jack",11,6,4,4,,,,5,6,10,3,5,7,11,4,76.0
"Grimes, Dylan",8,1,10,7,8,8,6,3,3,11,9,5,3,2,4,88.0
"Hopper, Jacob",12,10,,12,13,12,7,19,7,,,,,,13,105.0
"Lynch, Tom",9,10,5,2,,,,,,,,,,,,26.0
"Mansell, Rhyan",5,2,6,9,11,3,,3,6,6,7,4,10,,,72.0
"Martin, Dustin",15,8,,11,11,16,12,16,14,14,8,6,22,22,,175.0
"McIntosh, Kamdyn",11,6,17,13,11,8,11,8,16,12,6,17,7,8,7,158.0
"Miller, Ben",5,,,,6,1,-,8,3,,2,,,8,3,36.0
"Nankervis, Toby",8,8,8,8,,,,,,10,10,10,11,5,7,85.0
"Pickett, Marlion",4,10,6,12,5,13,10,9,4,4,7,5,5,,4,98.0
"Prestia, Dion",10,7,12,8,14,10,,12,12,4,12,7,13,14,,135.0
"Ralphsmith, Hugo",,,8,10,12,3,,7,6,8,6,7,-,2,5,74.0
"Riewoldt, Jack",9,6,4,,6,8,3,8,11,8,4,9,7,5,2,90.0
"Rioli, Daniel",17,17,19,10,15,12,12,14,17,20,15,11,10,9,12,210.0
"Rioli, Maurice",7,5,6,,2,3,,,,,,,,5,,28.0
"Ross, Jack",4,,11,,,,7,9,12,13,8,10,7,11,9,101.0
"Ryan, Samson",,4,1,4,3,9,7,4,7,7,2,7,4,3,4,66.0
"Short, Jayden",15,15,,,,21,25,16,22,15,18,17,15,19,4,202.0
"Soldo, Ivan",,,,,,,7,,,,,,,,,7.0
"Sonsie, Tyler",,,,8,6,,2,,,,,,,,,16.0
"Taranto, Tim",18,15,16,12,10,16,16,14,17,19,14,22,16,21,10,236.0
"Vlastuin, Nick",9,17,16,15,13,15,12,11,11,17,,,20,18,16,190.0
"Young, Tylar",,5,5,9,8,7,7,,,,6,6,1,8,7,69.0
Totals,228,209,219,218,217,213,200,217,234,243,204,213,228,244,181,3268.0
Opponent,CA,AD,CW,WB,SY,ME,GC,WC,GE,ES,PA,GW,FR,SK,BL,
