Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Allan, Graeme",,,,,,,,,,,,,,,,,-,,-,-,-,-,
"Annear, John",-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Atkin, Stuart",,,,,,,,,,,,,,,-,,-,,,,,,
"Banks, Denis",,,1,-,-,,,,,,,,,,,,,-,1,-,,,2.0
"Barham, Ricky",,,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,,,
"Beers, Tony",,,,,,,,,,,,,,,,,,-,,-,-,,
"Browne, Murray",,,,-,,,,,,-,,-,-,-,-,-,-,,,,-,-,
"Byrne, Ray",-,-,-,-,,-,,,,-,-,-,-,-,1,-,-,-,-,-,-,-,1.0
"Cloke, David",11,5,9,1,12,25,26,22,20,23,23,15,10,24,15,19,17,12,11,17,14,7,338.0
"Cooper, Brett",,,,,,,,,,,,-,,,,,,,,,,,
"Daicos, Peter",,,,,-,1,-,-,-,-,-,-,-,-,-,1,-,,1,-,-,-,3.0
"Dalkin, Chris",1,2,-,,,,-,-,,,,,,,,,,,,,,,3.0
"Davis, Craig",-,-,-,,,,,,,,,,-,-,-,-,-,,,,,,
"Edwards, Allan",-,-,,,,,-,,,7,-,,,,,,,,,,,,7.0
"Fellowes, Wes",,,,12,11,,,,10,,2,13,15,-,,9,,17,14,19,22,21,165.0
"Floyd, Tommy",,,,,,-,-,-,-,,-,,,,,,,,,,,,
"Fyffe, Greg",,,,,-,,,,,,,,,,,,,,,,,,
"Hannebery, Mark",-,-,,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,
"Herbert, Carl",,,,,,,,,-,-,,,,,,,,,,,,-,
"Kelly, Tony",,,,,,,,,,,,-,,,,,-,-,-,-,,,
"Kink, Rene",-,1,,-,-,1,-,-,-,,,,,,,,,,,,,,2.0
"Lawson, Mark",,,,,,,-,-,-,-,,,,,,,,,,,,,
"Lovell, Noel",-,-,-,-,,,,,-,-,,,,,,,,,,,,,
"McCormack, Peter",-,-,-,-,,,,,,,,,,,,-,-,-,,,-,,
"Miles, Geoff",-,1,-,,-,-,-,-,-,-,-,-,-,,,,,-,,,-,,1.0
"Morwood, Shane",,,,,-,-,1,1,-,2,-,1,2,-,-,-,2,,,,,1,10.0
"Phillips, Greg",,,1,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,1,1,-,5.0
"Picken, Bill",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,,,-,-,-,-,1,2.0
"Raines, Geoff",,,,,,-,,-,,,-,-,-,-,-,-,,,,,,,
"Richardson, Michael",1,-,-,-,1,-,-,-,-,,-,-,1,-,1,-,-,-,-,-,-,-,4.0
"Russell, Anthony",,,,,,,,,,-,,,,,,,,,,-,-,,
"Shaw, Derek",23,17,13,10,8,6,,,,,,,,,,,,,,,,,77.0
"Shaw, Gary",-,-,-,-,-,-,-,,,,,,,,,,,,,,,-,
"Shaw, Tony",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Smith, Andrew",,,,,,,,,,,-,,,,,,,-,-,,,,
"Stewart, Craig",,,,,4,1,2,2,,1,,,2,9,7,,,,-,-,-,-,28.0
"Taylor, Michael",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1.0
"Teasdale, Graham",,,,,,,,,,,,,,,,,,,-,,,,
"Twomey, David",,,,,,,,,,,,,,-,-,-,,-,-,-,,-,
"Walsh, Phil",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Weideman, Mark",-,6,2,,,,,,,,,,,,,1,1,,,,,,10.0
"Williams, Mark",-,2,-,-,-,1,1,1,-,3,-,3,1,1,1,1,-,1,-,-,2,-,18.0
Totals,36,34,26,23,36,35,31,27,30,36,25,32,31,34,26,32,20,30,27,37,39,30,677.0
Opponent,ME,GE,CA,ES,HW,NM,FO,RI,SY,FI,SK,ME,GE,CA,ES,HW,NM,FO,RI,SY,FI,SK,
