Player,R3,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Abbott, Paul",-,,-,-,-,,-,-,,,,,,,,,-,-,,,,,,-,,,
"Ayres, Gary",-,-,1,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,1.0
"Bennett, James",,3,-,,,,,-,1,-,-,,,,,,,,,,,,,,,,4.0
"Brereton, Dermott",4,1,5,1,6,3,2,-,-,,3,3,1,2,2,1,2,4,1,-,-,3,3,2,1,8,58.0
"Buckenara, Gary",,,,,3,-,-,,3,3,1,1,-,3,1,-,4,2,2,1,1,-,1,1,,,27.0
"Byrne, Michael",,1,-,-,3,1,,,-,-,-,-,-,1,-,-,,-,-,-,-,3,3,-,,,12.0
"Considine, Paul",,-,,,,,,,,,,,,,,,,,,,,,,,,,
"Curran, Peter",-,1,,,,,,,,,,2,-,,,-,2,,,-,,,,,,,5.0
"Dear, Greg",,,,,,,-,-,,,,1,-,-,,,,,,,,,,,,,1.0
"DiPierdomenico, Robert",1,,-,-,-,-,,,,,,,,,1,2,-,3,-,-,-,2,2,-,-,1,12.0
"Dunstall, Jason",,,3,1,1,,,,,-,,,,,1,8,5,1,1,1,2,2,5,1,4,-,36.0
"Eade, Rodney",-,,2,-,-,-,1,-,-,-,-,-,-,1,-,1,-,-,,-,-,,-,,-,,5.0
"Greene, Russell",1,-,1,-,-,-,-,-,-,-,1,-,-,-,1,2,,,,-,-,-,-,-,-,-,6.0
"Handley, Robert",,,,,,-,,,,,,2,-,,-,-,-,4,-,2,3,3,2,1,-,-,17.0
"Judge, Ken",-,-,,,,2,2,1,,,3,2,-,,4,5,3,-,-,,,,,,4,1,27.0
"Kennedy, John",-,1,4,1,1,2,1,1,3,1,2,-,-,-,,-,-,1,1,-,2,3,1,2,2,-,29.0
"Knights, Peter",,,,-,2,4,5,,2,9,-,,3,3,,,2,4,3,,,,,,-,,37.0
"Langford, Chris",,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,2.0
"Lester-Smith, Rod",-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,3.0
"Loveridge, Richard",,,,,,,,,1,-,-,2,2,-,2,1,1,-,1,-,1,2,-,-,1,1,15.0
"Malaxos, Stephen",3,-,2,-,,,2,2,,,,,3,1,,2,,,,,,,,,,,15.0
"Matthews, Leigh",2,5,,2,2,4,6,1,6,3,3,2,,-,6,,,,4,1,3,-,2,1,2,1,56.0
"McCarthy, Michael",2,1,2,,,-,,-,-,2,-,,,1,1,,,,,,,,,,1,1,11.0
"Mew, Chris",-,-,-,-,,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Morris, Russell",-,-,1,-,-,-,1,-,-,-,-,-,,,,,-,-,-,-,-,-,-,1,-,-,3.0
"OHalloran, David",,,,,,,,,,,,,,,,,,,,,,,,,,-,
"Paton, Ian",-,-,,-,-,,,,,,,,,,,,,,,,,,,,,,
"Robertson, Colin",-,-,1,-,-,-,2,1,-,,,-,,1,,,,,,,,1,-,-,,,6.0
"Russo, Peter",-,1,1,-,1,1,2,-,-,-,,1,-,1,1,1,-,-,1,-,1,-,1,-,1,-,14.0
"Schwab, Peter",1,,,-,-,,,,,-,-,,,,-,,,,-,-,-,-,-,-,-,-,1.0
"Tuck, Michael",1,-,1,2,-,2,3,-,1,1,2,1,1,1,-,3,-,1,1,-,-,2,,,,-,23.0
"Wallace, Terry",,,1,1,2,-,-,-,-,3,1,,1,-,3,1,-,-,-,-,1,-,2,-,-,-,16.0
Totals,15,14,25,8,21,19,28,6,17,22,17,17,11,15,23,27,19,20,15,5,15,23,22,9,16,14,443.0
Opponent,ES,GE,ME,SY,RI,FI,SK,CW,FO,CA,NM,GE,ME,ES,SY,RI,FI,SK,CW,FO,CA,NM,FO,ES,FO,ES,
