Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Abbott, Clarrie",,-,,,,,,,,,,,,,,,,,
"Abbott, Les",,,-,-,,-,,,,,,,,,,,,,
"Allen, Bill",-,-,-,1,-,-,2,,,-,-,-,1,-,1,1,-,1,7.0
"Brereton, Harry",5,3,1,2,5,5,4,8,3,2,7,-,1,,1,2,6,1,56.0
"Bristow, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cope, Harry",,,,,-,-,-,-,-,,1,,-,-,-,,1,,2.0
"Daniel, Vern",,,,,,,,-,,,,,,,,,,,
"Evans, Jack",,,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Ferguson, Arthur",,,-,-,,,,,,,,,,,,,,,
"Fitzpatrick, Jim",-,-,-,-,-,-,-,1,-,-,-,-,-,1,,,,,2.0
"Flintoft, Bill",,,,1,,,,,1,-,,,,,,-,,,2.0
"Francis, Bert",-,1,,,-,-,-,,,,,,,,,,,,1.0
"George, Alf",-,-,-,-,-,-,-,-,,2,-,-,-,-,-,-,1,-,3.0
"Harris, Frank",-,-,,,,,,-,-,-,,,,,,,,,
"Hendrie, Bill",1,-,-,-,,1,-,1,1,-,2,-,-,-,-,-,-,-,6.0
"Hickey, Bill",-,-,-,,-,-,,,-,,,,,,,,,,
"Joolen, Herb",,,,,1,,1,,,,,-,2,1,1,-,2,-,8.0
"Kennedy, Mal",-,,-,-,-,-,-,,,,,,,,,,,,
"Lane, Tim",2,2,1,-,,,,1,-,,1,,-,2,-,1,-,1,11.0
"Leith, Jack",,,,,,,-,,,,,,,,,,,,
"Maguire, Mick",,,,,,,,,2,-,-,-,-,1,1,1,1,2,8.0
"McKenzie, Bill",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1.0
"Monk, Bobby",1,1,-,-,-,2,1,2,-,1,1,-,-,-,-,-,-,-,9.0
"Naismith, Wally",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Nolan, Bernie",,,,,1,,-,,,,,,,,,,,,1.0
"Odgers, Hughie",,,,-,-,-,,,,,,,,,,,-,-,
"Parke, Bert",,,,,,,,,,-,,,,,,,,,
"Pearce, Joe",-,-,-,-,-,,,-,-,,-,-,-,-,-,-,-,-,
"Politz, Ted",-,2,-,1,-,1,-,-,,-,,-,1,-,2,,,2,9.0
"Purse, Hugh",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Robertson, Jack",-,-,1,,,,,,,,,,,,,,,,1.0
"Strong, Jack",,,,,,,,1,-,,1,-,,-,,-,,,2.0
"Sykes, Wally",,,,,,,,,,1,,-,,,,2,,,3.0
"Tomkins, Hedley",-,1,-,-,1,1,-,-,-,-,-,-,1,-,-,-,-,2,6.0
"Wellington, Tom",,,,,,,,,,,-,,,,-,,-,-,
Totals,9,10,3,5,8,10,8,14,7,6,13,0,7,5,6,7,11,9,138.0
Opponent,CW,UN,SM,GE,CA,FI,ES,RI,SK,CW,UN,SM,GE,CA,FI,ES,RI,SK,
