Player,R1,R2,R3,R4,R5,R6,R8,R9,R10,R11,R12,R13,R14,R15,R17,R18,Tot
"Allison, Bobby",2,-,1,,,2,,1,3,,,1,2,-,,,12.0
"Beer, Leon",,,,-,-,-,-,-,-,,,,,,-,-,
"Brown, Martin",,,,,1,,2,,2,-,1,2,,1,1,1,11.0
"Cazaly, Roy",2,1,-,2,2,1,1,2,2,1,1,1,2,1,-,-,19.0
"Davenport, Harry",,,,,,,,,,,,,,,,-,
"Fleiter, Fred",-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,2.0
"Gibb, Bobby",,,,-,-,-,,,,,,,,,-,,
"Hiskins, Arthur",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hiskins, Stan",-,-,-,-,1,,,,,-,,,-,,,,1.0
"Laird, Chris",1,-,-,1,,,2,3,3,1,-,-,-,,,-,11.0
"Laird, Frank",,,-,,,,,1,2,2,1,3,-,,1,,10.0
"Lanigan, Vernon",,,,,,,,,,,,,,-,-,,
"Lawrence, Bert",,,,,4,-,-,,,,-,,,,,2,6.0
"Makin, Jim",-,,,,,-,-,-,-,-,-,-,-,-,-,,
"Marsh, Edwin",3,-,,,,,,,,,,,,,,,3.0
"McDonald, Bob",,,,1,,-,,-,-,1,,,,,,,2.0
"Mitchell, John",,,,-,,,,,,,,,,,,,
"Nadort, Tom",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Nicholson, Alex",-,-,,-,-,1,,,,,,,-,,,,1.0
"OHalloran, Tom",-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,
"Power, Gladstone",-,,1,,,,,,,,,,,,,,1.0
"Reardon, Roy",,-,-,,,,2,,,,,,,,,,2.0
"Robertson, Harold",,,,,,,,,,1,,,2,-,,,3.0
"Rodgers, Jimmy",,,,1,-,-,-,-,-,-,,-,-,,-,-,1.0
"Russell, Bert",,,,,,,,,,,,,,,,3,3.0
"Sampson, Reg",,-,1,,,,,,,,-,,,,,,1.0
"Scanlan, Paddy",-,3,,,1,1,-,-,-,-,-,-,-,-,,,5.0
"Seedsman, Reg",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Sutton, Bert",,,-,,,,,,,,,-,,-,-,-,
"Tandy, Mark",-,-,-,2,1,,2,-,-,-,-,1,-,-,-,-,6.0
"Turner, Chip",,,-,-,-,-,,,,,-,-,,-,1,-,1.0
"Willis, Carl",-,1,,1,-,-,-,1,1,1,1,,,1,,-,7.0
"Wood, Artie",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Wootton, Stan",1,1,1,1,,,1,-,-,1,1,-,-,1,-,,8.0
Totals,9,7,4,9,10,6,10,8,13,8,5,8,7,5,3,6,118.0
Opponent,SK,RI,ES,ME,CA,CW,GE,FI,SK,RI,ES,ME,CA,CW,GE,FI,
